frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.453205	0.805287	0.472034	0.337222	0.345665	0.139996	0.184153	0.186336	0.16795	0	0
1	0.013812	0.035718	0.458432	0.805406	0.46944	0.336749	0.363535	0.140081	0.184009	0.186905	0.167238	0	1
2	0.013812	0.013812	0.458141	0.805283	0.469445	0.337718	0.361934	0.140095	0.184152	0.187113	0.168124	0	2
3	0.028115	0.840242	0.438299	0.822339	0.498277	0.33643	0.277897	0.143999	0.187825	0.190579	0.170073	0	3
4	0.028115	0.028115	0.462477	0.821678	0.498378	0.337178	0.349296	0.143835	0.188054	0.190547	0.170244	0	4
5	0.076768	0.076768	0.465719	0.822455	0.498407	0.340057	0.356164	0.145675	0.189564	0.191586	0.17166	0	5
6	0.014447	1.027831	0.437307	0.826725	0.50114	0.35956	0.247463	0.147065	0.193487	0.196029	0.177296	0	6
7	0.014447	0.014447	0.440931	0.826635	0.501476	0.373262	0.247187	0.147173	0.193434	0.196034	0.177059	0	7
8	0.039294	0.039294	0.443511	0.826767	0.502058	0.358231	0.266617	0.146642	0.193061	0.196389	0.176819	0	8
9	0.058901	0.943761	0.45038	0.8249	0.498348	0.39889	0.259025	0.151725	0.198122	0.199395	0.179209	0	9
10	0.046627	0.058901	0.467565	0.824726	0.500667	0.400681	0.307542	0.151682	0.19831	0.19989	0.179356	0	10
11	0.046627	0.046627	0.446638	0.824978	0.496641	0.400927	0.247127	0.151729	0.198287	0.200114	0.180092	0	11
12	0.047422	1.215016	0.432189	0.819185	0.501655	0.350807	0.237868	0.145291	0.193965	0.196965	0.177942	0	12
13	0.014321	0.047422	0.450983	0.81917	0.498722	0.423786	0.237959	0.145953	0.194649	0.197847	0.178193	0	13
14	0.014321	0.014321	0.488679	0.818731	0.497879	0.425042	0.352612	0.145931	0.194574	0.197551	0.178079	0	14
15	0.016452	1.323092	0.463634	0.822623	0.493883	0.338483	0.351275	0.14998	0.197564	0.200848	0.178335	0	15
16	0.016452	0.016452	0.458976	0.82261	0.493588	0.338259	0.337686	0.149696	0.197375	0.201002	0.178521	0	16
17	0.056198	0.056198	0.476846	0.823136	0.49977	0.339541	0.385709	0.150788	0.198093	0.201143	0.177551	0	17
18	0.018962	1.225329	0.453405	0.823038	0.495517	0.382629	0.276435	0.145774	0.192482	0.196125	0.175777	0	18
19	0.018962	0.018962	0.452181	0.820833	0.499227	0.366253	0.284612	0.14576	0.192511	0.196321	0.17635	0	19
20	0.044999	0.044999	0.451897	0.818181	0.498866	0.3676	0.284404	0.145517	0.192472	0.196523	0.175174	0	20
21	0.037165	1.250327	0.445299	0.813436	0.483123	0.349064	0.29392	0.151318	0.197998	0.202194	0.181504	0	21
22	0.037165	0.037165	0.446961	0.813412	0.483732	0.350085	0.297643	0.150923	0.197673	0.201854	0.181446	0	22
23	0.038487	0.038487	0.433422	0.812848	0.483346	0.326843	0.275727	0.151098	0.197957	0.201961	0.181683	0	23
24	0.033554	1.171618	0.445106	0.814849	0.486507	0.335832	0.300716	0.145826	0.194211	0.199035	0.18094	0	24
25	0.008744	0.033554	0.436106	0.814981	0.486691	0.333242	0.275106	0.146111	0.194222	0.198884	0.181201	0	25
26	0.008744	0.008744	0.435476	0.814853	0.487252	0.333456	0.272671	0.146111	0.194233	0.199084	0.181446	0	26
27	0.021458	1.587242	0.452289	0.84632	0.54593	0.34129	0.276546	0.152077	0.19692	0.201121	0.180635	0	27
28	0.021458	0.021458	0.458305	0.846043	0.545991	0.36258	0.277682	0.151863	0.196916	0.201419	0.181415	0	28
29	0.063604	0.063604	0.457248	0.845397	0.543363	0.342623	0.292055	0.152782	0.197131	0.201205	0.180647	0	29
30	0.018616	1.206329	0.467751	0.838285	0.540347	0.347551	0.317863	0.150503	0.196735	0.201678	0.182835	0	30
31	0.018616	0.018616	0.464245	0.838102	0.529898	0.342601	0.318022	0.150548	0.196882	0.201701	0.182885	0	31
32	0.043125	0.043125	0.474254	0.837754	0.52988	0.375695	0.321877	0.150262	0.196768	0.201249	0.182782	0	32
33	0.030834	1.111681	0.452897	0.833803	0.517845	0.350164	0.289636	0.154547	0.199742	0.203252	0.181965	0	33
34	0.030834	0.030834	0.452564	0.833773	0.517654	0.334745	0.300746	0.154334	0.199616	0.202616	0.182053	0	34
35	0.034154	0.034154	0.458489	0.834082	0.517198	0.356869	0.30118	0.154468	0.199569	0.203272	0.182421	0	35
