frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.496332	0.807396	0.521024	0.413633	0.379971	0.140437	0.195648	0.203394	0.186751	0	0
1	0.013812	0.035718	0.489492	0.80693	0.524247	0.406254	0.363084	0.140644	0.195676	0.203894	0.186505	0	1
2	0.013812	0.013812	0.492507	0.806804	0.525004	0.416019	0.363965	0.140662	0.195849	0.204157	0.187256	0	2
3	0.028115	0.840242	0.525213	0.831434	0.551221	0.442509	0.412752	0.144321	0.199548	0.207282	0.187231	0	3
4	0.028115	0.028115	0.506062	0.831948	0.547476	0.465576	0.340061	0.144165	0.199791	0.207015	0.187109	0	4
5	0.076768	0.076768	0.526314	0.832103	0.553869	0.489246	0.377176	0.146029	0.201227	0.208675	0.188233	0	5
6	0.014447	1.027831	0.517513	0.839981	0.551704	0.444241	0.379888	0.146153	0.203515	0.210352	0.190871	0	6
7	0.014447	0.014447	0.519132	0.840467	0.554518	0.437603	0.387942	0.146133	0.203564	0.210358	0.189725	0	7
8	0.039294	0.039294	0.509641	0.839982	0.551491	0.419421	0.376316	0.14571	0.203079	0.210459	0.189925	0	8
9	0.058901	0.943761	0.518318	0.833459	0.546449	0.457308	0.379568	0.152277	0.20807	0.213835	0.193047	0	9
10	0.046627	0.058901	0.520682	0.833715	0.542358	0.446186	0.397989	0.151912	0.207761	0.213802	0.193468	0	10
11	0.046627	0.046627	0.537562	0.833535	0.542091	0.499193	0.406799	0.151946	0.207635	0.21353	0.192767	0	11
12	0.047422	1.215016	0.576772	0.82885	0.51769	0.52691	0.519442	0.145356	0.203967	0.2108	0.191229	1.537762	12
13	0.014321	0.047422	0.565448	0.828823	0.521737	0.483455	0.517298	0.145878	0.204445	0.211583	0.191317	0.431079	13
14	0.014321	0.014321	0.563898	0.828148	0.523128	0.479422	0.515247	0.145846	0.2043	0.211362	0.191214	0.302343	14
15	0.016452	1.323092	0.57847	0.832112	0.531168	0.491483	0.543943	0.14947	0.205559	0.211116	0.188581	1.551275	15
16	0.016452	0.016452	0.578134	0.832166	0.531491	0.502647	0.533817	0.149191	0.2054	0.211518	0.189199	1.52071	16
17	0.056198	0.056198	0.568859	0.831587	0.529292	0.473991	0.530519	0.150363	0.206211	0.211716	0.188181	0.630124	17
18	0.018962	1.225329	0.509705	0.830778	0.509834	0.448921	0.380946	0.146375	0.202377	0.208974	0.186041	0	18
