frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.487706	0.817841	0.513967	0.444195	0.328987	0.133574	0.180361	0.185589	0.169009	0	0
1	0.013812	0.035718	0.492066	0.81603	0.514335	0.451139	0.337293	0.133792	0.180425	0.186077	0.16876	0	1
2	0.013812	0.013812	0.488461	0.816551	0.514994	0.436806	0.337033	0.133791	0.180531	0.186202	0.16913	0	2
3	0.028115	0.840242	0.542822	0.834532	0.557778	0.469137	0.438108	0.138127	0.184785	0.190116	0.171029	0.066398	3
4	0.028115	0.028115	0.541017	0.834178	0.554573	0.47919	0.42716	0.137925	0.184995	0.189998	0.171714	0	4
5	0.076768	0.076768	0.544294	0.833587	0.549928	0.491916	0.43018	0.139799	0.186418	0.19122	0.17297	0.077105	5
6	0.014447	1.027831	0.540318	0.837567	0.55028	0.490719	0.413434	0.141091	0.189503	0.19428	0.176766	0	6
7	0.014447	0.014447	0.540538	0.837163	0.550455	0.489961	0.414798	0.141035	0.189411	0.194411	0.176391	0	7
8	0.039294	0.039294	0.537278	0.837514	0.54752	0.486562	0.40954	0.14049	0.189049	0.194427	0.176679	0	8
9	0.058901	0.943761	0.527477	0.83666	0.529771	0.464711	0.410649	0.146039	0.194548	0.198857	0.180007	0	9
10	0.046627	0.058901	0.514047	0.836518	0.52594	0.453644	0.381671	0.145774	0.194444	0.199006	0.179883	0	10
11	0.046627	0.046627	0.530848	0.837402	0.525901	0.468403	0.419936	0.145989	0.194459	0.199119	0.180208	0	11
12	0.047422	1.215016	0.532192	0.833772	0.536878	0.455582	0.425454	0.14045	0.191979	0.198242	0.181711	0	12
13	0.014321	0.047422	0.544158	0.834182	0.536803	0.471186	0.449038	0.141034	0.192428	0.19912	0.182246	0	13
14	0.014321	0.014321	0.544957	0.833679	0.536442	0.476678	0.447543	0.14094	0.192216	0.19869	0.182486	0	14
15	0.016452	1.323092	0.544445	0.836038	0.531898	0.471743	0.455045	0.144012	0.193202	0.198849	0.179544	0	15
16	0.016452	0.016452	0.544321	0.835979	0.529636	0.47279	0.455383	0.143689	0.192955	0.198951	0.179922	0	16
17	0.056198	0.056198	0.545647	0.836562	0.531636	0.451495	0.474551	0.144829	0.193796	0.199146	0.179525	0	17
18	0.018962	1.225329	0.529673	0.828466	0.538995	0.469045	0.406699	0.139351	0.187772	0.193522	0.176023	0	18
19	0.018962	0.018962	0.528596	0.828466	0.539155	0.469154	0.403216	0.13937	0.187684	0.193763	0.176411	0	19
20	0.044999	0.044999	0.523595	0.828123	0.524005	0.467517	0.400037	0.139078	0.187923	0.193786	0.175271	0	20
