frame	n	Y	U	V	All
0	1	0.496542	0.788605	0.848849	0.603937
1	2	0.496625	0.788545	0.848667	0.603952
2	3	0.496665	0.788574	0.848585	0.60397
3	4	0.509591	0.786819	0.84705	0.612038
4	5	0.509491	0.786705	0.846979	0.611941
5	6	0.510878	0.786867	0.847154	0.612922
6	7	0.518473	0.784105	0.84454	0.617089
7	8	0.518499	0.784077	0.844468	0.61709
8	9	0.518362	0.784052	0.844416	0.616986
9	10	0.519991	0.788172	0.846837	0.619162
10	11	0.520147	0.788105	0.846881	0.619262
11	12	0.520155	0.78807	0.846854	0.619257
12	13	0.517322	0.783734	0.843671	0.616115
13	14	0.517835	0.783881	0.843816	0.616506
14	15	0.517849	0.783867	0.843918	0.61653
15	16	0.514729	0.785941	0.844843	0.61495
16	17	0.514635	0.785869	0.844788	0.614866
17	18	0.515151	0.786073	0.844831	0.615251
18	19	0.513525	0.781827	0.841127	0.612842
19	20	0.513573	0.781851	0.841184	0.612888
20	21	0.513412	0.781842	0.841148	0.612773
21	22	0.512628	0.785951	0.843732	0.613366
22	23	0.512681	0.785909	0.84376	0.613399
23	24	0.512622	0.785822	0.843689	0.613333
24	25	0.511643	0.78101	0.8421	0.611614
25	26	0.51176	0.781154	0.842297	0.611749
26	27	0.511738	0.781134	0.842261	0.611724
27	28	0.520704	0.786823	0.844409	0.619008
28	29	0.520571	0.786857	0.844377	0.618919
29	30	0.521499	0.787023	0.844519	0.61959
30	31	0.525545	0.785852	0.842785	0.621803
31	32	0.52553	0.785859	0.842761	0.62179
32	33	0.525461	0.785886	0.842637	0.621728
33	34	0.521868	0.788566	0.84483	0.620144
34	35	0.521872	0.788543	0.844777	0.620134
35	36	0.521878	0.788546	0.844742	0.620133
36	37	0.518072	0.782657	0.839761	0.615784
37	38	0.51811	0.782762	0.839834	0.615839
38	39	0.518097	0.782756	0.839813	0.615826
39	40	0.514676	0.786959	0.843488	0.614859
40	41	0.51455	0.786934	0.843397	0.614755
41	42	0.514937	0.786998	0.843442	0.615031
42	43	0.514557	0.781266	0.838499	0.612999
43	44	0.514611	0.781174	0.838535	0.613025
44	45	0.514406	0.781238	0.838467	0.612888
45	46	0.514476	0.786405	0.843372	0.614613
46	47	0.5145	0.786479	0.843357	0.614639
47	48	0.514345	0.786447	0.843261	0.614515
48	49	0.511682	0.783448	0.840257	0.611739
49	50	0.511775	0.783526	0.840352	0.61183
50	51	0.511755	0.783506	0.840375	0.611817
51	52	0.523071	0.787528	0.844324	0.620689
52	53	0.522976	0.787484	0.84422	0.620601
53	54	0.523449	0.787648	0.844286	0.620955
54	55	0.524221	0.785047	0.843686	0.620936
55	56	0.524201	0.785002	0.843651	0.620909
56	57	0.524049	0.785017	0.843634	0.620808
57	58	0.52245	0.788614	0.844587	0.6205
58	59	0.522514	0.78853	0.844594	0.62053
59	60	0.522556	0.788655	0.844547	0.620571
60	61	0.520097	0.785153	0.841836	0.617896
61	62	0.520321	0.785225	0.841901	0.618068
62	63	0.520322	0.78523	0.841953	0.618078
63	64	0.517282	0.788436	0.844684	0.617041
64	65	0.51717	0.788408	0.844519	0.616935
65	66	0.517468	0.78849	0.844742	0.617184
66	67	0.514442	0.78631	0.843372	0.614575
67	68	0.514434	0.786266	0.843426	0.614571
68	69	0.514321	0.786149	0.843359	0.614465
69	70	0.51449	0.789425	0.845162	0.615424
70	71	0.51453	0.78941	0.845252	0.615464
71	72	0.514516	0.789476	0.845198	0.615456
