frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.535345	0.797103	0.469149	0.515895	0.458364	0.140649	0.18914	0.195181	0.180146	0	0
1	0.013812	0.035718	0.567329	0.797803	0.467837	0.517787	0.554105	0.140932	0.189497	0.195901	0.180329	1.762239	1
2	0.013812	0.013812	0.567688	0.797148	0.467843	0.530265	0.545613	0.140876	0.189586	0.195761	0.180805	1.792096	2
3	0.028115	0.840242	0.562552	0.820044	0.550835	0.498739	0.48546	0.143869	0.192727	0.198711	0.181734	1.078065	3
4	0.028115	0.028115	0.566949	0.820996	0.552135	0.453412	0.532792	0.143681	0.192657	0.198553	0.181896	1.482181	4
5	0.076768	0.076768	0.558549	0.82083	0.543908	0.497543	0.478642	0.145484	0.194143	0.199909	0.183145	0.623273	5
6	0.014447	1.027831	0.577631	0.824451	0.512673	0.478987	0.567199	0.146157	0.197104	0.202934	0.187062	2.091797	6
7	0.014447	0.014447	0.550523	0.824722	0.513703	0.492661	0.473867	0.146113	0.197071	0.202865	0.186878	0	7
8	0.039294	0.039294	0.581127	0.824959	0.503187	0.498426	0.568166	0.145681	0.19678	0.202644	0.187074	2.457388	8
9	0.058901	0.943761	0.546902	0.824981	0.495241	0.457905	0.50376	0.151631	0.201931	0.206584	0.190147	0	9
10	0.046627	0.058901	0.55478	0.825879	0.496991	0.48811	0.501684	0.151337	0.201829	0.206466	0.189609	0	10
11	0.046627	0.046627	0.581188	0.825417	0.496444	0.508303	0.565506	0.151377	0.20179	0.206621	0.19009	2.061364	11
12	0.047422	1.215016	0.542099	0.82554	0.524587	0.455976	0.468279	0.146407	0.200075	0.205376	0.190499	0	12
13	0.014321	0.047422	0.565326	0.826256	0.525718	0.44766	0.544564	0.1469	0.200449	0.206093	0.19076	0.713938	13
14	0.014321	0.014321	0.560166	0.825668	0.533566	0.444218	0.526541	0.146848	0.200264	0.205773	0.19103	0.262556	14
15	0.016452	1.323092	0.543275	0.823256	0.499697	0.523812	0.43857	0.149733	0.201046	0.206651	0.189839	0	15
16	0.016452	0.016452	0.555697	0.823462	0.499294	0.528403	0.472319	0.14948	0.200825	0.206763	0.190124	0	16
17	0.056198	0.056198	0.56011	0.824647	0.502947	0.550194	0.465086	0.150653	0.201738	0.206805	0.189647	0.141122	17
18	0.018962	1.225329	0.538237	0.820794	0.49816	0.523779	0.421421	0.146027	0.197664	0.203288	0.18743	0	18
19	0.018962	0.018962	0.541445	0.821449	0.495195	0.538725	0.420864	0.146136	0.197743	0.203605	0.187835	0	19
20	0.044999	0.044999	0.557187	0.82055	0.50604	0.53615	0.464118	0.145598	0.197547	0.203449	0.187028	0.225717	20
21	0.037165	1.250327	0.518983	0.813334	0.499536	0.422482	0.448738	0.153601	0.205287	0.21118	0.193906	0	21
