frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.484146	0.813859	0.513147	0.382859	0.369666	0.143988	0.19043	0.194154	0.179139	0	0
1	0.013812	0.035718	0.480721	0.814186	0.514755	0.377939	0.361858	0.144252	0.190829	0.194708	0.179369	0	1
2	0.013812	0.013812	0.487486	0.814196	0.512878	0.405746	0.361507	0.144092	0.190869	0.19492	0.179511	0	2
3	0.028115	0.840242	0.49057	0.833092	0.542112	0.389628	0.356716	0.147011	0.193672	0.197539	0.180502	0	3
4	0.028115	0.028115	0.497385	0.832262	0.54169	0.380413	0.384903	0.146845	0.193733	0.197745	0.180259	0	4
5	0.076768	0.076768	0.500105	0.833092	0.542432	0.39115	0.383554	0.148773	0.195318	0.198673	0.180973	0	5
6	0.014447	1.027831	0.513196	0.839206	0.538949	0.390607	0.418859	0.14831	0.197056	0.201106	0.183924	0	6
7	0.014447	0.014447	0.513019	0.839108	0.538828	0.390647	0.418424	0.148165	0.196798	0.200915	0.183211	0	7
8	0.039294	0.039294	0.516437	0.839271	0.537731	0.403807	0.418826	0.147776	0.196803	0.201097	0.183528	0	8
9	0.058901	0.943761	0.494596	0.835109	0.531306	0.387026	0.373537	0.155426	0.204281	0.207523	0.189403	0	9
10	0.046627	0.058901	0.494626	0.834872	0.529711	0.385658	0.375793	0.155274	0.204299	0.207496	0.188968	0	10
11	0.046627	0.046627	0.495834	0.835231	0.528787	0.394654	0.372705	0.155431	0.204521	0.207836	0.188939	0	11
12	0.047422	1.215016	0.517226	0.834202	0.533776	0.380747	0.442286	0.147778	0.199626	0.204409	0.188712	0	12
13	0.014321	0.047422	0.516724	0.833584	0.534747	0.381962	0.439402	0.148185	0.199979	0.20521	0.189135	0	13
14	0.014321	0.014321	0.490028	0.833607	0.533761	0.379891	0.360385	0.148151	0.199758	0.204865	0.188755	0	14
15	0.016452	1.323092	0.505641	0.833306	0.542713	0.4227	0.371893	0.152668	0.201542	0.205531	0.186704	0	15
16	0.016452	0.016452	0.505404	0.833064	0.542622	0.425744	0.368952	0.152382	0.201322	0.205853	0.187135	0	16
17	0.056198	0.056198	0.505418	0.833532	0.543707	0.395645	0.391799	0.153491	0.201993	0.205869	0.187118	0	17
18	0.018962	1.225329	0.497832	0.828334	0.539592	0.373189	0.386465	0.148446	0.197375	0.201558	0.184756	0	18
19	0.018962	0.018962	0.494226	0.828069	0.540799	0.360005	0.385431	0.148519	0.197405	0.201475	0.185853	0	19
20	0.044999	0.044999	0.503512	0.827985	0.539799	0.367405	0.408682	0.148236	0.197354	0.201833	0.184022	0	20
21	0.037165	1.250327	0.483741	0.823174	0.536589	0.389895	0.335677	0.155277	0.203722	0.207837	0.188992	0	21
22	0.037165	0.037165	0.484553	0.823101	0.536367	0.392899	0.3358	0.154901	0.203462	0.207402	0.188926	0	22
23	0.038487	0.038487	0.486809	0.822827	0.534828	0.391806	0.344978	0.155136	0.203734	0.208021	0.189364	0	23
24	0.033554	1.171618	0.500335	0.826261	0.54509	0.416246	0.357417	0.149396	0.199423	0.204177	0.187144	0	24
25	0.008744	0.033554	0.496307	0.826428	0.545594	0.414648	0.345957	0.149662	0.199353	0.203943	0.186847	0	25
26	0.008744	0.008744	0.503856	0.826574	0.545738	0.414521	0.368931	0.149592	0.199395	0.204033	0.187079	0	26
27	0.021458	1.587242	0.536071	0.849023	0.56671	0.403553	0.457396	0.157241	0.203763	0.207231	0.187117	0	27
28	0.021458	0.021458	0.53746	0.849528	0.572873	0.402638	0.458162	0.157088	0.203706	0.207147	0.186937	0	28
29	0.063604	0.063604	0.541099	0.84945	0.568113	0.398347	0.475056	0.158057	0.204021	0.20758	0.18728	0	29
