frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.511702	0.803294	0.499492	0.418832	0.439539	0.134282	0.18332	0.187744	0.171479	0	0
1	0.013812	0.035718	0.507309	0.803096	0.490723	0.425071	0.427484	0.134398	0.183412	0.18828	0.17166	0	1
2	0.013812	0.013812	0.501483	0.803309	0.490899	0.427483	0.407699	0.134397	0.183682	0.188252	0.171759	0	2
3	0.028115	0.840242	0.519019	0.830114	0.520044	0.41905	0.433925	0.137461	0.187089	0.191799	0.174005	0	3
4	0.028115	0.028115	0.518139	0.830063	0.519018	0.416082	0.43437	0.13724	0.187116	0.19171	0.174545	0	4
5	0.076768	0.076768	0.501742	0.830071	0.522213	0.411077	0.387558	0.13912	0.188683	0.192942	0.175521	0	5
6	0.014447	1.027831	0.532246	0.836851	0.535499	0.444869	0.436183	0.140564	0.193431	0.197872	0.180323	0	6
7	0.014447	0.014447	0.5333	0.836342	0.535788	0.446249	0.438325	0.140523	0.19335	0.197674	0.179938	0	7
8	0.039294	0.039294	0.531025	0.836472	0.536125	0.440845	0.435558	0.140062	0.193014	0.197605	0.180201	0	8
9	0.058901	0.943761	0.519099	0.832994	0.522998	0.446973	0.406117	0.144763	0.196741	0.200595	0.182757	0	9
10	0.046627	0.058901	0.521954	0.832961	0.532412	0.443188	0.41128	0.144541	0.196687	0.200506	0.182391	0	10
11	0.046627	0.046627	0.515844	0.833419	0.527794	0.422346	0.412381	0.144675	0.196804	0.200692	0.183373	0	11
12	0.047422	1.215016	0.531997	0.831414	0.525481	0.464478	0.426802	0.139425	0.194626	0.199438	0.183329	0	12
13	0.014321	0.047422	0.511996	0.831605	0.524889	0.459693	0.369961	0.139848	0.194951	0.200033	0.183567	0	13
14	0.014321	0.014321	0.511555	0.830936	0.524718	0.456619	0.371577	0.139775	0.194833	0.199858	0.183807	0	14
15	0.016452	1.323092	0.539291	0.831783	0.524621	0.455018	0.460024	0.142467	0.19431	0.199074	0.181748	0	15
16	0.016452	0.016452	0.543454	0.831801	0.522824	0.444136	0.482334	0.142248	0.194268	0.199224	0.181627	0	16
17	0.056198	0.056198	0.544136	0.831479	0.524892	0.454427	0.474925	0.143209	0.194801	0.199341	0.181679	0	17
18	0.018962	1.225329	0.526717	0.825853	0.512552	0.414993	0.461419	0.139951	0.192945	0.198062	0.180542	0	18
19	0.018962	0.018962	0.553127	0.826151	0.510804	0.412999	0.54507	0.139993	0.193033	0.197979	0.181008	0.295369	19
20	0.044999	0.044999	0.528606	0.82627	0.505574	0.419347	0.46839	0.139648	0.193007	0.19789	0.179868	0	20
21	0.037165	1.250327	0.520245	0.817513	0.509244	0.443794	0.426196	0.145252	0.197335	0.202235	0.184986	0	21
22	0.037165	0.037165	0.514948	0.817735	0.50924	0.442258	0.410996	0.144936	0.197057	0.202059	0.185628	0	22
23	0.038487	0.038487	0.508173	0.81743	0.507809	0.427402	0.403554	0.145169	0.197322	0.202298	0.186201	0	23
24	0.033554	1.171618	0.553346	0.819481	0.504786	0.467279	0.509754	0.141166	0.195386	0.201366	0.186786	0.089646	24
25	0.008744	0.033554	0.551178	0.819353	0.510369	0.458075	0.506784	0.141511	0.195461	0.20121	0.186586	0	25
26	0.008744	0.008744	0.55396	0.819121	0.509184	0.470296	0.506332	0.141505	0.195515	0.20105	0.186752	0.127413	26
27	0.021458	1.587242	0.516644	0.853422	0.568997	0.429863	0.377027	0.147135	0.196737	0.201839	0.184501	0	27
28	0.021458	0.021458	0.517409	0.853553	0.570589	0.437463	0.372368	0.146986	0.19675	0.201795	0.184632	0	28
29	0.063604	0.063604	0.526727	0.854157	0.566521	0.474736	0.37277	0.147797	0.197072	0.202013	0.184343	0	29
30	0.018616	1.206329	0.567824	0.847463	0.5729	0.500482	0.467422	0.147554	0.201327	0.206993	0.189375	0.879372	30
31	0.018616	0.018616	0.580879	0.848027	0.571855	0.50249	0.504564	0.147632	0.201359	0.206763	0.189294	2.087432	31
32	0.043125	0.043125	0.567619	0.846667	0.574107	0.515354	0.454931	0.147352	0.20125	0.206615	0.189295	0.888417	32
33	0.030834	1.111681	0.550922	0.84011	0.538589	0.474276	0.465274	0.151832	0.204165	0.209382	0.190363	0	33
34	0.030834	0.030834	0.556084	0.839859	0.542788	0.442777	0.502409	0.151603	0.204048	0.20888	0.190072	0	34
35	0.034154	0.034154	0.526765	0.840482	0.541294	0.455903	0.4065	0.151865	0.204107	0.209124	0.189988	0	35
36	0.051498	1.449602	0.535168	0.844917	0.551463	0.431581	0.442778	0.139975	0.194292	0.200435	0.182265	0	36
37	0.013617	0.051498	0.521058	0.845045	0.560181	0.455072	0.377167	0.140274	0.19438	0.200508	0.182384	0	37
38	0.013617	0.013617	0.511639	0.845417	0.559082	0.47209	0.336539	0.14025	0.194324	0.200389	0.181738	0	38
39	0.020383	1.529591	0.561325	0.842084	0.532845	0.472275	0.503937	0.146017	0.197074	0.202944	0.184822	0.620862	39
40	0.020383	0.020383	0.560633	0.841164	0.530405	0.472053	0.504094	0.145716	0.196801	0.202905	0.185208	0.574945	40
41	0.046216	0.046216	0.555057	0.841561	0.534089	0.444057	0.506878	0.146198	0.19701	0.203097	0.185191	0.070353	41
42	0.016364	1.102971	0.532859	0.827792	0.524978	0.461898	0.435468	0.146604	0.202713	0.208026	0.189183	0	42
43	0.016364	0.016364	0.533077	0.827044	0.527162	0.464764	0.432801	0.146564	0.20263	0.20817	0.188458	0	43
44	0.043615	0.043615	0.538132	0.826758	0.526667	0.477818	0.438105	0.145712	0.202163	0.208178	0.189396	0	44
45	0.039671	1.102632	0.531542	0.834684	0.515824	0.49386	0.412609	0.148017	0.202017	0.20705	0.189539	0	45
46	0.038282	0.039671	0.509609	0.834575	0.516107	0.472573	0.364151	0.148069	0.20228	0.207117	0.189412	0	46
47	0.038282	0.038282	0.527608	0.835068	0.517174	0.474661	0.414679	0.148233	0.202385	0.207259	0.188859	0	47
48	0.030523	1.21019	0.50066	0.835943	0.530814	0.423561	0.364123	0.140874	0.197584	0.20397	0.187151	0	48
49	0.008761	0.030523	0.502828	0.835578	0.528668	0.444041	0.356163	0.14117	0.197713	0.203861	0.187279	0	49
50	0.008761	0.008761	0.50219	0.83588	0.528406	0.447027	0.351955	0.141136	0.197709	0.203697	0.187058	0	50
51	0.023541	1.485155	0.544905	0.851946	0.55992	0.44469	0.457287	0.147897	0.199848	0.20498	0.186627	0	51
52	0.023541	0.023541	0.52166	0.851711	0.560135	0.436102	0.397926	0.147382	0.199576	0.204503	0.186075	0	52
53	0.062282	0.062282	0.522931	0.852332	0.558538	0.478443	0.370681	0.148061	0.199721	0.204694	0.18677	0	53
54	0.017265	1.065927	0.582401	0.844704	0.562729	0.522964	0.503595	0.145978	0.201629	0.206886	0.190127	2.233431	54
55	0.017265	0.017265	0.578791	0.845004	0.565607	0.534874	0.482423	0.145867	0.201791	0.207238	0.189686	1.884281	55
56	0.043014	0.043014	0.581832	0.845031	0.563198	0.549706	0.481576	0.145029	0.201169	0.207049	0.190022	2.22526	56
57	0.032509	0.9406	0.556249	0.833583	0.527547	0.468391	0.496838	0.146711	0.200806	0.206266	0.188696	0	57
58	0.032509	0.032509	0.548106	0.832624	0.52816	0.466345	0.474853	0.146653	0.200844	0.20627	0.187907	0	58
59	0.049514	0.049514	0.554234	0.832907	0.529053	0.480399	0.481427	0.146844	0.200798	0.205982	0.187691	0	59
60	0.039321	1.111789	0.551574	0.833358	0.545697	0.514521	0.434669	0.139193	0.19577	0.201403	0.184389	0	60
