frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.533905	0.800292	0.476227	0.40273	0.537335	0.14011	0.185509	0.190802	0.175259	0	0
1	0.013812	0.035718	0.525393	0.800178	0.474018	0.371782	0.537766	0.140268	0.185517	0.191593	0.175165	0	1
2	0.013812	0.013812	0.516727	0.799383	0.472899	0.340236	0.537837	0.140293	0.185674	0.19156	0.174772	0	2
3	0.028115	0.840242	0.429357	0.824186	0.503085	0.351752	0.235231	0.143784	0.189945	0.195262	0.17581	0	3
4	0.028115	0.028115	0.439225	0.824196	0.503293	0.394017	0.231159	0.143662	0.189925	0.194794	0.176618	0	4
5	0.076768	0.076768	0.433226	0.823364	0.509816	0.355461	0.239785	0.145337	0.191433	0.195966	0.177086	0	5
6	0.014447	1.027831	0.439488	0.833377	0.522317	0.349668	0.244259	0.144116	0.191784	0.196335	0.178062	0	6
7	0.014447	0.014447	0.438749	0.83346	0.520353	0.349738	0.243238	0.14403	0.19178	0.196144	0.177394	0	7
8	0.039294	0.039294	0.437721	0.833321	0.520255	0.347249	0.242364	0.143854	0.191782	0.196454	0.17769	0	8
9	0.058901	0.943761	0.427617	0.826605	0.503819	0.331497	0.239706	0.150968	0.198722	0.201808	0.183561	0	9
10	0.046627	0.058901	0.435728	0.826378	0.501935	0.335181	0.262331	0.150873	0.198817	0.202533	0.182845	0	10
11	0.046627	0.046627	0.426569	0.825996	0.502269	0.332794	0.236741	0.150996	0.198946	0.202904	0.183223	0	11
12	0.047422	1.215016	0.462628	0.823547	0.518705	0.355459	0.312679	0.143178	0.193436	0.199188	0.183467	0	12
13	0.014321	0.047422	0.460536	0.824668	0.516391	0.348459	0.312844	0.143714	0.193963	0.200038	0.183201	0	13
14	0.014321	0.014321	0.457363	0.826611	0.501803	0.34764	0.312803	0.143608	0.193894	0.199685	0.183175	0	14
15	0.016452	1.323092	0.454177	0.824378	0.501631	0.362035	0.298092	0.148935	0.197087	0.201406	0.181861	0	15
16	0.016452	0.016452	0.451597	0.824159	0.501869	0.352182	0.298136	0.148646	0.196953	0.201548	0.182304	0	16
17	0.056198	0.056198	0.43724	0.824051	0.501769	0.366204	0.243898	0.149855	0.197797	0.202235	0.181811	0	17
18	0.018962	1.225329	0.494648	0.81792	0.50013	0.369357	0.413215	0.14443	0.192846	0.197704	0.179723	0	18
19	0.018962	0.018962	0.494907	0.819369	0.49928	0.371635	0.411982	0.144365	0.192846	0.197551	0.17975	0	19
