frame	n	Y	U	V	All
0	1	0.497127	0.77792	0.832889	0.599886
1	2	0.497239	0.777873	0.832769	0.599933
2	3	0.497247	0.777855	0.832761	0.599934
3	4	0.506616	0.777613	0.832036	0.606019
4	5	0.506495	0.77755	0.832	0.605921
5	6	0.508175	0.777879	0.832226	0.607134
6	7	0.513617	0.777045	0.830972	0.610414
7	8	0.513641	0.77709	0.830881	0.610423
8	9	0.513549	0.777072	0.830951	0.61037
9	10	0.513824	0.780109	0.832502	0.611318
10	11	0.513853	0.780048	0.832506	0.611328
11	12	0.513863	0.780013	0.832485	0.611325
12	13	0.513005	0.774231	0.829382	0.609272
13	14	0.513307	0.774219	0.829558	0.609501
14	15	0.513265	0.774255	0.829589	0.609484
15	16	0.509582	0.777739	0.831173	0.607873
16	17	0.509475	0.777707	0.83113	0.607789
17	18	0.510101	0.777983	0.831316	0.608284
18	19	0.510539	0.774276	0.829348	0.60763
19	20	0.510523	0.774224	0.829307	0.607604
20	21	0.510386	0.774179	0.829344	0.607511
21	22	0.510441	0.778786	0.83053	0.608513
22	23	0.510401	0.778807	0.830423	0.608472
23	24	0.510359	0.778768	0.83047	0.608445
24	25	0.510357	0.774377	0.828959	0.60746
25	26	0.510476	0.774502	0.82903	0.607573
26	27	0.510512	0.774539	0.829085	0.607612
27	28	0.517656	0.778706	0.831733	0.61351
28	29	0.517594	0.778701	0.831725	0.613467
29	30	0.518384	0.778902	0.831853	0.614049
30	31	0.519443	0.77684	0.830159	0.614128
31	32	0.519501	0.776828	0.830106	0.614157
32	33	0.519404	0.776682	0.830043	0.614057
33	34	0.516937	0.77996	0.832156	0.613311
34	35	0.516925	0.780059	0.832195	0.613326
35	36	0.516952	0.779951	0.832218	0.61333
36	37	0.517121	0.773121	0.827558	0.611527
37	38	0.517198	0.773267	0.827798	0.611643
38	39	0.517112	0.773238	0.827731	0.611569
39	40	0.51138	0.779231	0.832087	0.609473
40	41	0.51123	0.779129	0.832025	0.609346
41	42	0.511578	0.779325	0.832177	0.609636
42	43	0.512903	0.773569	0.829386	0.609095
43	44	0.512893	0.773534	0.829368	0.609079
44	45	0.512776	0.773651	0.829271	0.609005
45	46	0.510041	0.779005	0.830582	0.608292
46	47	0.510069	0.779138	0.830571	0.608331
47	48	0.51014	0.779098	0.830617	0.608379
48	49	0.509208	0.772024	0.826918	0.605963
49	50	0.509252	0.772091	0.826999	0.606016
50	51	0.509234	0.772027	0.827028	0.605998
51	52	0.516162	0.77837	0.830847	0.612311
52	53	0.516106	0.778353	0.830734	0.612252
53	54	0.516573	0.778625	0.830974	0.612649
54	55	0.51761	0.775803	0.828887	0.612522
55	56	0.517616	0.775811	0.828877	0.612525
56	57	0.517497	0.775663	0.828884	0.612423
57	58	0.511202	0.774412	0.828682	0.607984
58	59	0.511102	0.774487	0.828614	0.607918
59	60	0.510944	0.774437	0.828648	0.60781
60	61	0.50122	0.761212	0.822377	0.598078
61	62	0.501265	0.761382	0.822631	0.598179
62	63	0.501318	0.761429	0.822669	0.598228
63	64	0.506802	0.774928	0.829374	0.605252
64	65	0.506663	0.774909	0.829278	0.60514
65	66	0.507336	0.775189	0.829423	0.60566
66	67	0.508753	0.770128	0.82766	0.605467
67	68	0.508778	0.770123	0.827702	0.60549
68	69	0.508611	0.770066	0.827555	0.605344
69	70	0.507956	0.77931	0.830893	0.607004
70	71	0.507962	0.779274	0.830945	0.607011
71	72	0.507962	0.779209	0.830895	0.606992
72	73	0.508011	0.774995	0.828861	0.605983
73	74	0.508232	0.775116	0.828994	0.606173
74	75	0.508215	0.775131	0.829013	0.606168
75	76	0.519873	0.78287	0.833395	0.61596
76	77	0.519785	0.782787	0.833352	0.61588
77	78	0.520838	0.78316	0.833745	0.616709
78	79	0.522267	0.781489	0.833322	0.617313
79	80	0.522309	0.781514	0.833312	0.617343
80	81	0.522202	0.781514	0.833255	0.617263
81	82	0.520264	0.786428	0.835704	0.617198
82	83	0.520319	0.786523	0.835691	0.617248
83	84	0.520394	0.786505	0.835648	0.617288
84	85	0.517448	0.781789	0.833495	0.61418
85	86	0.517745	0.782063	0.833701	0.614457
86	87	0.517699	0.782112	0.833671	0.61443
87	88	0.514883	0.785656	0.835763	0.613492
88	89	0.514772	0.785553	0.835742	0.613397
89	90	0.515324	0.78591	0.835925	0.613855
90	91	0.513839	0.777662	0.828971	0.610331
91	92	0.513861	0.777686	0.82895	0.610346
92	93	0.513699	0.777684	0.82897	0.610241
93	94	0.513635	0.788306	0.835319	0.613027
94	95	0.513609	0.788318	0.835384	0.613023
95	96	0.513584	0.78842	0.83543	0.613031
96	97	0.512175	0.783782	0.831844	0.610721
97	98	0.512344	0.783984	0.831858	0.61087
98	99	0.512359	0.783972	0.831864	0.610879
99	100	0.518835	0.788357	0.836037	0.616622
100	101	0.518743	0.788284	0.836031	0.616548
101	102	0.519713	0.788511	0.836258	0.61727
102	103	0.520732	0.784215	0.834499	0.616941
103	104	0.520787	0.784257	0.834501	0.616984
104	105	0.520639	0.784226	0.834408	0.616865
105	106	0.517538	0.788845	0.836376	0.615895
106	107	0.517612	0.788865	0.836383	0.615949
107	108	0.517586	0.788801	0.836359	0.615917
108	109	0.515048	0.783876	0.832904	0.612829
109	110	0.515331	0.784066	0.833008	0.613066
110	111	0.515301	0.784153	0.833061	0.613069
111	112	0.512961	0.788077	0.836511	0.612738
112	113	0.512817	0.788071	0.83651	0.612641
113	114	0.513247	0.788143	0.836613	0.612957
114	115	0.513154	0.784297	0.833531	0.611741
115	116	0.51317	0.784228	0.833494	0.611734
116	117	0.513172	0.784235	0.833474	0.611733
117	118	0.509499	0.789117	0.836589	0.610617
118	119	0.509561	0.789112	0.836571	0.610654
119	120	0.509581	0.789168	0.836514	0.610668
120	121	0.508505	0.784172	0.833288	0.60858
121	122	0.508631	0.784317	0.833366	0.608701
122	123	0.508629	0.784318	0.833353	0.608697
123	124	0.519706	0.791194	0.83747	0.617915
124	125	0.519577	0.791164	0.837447	0.61782
125	126	0.520607	0.791431	0.837685	0.618591
126	127	0.522952	0.788805	0.836055	0.619445
127	128	0.522971	0.788798	0.835976	0.619443
128	129	0.522771	0.788667	0.835923	0.619279
129	130	0.519446	0.791141	0.83895	0.617979
130	131	0.519397	0.791149	0.839031	0.617961
131	132	0.519324	0.791084	0.839015	0.617899
132	133	0.517709	0.785576	0.835708	0.615354
133	134	0.517835	0.785572	0.835773	0.615448
134	135	0.517703	0.785569	0.835772	0.615359
135	136	0.513617	0.790012	0.838709	0.613865
136	137	0.513468	0.789979	0.838703	0.613759
137	138	0.513877	0.790033	0.838845	0.614064
138	139	0.514961	0.78418	0.834026	0.613008
139	140	0.514947	0.784253	0.834051	0.613015
140	141	0.514904	0.78416	0.833982	0.612959
141	142	0.512795	0.791196	0.838418	0.613465
142	143	0.512872	0.791246	0.838388	0.613521
143	144	0.512843	0.791218	0.838437	0.613505
144	145	0.513101	0.787235	0.83556	0.612533
145	146	0.513295	0.787522	0.835644	0.612724
146	147	0.513282	0.787525	0.835642	0.612716
147	148	0.524918	0.792097	0.838418	0.621698
148	149	0.524799	0.79203	0.838361	0.621598
149	150	0.525828	0.792291	0.838527	0.622355
150	151	0.527665	0.789102	0.837612	0.622895
151	152	0.527683	0.789149	0.837612	0.622916
152	153	0.527493	0.78921	0.837557	0.62279
153	154	0.524087	0.793298	0.839711	0.621559
154	155	0.524008	0.793275	0.839673	0.621497
155	156	0.523976	0.793194	0.839582	0.621447
156	157	0.519234	0.788117	0.837558	0.617102
157	158	0.519422	0.788225	0.837674	0.617264
158	159	0.519425	0.78821	0.83769	0.617267
159	160	0.51637	0.792352	0.839269	0.616184
160	161	0.516259	0.792349	0.839314	0.616117
161	162	0.516704	0.792472	0.839474	0.61646
