frame	n	Y	U	V	All
235	236	0.565121	0.81452	0.839528	0.652422
236	237	0.564854	0.814558	0.839319	0.652215
237	238	0.563137	0.818321	0.842023	0.652149
238	239	0.563096	0.81823	0.842123	0.652123
239	240	0.563148	0.818292	0.842079	0.65216
240	241	0.561247	0.81513	0.837948	0.649678
241	242	0.56148	0.815177	0.838051	0.649858
242	243	0.561433	0.815233	0.837984	0.649825
243	244	0.570275	0.81704	0.841263	0.656567
244	245	0.570059	0.816981	0.84117	0.656398
245	246	0.570844	0.817095	0.841372	0.656974
246	247	0.569022	0.814965	0.837589	0.654774
247	248	0.569033	0.814865	0.837671	0.654778
248	249	0.568743	0.814938	0.83765	0.654593
249	250	0.567019	0.817911	0.841982	0.654662
250	251	0.562581	0.815122	0.83882	0.650711
251	252	0.562654	0.81499	0.838904	0.650752
252	253	0.563001	0.813087	0.835287	0.650063
253	254	0.563043	0.813058	0.835311	0.65009
254	255	0.562913	0.813082	0.835186	0.649987
255	256	0.562921	0.816017	0.839129	0.651138
256	257	0.56294	0.816009	0.839055	0.651138
257	258	0.56288	0.816065	0.839125	0.651118
258	259	0.557386	0.810435	0.831477	0.645243
259	260	0.55773	0.81047	0.831711	0.645517
260	261	0.557726	0.810425	0.831681	0.645502
261	262	0.553111	0.81447	0.837624	0.64409
262	263	0.552923	0.81444	0.837473	0.643934
263	264	0.553327	0.814664	0.837595	0.644261
264	265	0.555744	0.81366	0.836256	0.645482
265	266	0.555777	0.813616	0.8362	0.645487
266	267	0.555432	0.813623	0.83617	0.645253
267	268	0.567416	0.816463	0.840467	0.654433
268	269	0.56739	0.816533	0.840485	0.654429
269	270	0.567423	0.816464	0.840392	0.654425
270	271	0.563511	0.812995	0.836368	0.650568
271	272	0.564098	0.813092	0.836686	0.651028
272	273	0.56414	0.813117	0.836639	0.651053
273	274	0.558518	0.814521	0.839822	0.648069
274	275	0.558301	0.81447	0.839716	0.647899
275	276	0.558895	0.814334	0.839929	0.648307
276	277	0.557975	0.811255	0.837348	0.646751
277	278	0.558047	0.811209	0.83733	0.646788
278	279	0.55795	0.811084	0.83721	0.646682
279	280	0.5594	0.814392	0.839978	0.648662
280	281	0.559333	0.814429	0.839928	0.648615
281	282	0.559352	0.814449	0.839874	0.648622
282	283	0.555119	0.811553	0.83763	0.644943
283	284	0.555292	0.81167	0.837747	0.645097
284	285	0.555283	0.81174	0.837766	0.645106
285	286	0.549219	0.812573	0.839219	0.641444
286	287	0.549068	0.812571	0.839146	0.641332
287	288	0.549431	0.812564	0.839238	0.641588
288	289	0.549999	0.810434	0.837502	0.641322
289	290	0.550003	0.810389	0.837477	0.641313
290	291	0.549716	0.810411	0.837436	0.641119
291	292	0.563354	0.814239	0.840098	0.651292
292	293	0.563438	0.814185	0.840161	0.65135
293	294	0.563393	0.814313	0.840097	0.65133
294	295	0.56015	0.809044	0.836324	0.647661
295	296	0.560628	0.809316	0.836485	0.648052
296	297	0.560606	0.809385	0.836491	0.64805
297	298	0.557583	0.812253	0.837798	0.646731
298	299	0.557389	0.812134	0.837745	0.646573
299	300	0.558198	0.812297	0.83791	0.647166
300	301	0.557438	0.810833	0.83473	0.645886
301	302	0.557471	0.810736	0.834679	0.645883
302	303	0.557217	0.810732	0.834728	0.645721
303	304	0.558381	0.813103	0.837702	0.647388
304	305	0.558436	0.813128	0.837812	0.647447
305	306	0.558374	0.813074	0.837753	0.647387
306	307	0.553466	0.807788	0.831453	0.642184
307	308	0.553672	0.807857	0.831565	0.642351
308	309	0.553715	0.807906	0.831522	0.642381
309	310	0.55068	0.810572	0.835056	0.641391
310	311	0.550542	0.810629	0.834869	0.641277
311	312	0.550996	0.810816	0.834932	0.641622
312	313	0.552163	0.808733	0.83284	0.641704
313	314	0.552238	0.808716	0.83284	0.641752
314	315	0.552137	0.808621	0.832721	0.641649
315	316	0.56026	0.812797	0.836993	0.648472
316	317	0.560232	0.812805	0.837014	0.648458
317	318	0.560321	0.812742	0.836929	0.648493
318	319	0.556416	0.806667	0.832157	0.644082
319	320	0.556814	0.806836	0.832386	0.644413
320	321	0.556808	0.806853	0.832406	0.644416
321	322	0.55403	0.810054	0.835874	0.643675
322	323	0.553919	0.809942	0.835827	0.643574
323	324	0.554429	0.810237	0.836051	0.644001
324	325	0.55496	0.807535	0.832143	0.643253
325	326	0.555032	0.807489	0.832132	0.643292
326	327	0.554914	0.80735	0.832143	0.643192
327	328	0.554625	0.811052	0.837034	0.644431
328	329	0.554487	0.811007	0.837046	0.644333
329	330	0.554396	0.811002	0.837007	0.644265
330	331	0.551694	0.80632	0.831691	0.640798
331	332	0.551882	0.806485	0.831952	0.640994
332	333	0.551852	0.806542	0.831971	0.640987
333	334	0.547829	0.809358	0.835872	0.639424
334	335	0.547704	0.809322	0.835831	0.639329
335	336	0.548079	0.809572	0.835902	0.639631
336	337	0.548564	0.805966	0.833078	0.638884
337	338	0.548547	0.80591	0.833058	0.638859
338	339	0.54842	0.805974	0.833003	0.638776
339	340	0.561432	0.812658	0.839018	0.649567
340	341	0.561493	0.812683	0.839121	0.649629
341	342	0.5615	0.812596	0.839141	0.649623
342	343	0.559954	0.808121	0.834289	0.647038
343	344	0.560561	0.808343	0.834601	0.647532
344	345	0.560531	0.808407	0.834539	0.647512
345	346	0.555484	0.810194	0.837976	0.645018
346	347	0.555303	0.810144	0.837939	0.644883
347	348	0.556051	0.810378	0.838064	0.645441
348	349	0.557371	0.809854	0.836086	0.645904
349	350	0.557427	0.80985	0.836113	0.645946
350	351	0.557309	0.80986	0.836152	0.645875
351	352	0.558316	0.812391	0.839555	0.647535
352	353	0.558287	0.812391	0.839423	0.647494
353	354	0.558238	0.81245	0.83939	0.647465
354	355	0.554961	0.810087	0.836614	0.644424
355	356	0.555228	0.810074	0.836678	0.644611
356	357	0.555166	0.810035	0.836661	0.64456
357	358	0.551604	0.810331	0.836927	0.642279
358	359	0.551433	0.810327	0.836801	0.642143
359	360	0.551828	0.810516	0.836922	0.642458
360	361	0.554975	0.810235	0.835671	0.644301
361	362	0.555153	0.810228	0.835716	0.644426
362	363	0.554214	0.810219	0.835613	0.643781
