frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.440867	0.790181	0.470085	0.353541	0.30475	0.13028	0.172173	0.175124	0.160338	0	0
1	0.013812	0.035718	0.444554	0.790486	0.467228	0.34887	0.321381	0.1304	0.172407	0.175625	0.160205	0	1
2	0.013812	0.013812	0.439712	0.789882	0.467564	0.351886	0.304414	0.130398	0.172543	0.175857	0.160257	0	2
3	0.028115	0.840242	0.479607	0.817725	0.487114	0.367392	0.385738	0.133162	0.17524	0.17879	0.16139	0	3
4	0.028115	0.028115	0.467302	0.81752	0.490446	0.365444	0.348749	0.13302	0.175356	0.178634	0.162348	0	4
5	0.076768	0.076768	0.479314	0.818245	0.484988	0.398885	0.361211	0.13481	0.176684	0.179605	0.162996	0	5
6	0.014447	1.027831	0.497741	0.822026	0.506945	0.424725	0.375593	0.135369	0.179083	0.182362	0.165051	0	6
7	0.014447	0.014447	0.498389	0.822196	0.509326	0.424952	0.375675	0.135338	0.179069	0.182245	0.164368	0	7
8	0.039294	0.039294	0.488604	0.821657	0.512357	0.370332	0.388379	0.134922	0.178871	0.182307	0.164917	0	8
9	0.058901	0.943761	0.472982	0.821951	0.510801	0.356793	0.353512	0.139939	0.183176	0.185712	0.166674	0	9
10	0.046627	0.058901	0.47814	0.822093	0.51107	0.373733	0.355147	0.139988	0.183437	0.185813	0.166632	0	10
11	0.046627	0.046627	0.479988	0.822074	0.508326	0.374324	0.362087	0.139938	0.183393	0.18603	0.166618	0	11
12	0.047422	1.215016	0.488073	0.820162	0.49545	0.37094	0.39551	0.13365	0.17937	0.182644	0.166497	0	12
13	0.014321	0.047422	0.482877	0.820436	0.492752	0.366546	0.384883	0.134197	0.179839	0.183322	0.16706	0	13
14	0.014321	0.014321	0.487549	0.820565	0.494372	0.366404	0.39804	0.134141	0.179615	0.183175	0.167075	0	14
15	0.016452	1.323092	0.471045	0.818358	0.484304	0.393879	0.338181	0.138224	0.182068	0.185215	0.166577	0	15
16	0.016452	0.016452	0.475486	0.817648	0.506864	0.391931	0.338301	0.137942	0.181712	0.185115	0.16662	0	16
17	0.056198	0.056198	0.470553	0.820136	0.493219	0.387433	0.334766	0.139123	0.182706	0.185484	0.166749	0	17
18	0.018962	1.225329	0.5135	0.815409	0.477005	0.394681	0.468054	0.134565	0.178172	0.181594	0.164178	0	18
19	0.018962	0.018962	0.512777	0.815201	0.475703	0.38399	0.475557	0.134621	0.178281	0.181625	0.164211	0	19
20	0.044999	0.044999	0.511709	0.814356	0.477251	0.380312	0.474687	0.134337	0.178264	0.181858	0.163306	0	20
21	0.037165	1.250327	0.525382	0.803612	0.484726	0.429271	0.478614	0.140577	0.183896	0.187064	0.168674	0	21
22	0.037165	0.037165	0.5214	0.803962	0.482965	0.42049	0.474517	0.140142	0.183454	0.186886	0.168874	0	22
23	0.038487	0.038487	0.521732	0.803991	0.485208	0.420626	0.473875	0.140287	0.183584	0.18689	0.168689	0	23
24	0.033554	1.171618	0.459731	0.808987	0.499827	0.366147	0.314849	0.136198	0.181377	0.185526	0.169085	0	24
25	0.008744	0.033554	0.462143	0.809399	0.499057	0.376442	0.314183	0.13657	0.181503	0.185555	0.16897	0	25
26	0.008744	0.008744	0.461993	0.810456	0.498966	0.376328	0.313281	0.136526	0.18152	0.185455	0.169337	0	26
27	0.021458	1.587242	0.486127	0.840508	0.522414	0.418021	0.332711	0.141458	0.182854	0.185993	0.165428	0	27
28	0.021458	0.021458	0.484388	0.840918	0.521759	0.416564	0.32901	0.141252	0.182658	0.186067	0.166237	0	28
29	0.063604	0.063604	0.484019	0.845649	0.52708	0.41807	0.321121	0.142085	0.183028	0.18642	0.16633	0	29
30	0.018616	1.206329	0.469131	0.839468	0.528295	0.357181	0.321275	0.140972	0.184721	0.188061	0.169144	0	30
31	0.018616	0.018616	0.476867	0.840321	0.531872	0.3822	0.321791	0.140968	0.184681	0.188123	0.168757	0	31
32	0.043125	0.043125	0.479162	0.835881	0.529945	0.385914	0.329286	0.140621	0.184517	0.187949	0.16837	0	32
33	0.030834	1.111681	0.479813	0.827918	0.511561	0.391195	0.344136	0.145255	0.187792	0.190815	0.169175	0	33
34	0.030834	0.030834	0.47903	0.827672	0.51238	0.38581	0.345594	0.145075	0.187722	0.190303	0.169044	0	34
35	0.034154	0.034154	0.482696	0.828323	0.509847	0.395123	0.350475	0.145161	0.187612	0.190314	0.169205	0	35
36	0.051498	1.449602	0.488489	0.838238	0.51229	0.361826	0.38835	0.133192	0.176562	0.180507	0.162983	0	36
37	0.013617	0.051498	0.464478	0.838214	0.523468	0.376197	0.299225	0.13346	0.176643	0.180433	0.16353	0	37
38	0.013617	0.013617	0.499163	0.838232	0.524621	0.379352	0.39831	0.133468	0.176634	0.180674	0.163447	0	38
39	0.020383	1.529591	0.498094	0.831811	0.500189	0.367687	0.42614	0.139785	0.182394	0.185631	0.165829	0	39
40	0.020383	0.020383	0.497799	0.831472	0.499733	0.367818	0.425631	0.139424	0.18217	0.185384	0.166223	0	40
41	0.046216	0.046216	0.510794	0.830792	0.500252	0.424619	0.419767	0.140112	0.182726	0.185718	0.165869	0	41
42	0.016364	1.102971	0.450162	0.816613	0.493982	0.364669	0.291392	0.13935	0.184029	0.18677	0.166578	0	42
43	0.016364	0.016364	0.45277	0.816712	0.494005	0.368966	0.295725	0.13936	0.183976	0.186767	0.166647	0	43
44	0.043615	0.043615	0.460202	0.81732	0.494667	0.361766	0.322934	0.138771	0.183662	0.186525	0.166569	0	44
45	0.039671	1.102632	0.455017	0.82255	0.482012	0.376981	0.305466	0.141891	0.186028	0.189057	0.169742	0	45
46	0.038282	0.039671	0.471859	0.823127	0.482921	0.382648	0.350005	0.141765	0.185962	0.189115	0.169094	0	46
47	0.038282	0.038282	0.452879	0.822884	0.476171	0.377441	0.302398	0.142054	0.186171	0.189181	0.169017	0	47
48	0.030523	1.21019	0.461172	0.822511	0.484974	0.375617	0.321689	0.135774	0.181964	0.186317	0.169404	0	48
49	0.008761	0.030523	0.45987	0.823579	0.485585	0.368834	0.322175	0.136238	0.182307	0.186463	0.169117	0	49
50	0.008761	0.008761	0.463048	0.822974	0.48616	0.374884	0.326826	0.136222	0.182343	0.186325	0.16951	0	50
51	0.023541	1.485155	0.498775	0.844333	0.530819	0.478389	0.322836	0.142426	0.185352	0.188161	0.168581	0	51
