frame	n	Y	U	V	All
0	1	0.558678	0.848809	0.859054	0.657096
1	2	0.558726	0.848791	0.858977	0.657112
2	3	0.558736	0.848793	0.858958	0.657116
3	4	0.567208	0.847119	0.857068	0.662169
4	5	0.567084	0.847109	0.856997	0.662074
5	6	0.568737	0.847195	0.857269	0.663235
6	7	0.573228	0.844451	0.854426	0.665298
7	8	0.573231	0.844421	0.854338	0.665281
8	9	0.573192	0.844479	0.854475	0.665287
9	10	0.575552	0.84639	0.856342	0.66749
10	11	0.575695	0.846443	0.85643	0.667609
11	12	0.575603	0.846331	0.856164	0.667485
12	13	0.572511	0.843751	0.852985	0.664463
13	14	0.573077	0.843849	0.853182	0.664889
14	15	0.573098	0.843838	0.853257	0.664914
15	16	0.570799	0.844906	0.85501	0.663852
16	17	0.57071	0.844843	0.854882	0.663761
17	18	0.571448	0.845028	0.85503	0.664308
18	19	0.571499	0.841045	0.850135	0.662863
19	20	0.571503	0.841029	0.850092	0.662856
20	21	0.571457	0.841046	0.850173	0.662841
21	22	0.571341	0.844949	0.854729	0.664174
22	23	0.571274	0.844882	0.854726	0.664117
23	24	0.571316	0.844831	0.854728	0.664137
24	25	0.570292	0.840177	0.848229	0.661596
25	26	0.570557	0.840247	0.848542	0.661836
26	27	0.570549	0.84032	0.848558	0.661846
27	28	0.576124	0.846453	0.855701	0.667775
28	29	0.575925	0.846436	0.855648	0.66763
29	30	0.576784	0.846515	0.855849	0.66825
30	31	0.577476	0.843175	0.850682	0.667294
31	32	0.577526	0.843168	0.850631	0.667317
32	33	0.577333	0.843105	0.850716	0.667192
33	34	0.577119	0.847374	0.857104	0.668826
34	35	0.577118	0.847293	0.85707	0.668806
35	36	0.577204	0.847286	0.857077	0.668863
36	37	0.574671	0.842315	0.851697	0.665449
37	38	0.574747	0.842312	0.851785	0.665514
38	39	0.5747	0.842331	0.851832	0.665494
39	40	0.56898	0.847001	0.856555	0.663246
40	41	0.568876	0.846958	0.856512	0.663162
41	42	0.569312	0.847036	0.856699	0.663497
42	43	0.571523	0.844165	0.853982	0.66404
43	44	0.571572	0.844168	0.853996	0.664075
44	45	0.571398	0.844123	0.853986	0.66395
45	46	0.570805	0.848251	0.856371	0.66464
46	47	0.570959	0.848251	0.85646	0.664758
47	48	0.570851	0.84818	0.856399	0.664664
48	49	0.569191	0.841848	0.852753	0.661894
49	50	0.56932	0.841879	0.852741	0.661984
50	51	0.56927	0.841894	0.852842	0.661969
51	52	0.575185	0.849317	0.858614	0.668112
52	53	0.575076	0.849241	0.858637	0.668031
53	54	0.575653	0.849416	0.858825	0.668476
54	55	0.574713	0.845759	0.85386	0.666412
55	56	0.574752	0.845627	0.853829	0.66641
56	57	0.574544	0.845598	0.853765	0.666256
57	58	0.575269	0.848996	0.858246	0.668053
58	59	0.575322	0.848938	0.858264	0.668081
59	60	0.575337	0.848984	0.858336	0.668111
60	61	0.571293	0.845472	0.852762	0.663901
61	62	0.571466	0.845406	0.852969	0.66404
62	63	0.571478	0.845416	0.852992	0.664053
63	64	0.569828	0.849292	0.858934	0.66459
64	65	0.569604	0.849286	0.858891	0.664432
65	66	0.569988	0.84935	0.859142	0.664741
66	67	0.569358	0.844542	0.852894	0.662478
67	68	0.569348	0.84459	0.852866	0.662475
68	69	0.569208	0.844517	0.85275	0.66235
69	70	0.570187	0.849247	0.857448	0.664574
70	71	0.570146	0.849232	0.85751	0.664554
71	72	0.570173	0.849222	0.85753	0.664574
72	73	0.568839	0.846141	0.854791	0.662714
73	74	0.568979	0.846188	0.855026	0.662855
74	75	0.568961	0.846191	0.855042	0.662846
75	76	0.577713	0.851015	0.859618	0.670248
76	77	0.577499	0.850956	0.85953	0.67008
77	78	0.578216	0.851061	0.859675	0.6706
78	79	0.579356	0.849112	0.857937	0.670746
79	80	0.579363	0.849129	0.857939	0.670753
80	81	0.579175	0.849055	0.857883	0.670606
81	82	0.580443	0.851619	0.860327	0.672286
82	83	0.580437	0.851657	0.860288	0.672282
83	84	0.580487	0.851592	0.860311	0.672309
84	85	0.577574	0.84911	0.858257	0.66961
85	86	0.577868	0.849178	0.858447	0.669849
86	87	0.577763	0.849164	0.858466	0.66978
87	88	0.575666	0.851258	0.860245	0.669028
88	89	0.575585	0.851245	0.860228	0.668969
89	90	0.576004	0.851427	0.860267	0.669285
90	91	0.573494	0.842404	0.850445	0.664471
91	92	0.57353	0.842423	0.850427	0.664495
92	93	0.573338	0.84233	0.85036	0.66434
93	94	0.575998	0.85323	0.861709	0.669822
94	95	0.575991	0.853201	0.861773	0.669823
95	96	0.576023	0.853293	0.861734	0.669853
96	97	0.573407	0.848909	0.854594	0.666189
97	98	0.573618	0.849	0.854748	0.66637
98	99	0.573636	0.848994	0.854759	0.666383
99	100	0.580257	0.85342	0.861674	0.672687
100	101	0.58012	0.853352	0.861634	0.672578
101	102	0.580864	0.85339	0.861898	0.673124
102	103	0.583585	0.851633	0.859583	0.67426
103	104	0.583618	0.851671	0.859629	0.674296
104	105	0.583497	0.851601	0.859616	0.674201
105	106	0.584751	0.852879	0.860276	0.67536
106	107	0.584728	0.852841	0.860303	0.675343
107	108	0.584793	0.852739	0.860271	0.675363
108	109	0.580822	0.850153	0.858431	0.671978
109	110	0.581146	0.850229	0.858523	0.672223
110	111	0.581142	0.850236	0.858538	0.672224
111	112	0.579906	0.852514	0.861138	0.672213
112	113	0.579698	0.852419	0.86106	0.672045
113	114	0.579941	0.852419	0.861147	0.672222
114	115	0.577022	0.846384	0.85353	0.668
115	116	0.577057	0.846319	0.853511	0.66801
116	117	0.576949	0.84637	0.853511	0.667946
117	118	0.57609	0.852392	0.860503	0.669542
118	119	0.576159	0.85245	0.860538	0.669604
119	120	0.576105	0.852399	0.860607	0.669571
120	121	0.572292	0.848509	0.855518	0.665532
121	122	0.572402	0.848581	0.855696	0.665648
122	123	0.572348	0.848629	0.855653	0.665613
123	124	0.579768	0.853789	0.861392	0.672375
124	125	0.579581	0.853731	0.861337	0.672232
125	126	0.580407	0.853853	0.861517	0.672833
126	127	0.580066	0.850641	0.854897	0.670967
127	128	0.580112	0.850687	0.854884	0.671003
128	129	0.579982	0.850705	0.854813	0.670908
129	130	0.582996	0.853975	0.860221	0.674364
130	131	0.582932	0.853975	0.860197	0.674317
131	132	0.582996	0.853949	0.860133	0.674344
132	133	0.578672	0.849919	0.855985	0.670099
133	134	0.579114	0.849916	0.856146	0.67042
134	135	0.579059	0.849894	0.856157	0.670381
135	136	0.576176	0.851871	0.859691	0.669377
136	137	0.575976	0.851801	0.859688	0.669232
137	138	0.576343	0.851913	0.859851	0.669523
138	139	0.573227	0.846698	0.852652	0.665376
139	140	0.573276	0.84673	0.852584	0.665403
140	141	0.573078	0.846567	0.852593	0.665245
141	142	0.573497	0.853048	0.859826	0.66781
142	143	0.573526	0.852948	0.859801	0.667809
143	144	0.573563	0.853057	0.859835	0.667857
144	145	0.572291	0.849186	0.853418	0.665295
145	146	0.572481	0.849327	0.853445	0.665449
146	147	0.572491	0.849333	0.853447	0.665457
147	148	0.580639	0.85372	0.860268	0.672757
148	149	0.580478	0.853648	0.860237	0.672633
149	150	0.581396	0.853843	0.860501	0.673321
150	151	0.584014	0.851506	0.858094	0.674276
151	152	0.584038	0.851498	0.858096	0.674291
152	153	0.583811	0.851511	0.858087	0.67414
153	154	0.585385	0.854827	0.861043	0.676235
154	155	0.585389	0.854781	0.860995	0.676222
155	156	0.585496	0.854784	0.860972	0.67629
156	157	0.581487	0.848507	0.854617	0.671512
157	158	0.581842	0.848571	0.85486	0.6718
158	159	0.581863	0.848506	0.854856	0.671802
159	160	0.579828	0.853684	0.861331	0.672388
160	161	0.57966	0.853622	0.861339	0.672267
161	162	0.579996	0.85374	0.861563	0.672548
162	163	0.578405	0.849255	0.855146	0.66967
163	164	0.57844	0.849276	0.855187	0.669704
164	165	0.578263	0.849259	0.855108	0.66957
165	166	0.577502	0.854457	0.862217	0.671114
166	167	0.577583	0.854575	0.862094	0.671167
167	168	0.577545	0.854452	0.862212	0.671141
168	169	0.576267	0.849764	0.857313	0.668691
169	170	0.576393	0.849818	0.857437	0.668804
170	171	0.576374	0.849755	0.857445	0.668783
171	172	0.582293	0.85586	0.863915	0.674825
172	173	0.582175	0.855821	0.863869	0.674732
173	174	0.582874	0.855889	0.863996	0.67523
174	175	0.582079	0.850767	0.85863	0.672952
175	176	0.582103	0.850748	0.858663	0.672971
176	177	0.581971	0.850695	0.858659	0.672873
177	178	0.58047	0.855871	0.863298	0.673508
178	179	0.580502	0.855852	0.863294	0.673526
179	180	0.580501	0.855816	0.863294	0.673519
180	181	0.575869	0.850843	0.856354	0.668445
181	182	0.575994	0.850964	0.856525	0.668577
182	183	0.575983	0.850981	0.856469	0.668564
183	184	0.573012	0.856076	0.863799	0.668654
184	185	0.572906	0.856059	0.863735	0.66857
185	186	0.573265	0.856105	0.863932	0.66885
186	187	0.573095	0.849718	0.857546	0.666607
187	188	0.573096	0.849728	0.857551	0.66661
188	189	0.572936	0.849688	0.857505	0.666489
189	190	0.572599	0.855987	0.863628	0.668335
190	191	0.572677	0.855986	0.863624	0.668386
191	192	0.572658	0.856047	0.863609	0.668381
192	193	0.568545	0.846758	0.854612	0.662592
193	194	0.568766	0.846797	0.854766	0.662771
194	195	0.5688	0.846835	0.854793	0.662805
