frame	n	Y	U	V	All
0	1	0.426018	0.784106	0.816384	0.55076
1	2	0.426137	0.784012	0.816249	0.550801
2	3	0.426143	0.784025	0.816252	0.550808
3	4	0.441654	0.788165	0.818697	0.562247
4	5	0.441573	0.788029	0.818613	0.562155
5	6	0.443195	0.788488	0.81886	0.563355
6	7	0.452045	0.789461	0.818961	0.569434
7	8	0.452142	0.789518	0.818941	0.569505
8	9	0.451923	0.789376	0.818894	0.569327
9	10	0.455162	0.792809	0.820507	0.572328
10	11	0.455172	0.792798	0.820396	0.572314
11	12	0.455044	0.792731	0.820443	0.572225
12	13	0.452237	0.790028	0.81894	0.569653
13	14	0.452557	0.790011	0.819103	0.56989
14	15	0.452509	0.790108	0.819126	0.569878
15	16	0.449126	0.790235	0.819799	0.567756
16	17	0.449081	0.790151	0.819763	0.567706
17	18	0.449449	0.790276	0.819717	0.567965
18	19	0.447795	0.787344	0.818285	0.566135
19	20	0.447792	0.787363	0.818223	0.566125
20	21	0.447779	0.78737	0.818224	0.566118
21	22	0.448207	0.790122	0.818779	0.566955
22	23	0.448091	0.790094	0.818738	0.566866
23	24	0.448099	0.790066	0.818714	0.566863
24	25	0.447612	0.787128	0.817379	0.565826
25	26	0.44769	0.787204	0.817459	0.565904
26	27	0.447696	0.787228	0.81751	0.56592
27	28	0.457192	0.791612	0.820878	0.573543
28	29	0.45715	0.791581	0.82082	0.5735
29	30	0.458064	0.791761	0.821117	0.574189
30	31	0.460774	0.792559	0.820908	0.576094
31	32	0.460791	0.792614	0.820868	0.576108
32	33	0.460671	0.792624	0.820823	0.576022
33	34	0.459084	0.794731	0.822407	0.575579
34	35	0.459069	0.794637	0.822421	0.575555
35	36	0.459068	0.794714	0.822416	0.575567
36	37	0.455067	0.790941	0.819423	0.571772
37	38	0.455277	0.791078	0.819552	0.571957
38	39	0.45534	0.791084	0.819607	0.572008
39	40	0.451553	0.793103	0.821661	0.570163
40	41	0.451491	0.793127	0.821533	0.570104
41	42	0.451809	0.793277	0.82168	0.570365
42	43	0.449185	0.790494	0.82015	0.567897
43	44	0.449226	0.790482	0.820112	0.567916
44	45	0.449124	0.790572	0.820043	0.567852
45	46	0.445619	0.793401	0.82184	0.566286
46	47	0.445646	0.793488	0.821801	0.566312
47	48	0.44571	0.793505	0.82171	0.566342
48	49	0.445286	0.791807	0.819354	0.565384
49	50	0.445367	0.791875	0.819448	0.565465
50	51	0.44534	0.791841	0.81946	0.565444
51	52	0.453282	0.793508	0.822087	0.571454
52	53	0.453109	0.793444	0.822131	0.571335
53	54	0.453677	0.793519	0.822236	0.571744
54	55	0.454332	0.792847	0.822656	0.572139
55	56	0.454348	0.792837	0.822629	0.572143
56	57	0.454202	0.792862	0.822577	0.572041
57	58	0.451894	0.794584	0.824363	0.571087
58	59	0.451956	0.794548	0.824382	0.571126
59	60	0.451904	0.794539	0.824365	0.571087
60	61	0.450215	0.791763	0.821959	0.569097
61	62	0.450409	0.791799	0.821992	0.569238
62	63	0.450386	0.79187	0.822033	0.569241
63	64	0.445631	0.791521	0.822528	0.566095
64	65	0.445479	0.791503	0.822477	0.565983
65	66	0.445723	0.791487	0.822682	0.566177
66	67	0.443123	0.788673	0.821114	0.563713
67	68	0.443153	0.788645	0.821103	0.563727
68	69	0.443066	0.788556	0.820959	0.56363
