frame	n	Y	U	V	All
0	1	0.502818	0.814675	0.850326	0.612712
1	2	0.502867	0.814512	0.850161	0.612691
2	3	0.502819	0.814524	0.850119	0.612653
3	4	0.511926	0.812614	0.84763	0.617991
4	5	0.511869	0.812567	0.847598	0.61794
5	6	0.512818	0.812712	0.847749	0.618622
6	7	0.517511	0.811641	0.846876	0.621427
7	8	0.517535	0.811655	0.846807	0.621434
8	9	0.517459	0.811676	0.84681	0.621387
9	10	0.519024	0.813568	0.846852	0.622753
10	11	0.51913	0.813553	0.846847	0.62282
11	12	0.519115	0.813567	0.846728	0.622793
12	13	0.519494	0.811401	0.845337	0.622452
13	14	0.519816	0.811574	0.845367	0.622701
14	15	0.519835	0.811564	0.845343	0.622708
15	16	0.516238	0.811398	0.845126	0.620246
16	17	0.516158	0.811394	0.845089	0.620186
17	18	0.516671	0.811632	0.845175	0.620582
18	19	0.516967	0.808615	0.843549	0.620005
19	20	0.516981	0.808568	0.843562	0.620009
20	21	0.516841	0.808662	0.843614	0.61994
21	22	0.515619	0.811934	0.844786	0.619866
22	23	0.515677	0.812043	0.84473	0.619914
23	24	0.515642	0.812087	0.844741	0.619899
24	25	0.515954	0.808478	0.843433	0.619288
25	26	0.516015	0.808604	0.843506	0.619362
26	27	0.516048	0.808651	0.843543	0.619398
27	28	0.522126	0.81285	0.845165	0.62442
28	29	0.522116	0.812876	0.845043	0.624397
29	30	0.522767	0.813018	0.845278	0.624894
30	31	0.523115	0.811818	0.844597	0.624813
31	32	0.52314	0.811839	0.844585	0.62483
32	33	0.523038	0.811873	0.844548	0.624762
33	34	0.52165	0.814323	0.846073	0.624499
34	35	0.521679	0.814374	0.846019	0.624518
35	36	0.521629	0.814244	0.845972	0.624455
36	37	0.520592	0.809578	0.842719	0.622444
37	38	0.520562	0.809486	0.842825	0.622427
38	39	0.520549	0.809546	0.842834	0.622429
39	40	0.514366	0.813351	0.84523	0.619341
40	41	0.514195	0.813335	0.845135	0.619208
41	42	0.514598	0.813452	0.845269	0.619519
42	43	0.516587	0.810602	0.84456	0.620252
43	44	0.51662	0.810586	0.844581	0.620274
44	45	0.516535	0.81057	0.84451	0.620203
45	46	0.515201	0.814069	0.845758	0.620105
46	47	0.515319	0.814124	0.845773	0.620196
47	48	0.515326	0.814091	0.84582	0.620203
48	49	0.514328	0.810833	0.844276	0.618737
49	50	0.514408	0.810885	0.844334	0.618808
50	51	0.514377	0.810863	0.844346	0.618786
51	52	0.520347	0.815371	0.845934	0.623782
52	53	0.520291	0.815372	0.845817	0.623725
53	54	0.520833	0.815582	0.846197	0.624185
54	55	0.519827	0.814341	0.846178	0.623304
55	56	0.51988	0.81435	0.846154	0.623337
56	57	0.519771	0.814327	0.846127	0.623256
57	58	0.519574	0.816301	0.846926	0.623587
58	59	0.519645	0.816329	0.846898	0.623634
59	60	0.519723	0.816298	0.84692	0.623685
60	61	0.519329	0.812862	0.84437	0.622425
61	62	0.519509	0.812844	0.844458	0.622556
62	63	0.519526	0.812882	0.844488	0.622579
63	64	0.516481	0.815299	0.846851	0.621346
64	65	0.516403	0.815186	0.846831	0.621272
65	66	0.516758	0.815215	0.847047	0.621549
66	67	0.516518	0.813371	0.845713	0.620859
67	68	0.516521	0.813374	0.845726	0.620864
68	69	0.516365	0.813392	0.845563	0.620736
69	70	0.515364	0.81648	0.847673	0.620935
70	71	0.515411	0.816445	0.847731	0.62097
71	72	0.515359	0.81644	0.847734	0.620935
72	73	0.514858	0.813053	0.846502	0.619831
73	74	0.51498	0.813043	0.846629	0.619932
74	75	0.51498	0.81304	0.846636	0.619933
75	76	0.523698	0.816255	0.847754	0.626467
76	77	0.523534	0.816148	0.847683	0.626328
77	78	0.524096	0.816434	0.84796	0.626796
78	79	0.523596	0.8152	0.847903	0.626248
79	80	0.523608	0.815174	0.847874	0.626247
80	81	0.523484	0.815141	0.847849	0.626154
81	82	0.523158	0.817381	0.848328	0.62639
82	83	0.523165	0.8174	0.848297	0.626393
83	84	0.523164	0.817502	0.848371	0.626422
84	85	0.522798	0.814372	0.846528	0.625349
85	86	0.522934	0.814427	0.846666	0.625471
86	87	0.522904	0.814429	0.846657	0.62545
87	88	0.517362	0.816202	0.847425	0.622179
88	89	0.517193	0.816096	0.847387	0.622043
89	90	0.517627	0.816308	0.847467	0.622381
90	91	0.516056	0.811859	0.84182	0.619651
91	92	0.516087	0.811891	0.841859	0.619683
92	93	0.515943	0.811915	0.841786	0.619579
93	94	0.517643	0.817352	0.847286	0.622535
94	95	0.517664	0.817347	0.84735	0.622559
95	96	0.517686	0.817399	0.847444	0.622598
96	97	0.515937	0.813722	0.8446	0.620345
97	98	0.51612	0.813861	0.844799	0.620523
98	99	0.516118	0.813876	0.844772	0.62052
99	100	0.52297	0.816946	0.846301	0.625854
100	101	0.522915	0.816906	0.846316	0.625814
101	102	0.523392	0.81702	0.846524	0.626185
102	103	0.524428	0.816237	0.84581	0.626626
103	104	0.52442	0.816271	0.845858	0.626635
104	105	0.524399	0.81621	0.845851	0.62661
105	106	0.524199	0.817259	0.846369	0.626737
106	107	0.524242	0.817266	0.846399	0.626772
107	108	0.524257	0.81721	0.846317	0.626759
108	109	0.521574	0.813149	0.844378	0.623971
109	110	0.521786	0.813188	0.84442	0.624125
110	111	0.521756	0.813215	0.844429	0.624111
111	112	0.519508	0.8158	0.845595	0.623238
112	113	0.519419	0.815744	0.845592	0.623169
113	114	0.519709	0.815734	0.845756	0.623388
114	115	0.519442	0.813665	0.843824	0.622543
115	116	0.519491	0.813586	0.843746	0.62255
116	117	0.519416	0.813589	0.843773	0.622504
117	118	0.519968	0.817025	0.846562	0.62391
118	119	0.519916	0.817029	0.846537	0.623872
119	120	0.519942	0.81702	0.846491	0.62388
120	121	0.519787	0.814333	0.845129	0.623102
121	122	0.519844	0.814435	0.845303	0.623185
122	123	0.519819	0.814457	0.845297	0.623172
123	124	0.527207	0.81705	0.846443	0.62872
124	125	0.527078	0.817004	0.846424	0.628623
125	126	0.527641	0.816945	0.846613	0.62902
126	127	0.529867	0.815898	0.845522	0.630148
127	128	0.52988	0.815909	0.845508	0.630156
128	129	0.529734	0.815871	0.845451	0.630043
129	130	0.528231	0.817995	0.846661	0.629597
130	131	0.528295	0.818094	0.846741	0.629669
131	132	0.528278	0.818201	0.846654	0.629661
132	133	0.525206	0.814929	0.844628	0.62673
133	134	0.525454	0.815005	0.844566	0.626898
134	135	0.525451	0.815008	0.844599	0.626902
135	136	0.522213	0.815808	0.845776	0.625073
136	137	0.522079	0.815762	0.845741	0.62497
137	138	0.522371	0.815865	0.846015	0.625228
138	139	0.522974	0.813699	0.843674	0.624878
139	140	0.522989	0.813703	0.843677	0.624889
140	141	0.522876	0.813674	0.843633	0.624802
141	142	0.523229	0.816782	0.846714	0.626069
142	143	0.523319	0.816775	0.846729	0.62613
