frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.525103	0.794414	0.473317	0.505747	0.433974	0.13728	0.184171	0.190795	0.177698	0	0
1	0.013812	0.035718	0.523685	0.794092	0.469276	0.508851	0.430176	0.137505	0.184305	0.191306	0.177973	0	1
2	0.013812	0.013812	0.517493	0.793895	0.471342	0.482591	0.430979	0.137515	0.184556	0.191521	0.177867	0	2
3	0.028115	0.840242	0.538318	0.819254	0.509158	0.43161	0.494079	0.140673	0.188783	0.195813	0.180324	0	3
4	0.028115	0.028115	0.538454	0.81932	0.510598	0.4262	0.497773	0.140403	0.188671	0.195567	0.181384	0	4
5	0.076768	0.076768	0.557581	0.819311	0.50373	0.410515	0.571271	0.142194	0.19021	0.196526	0.181695	0.852087	5
6	0.014447	1.027831	0.561793	0.825746	0.539917	0.475601	0.50342	0.142689	0.193001	0.200368	0.185521	0.952247	6
7	0.014447	0.014447	0.561734	0.82587	0.541276	0.473809	0.503706	0.142602	0.192944	0.200071	0.185519	0.957349	7
8	0.039294	0.039294	0.561955	0.825646	0.544266	0.466769	0.508166	0.142355	0.192902	0.200442	0.185282	0.988589	8
9	0.058901	0.943761	0.553651	0.823057	0.511343	0.426237	0.539397	0.14912	0.198709	0.20429	0.189598	0	9
10	0.046627	0.058901	0.555033	0.822752	0.51204	0.415016	0.552151	0.149058	0.198946	0.204623	0.190003	0	10
11	0.046627	0.046627	0.535837	0.821805	0.506703	0.434762	0.482897	0.148999	0.198789	0.204505	0.189587	0	11
12	0.047422	1.215016	0.542732	0.818923	0.510894	0.421364	0.511246	0.141973	0.194651	0.201921	0.189115	0	12
13	0.014321	0.047422	0.541078	0.818701	0.536441	0.419322	0.490376	0.142634	0.195276	0.202731	0.189411	0	13
14	0.014321	0.014321	0.53752	0.819678	0.510388	0.429146	0.488986	0.142605	0.195195	0.202636	0.189738	0	14
15	0.016452	1.323092	0.529467	0.822222	0.502663	0.420071	0.478145	0.146624	0.19686	0.203332	0.187592	0	15
16	0.016452	0.016452	0.529568	0.822193	0.50342	0.417416	0.480054	0.14639	0.196769	0.203287	0.188377	0	16
17	0.056198	0.056198	0.528515	0.822609	0.503097	0.422298	0.472959	0.14741	0.197641	0.203637	0.187715	0	17
18	0.018962	1.225329	0.541555	0.815803	0.493773	0.443086	0.502844	0.141967	0.192618	0.200058	0.185448	0	18
19	0.018962	0.018962	0.545306	0.817134	0.49398	0.455824	0.503152	0.142213	0.192808	0.200003	0.185027	0	19
20	0.044999	0.044999	0.545946	0.816708	0.499019	0.459694	0.49871	0.141751	0.19265	0.199769	0.18459	0	20
21	0.037165	1.250327	0.53483	0.808169	0.52122	0.416829	0.489491	0.14751	0.197787	0.20439	0.188665	0	21
22	0.037165	0.037165	0.552425	0.808698	0.521238	0.42054	0.540064	0.147177	0.197438	0.20438	0.188144	0	22
23	0.038487	0.038487	0.547964	0.808306	0.519551	0.399201	0.545092	0.147151	0.197356	0.20448	0.188316	0	23
24	0.033554	1.171618	0.563806	0.805435	0.499356	0.425155	0.587367	0.141825	0.193016	0.200486	0.187388	1.143597	24
25	0.008744	0.033554	0.575277	0.805322	0.4935	0.442887	0.612177	0.142053	0.19305	0.200338	0.187161	2.173759	25
26	0.008744	0.008744	0.573635	0.805348	0.49257	0.442908	0.60778	0.142015	0.193033	0.200119	0.18698	2.029814	26
27	0.021458	1.587242	0.570347	0.841704	0.549471	0.453024	0.532872	0.14843	0.19539	0.201228	0.18621	1.516321	27
28	0.021458	0.021458	0.566912	0.841318	0.544986	0.454497	0.524731	0.148271	0.195171	0.201235	0.18576	1.21813	28
29	0.063604	0.063604	0.567831	0.841442	0.548149	0.451723	0.527619	0.149314	0.195903	0.201888	0.185751	1.260891	29
30	0.018616	1.206329	0.544359	0.836008	0.546385	0.452588	0.458486	0.147755	0.197643	0.204658	0.19123	0	30
31	0.018616	0.018616	0.545007	0.835801	0.547486	0.455563	0.457491	0.147825	0.197436	0.204522	0.19093	0	31
32	0.043125	0.043125	0.557086	0.83742	0.550228	0.462299	0.485202	0.147617	0.197519	0.204821	0.190904	0.142439	32
33	0.030834	1.111681	0.596544	0.829899	0.524303	0.469095	0.618202	0.151828	0.20029	0.206188	0.189872	3.581737	33
34	0.030834	0.030834	0.59293	0.830023	0.525971	0.467935	0.607331	0.151674	0.200303	0.205912	0.190085	3.242463	34
