frame	n	Y	U	V	All
0	1	0.54203	0.798164	0.831045	0.632888
1	2	0.541987	0.797967	0.83086	0.632796
2	3	0.542002	0.798013	0.830833	0.632809
3	4	0.553711	0.796933	0.830039	0.640302
4	5	0.553626	0.796952	0.829977	0.640239
5	6	0.55511	0.796977	0.830221	0.641273
6	7	0.56217	0.795921	0.828905	0.645585
7	8	0.562201	0.795884	0.828869	0.645593
8	9	0.562114	0.795915	0.828849	0.645537
9	10	0.562181	0.795659	0.828485	0.645478
10	11	0.562316	0.795796	0.828435	0.645583
11	12	0.562207	0.79567	0.82842	0.645486
12	13	0.55995	0.792556	0.824249	0.642767
13	14	0.560195	0.792521	0.824393	0.642949
14	15	0.560168	0.792637	0.824423	0.642955
15	16	0.557921	0.793491	0.82682	0.641999
16	17	0.557825	0.793416	0.826715	0.641906
17	18	0.558467	0.793672	0.826766	0.642384
18	19	0.5576	0.788366	0.818535	0.639551
19	20	0.557573	0.788258	0.818556	0.639518
20	21	0.557515	0.788318	0.818559	0.63949
21	22	0.556913	0.792851	0.825396	0.640983
22	23	0.556904	0.792887	0.825382	0.640981
23	24	0.556919	0.792852	0.825406	0.640989
24	25	0.554849	0.791289	0.823672	0.639059
25	26	0.555095	0.791337	0.82379	0.639251
26	27	0.555094	0.791403	0.823804	0.639264
27	28	0.562843	0.793407	0.826994	0.645295
28	29	0.562691	0.793458	0.826922	0.645191
29	30	0.563401	0.793499	0.827138	0.645707
30	31	0.567242	0.792541	0.823861	0.647561
31	32	0.567316	0.792598	0.823846	0.647618
32	33	0.567163	0.792572	0.823957	0.64753
33	34	0.567306	0.796221	0.828541	0.648998
34	35	0.567214	0.796162	0.828583	0.648934
35	36	0.567223	0.796099	0.828526	0.64892
36	37	0.563458	0.790426	0.822198	0.644409
37	38	0.563564	0.790456	0.82226	0.644496
38	39	0.563511	0.790522	0.822276	0.644474
39	40	0.561078	0.794448	0.827969	0.644455
40	41	0.560932	0.794405	0.827826	0.644326
41	42	0.561345	0.79445	0.828063	0.644649
42	43	0.559684	0.791758	0.823091	0.642264
43	44	0.559666	0.791644	0.823072	0.64223
44	45	0.559662	0.791711	0.822975	0.642223
45	46	0.558064	0.794289	0.827402	0.642325
46	47	0.558121	0.794326	0.827458	0.642378
47	48	0.558141	0.79432	0.827419	0.642384
48	49	0.556911	0.791499	0.822891	0.640339
49	50	0.556909	0.791534	0.822967	0.640356
50	51	0.556865	0.791568	0.822931	0.640326
51	52	0.565213	0.795077	0.828268	0.647366
52	53	0.565093	0.795067	0.828238	0.64728
53	54	0.565763	0.795208	0.828386	0.647774
54	55	0.564968	0.793563	0.823379	0.646135
55	56	0.564952	0.79348	0.823411	0.646116
56	57	0.564842	0.793521	0.823379	0.646044
57	58	0.563577	0.796718	0.829064	0.646682
