frame	n	Y	U	V	All
0	1	0.569013	0.830573	0.871799	0.663071
1	2	0.568911	0.830174	0.871644	0.66291
2	3	0.568838	0.830135	0.871512	0.662833
3	4	0.571376	0.826153	0.866594	0.663042
4	5	0.57137	0.826053	0.866515	0.663008
5	6	0.572076	0.826077	0.866525	0.663484
6	7	0.583938	0.827941	0.863723	0.671236
7	8	0.583938	0.827922	0.863634	0.671218
8	9	0.583883	0.827863	0.863647	0.671174
9	10	0.584959	0.830735	0.86884	0.673235
10	11	0.585069	0.83078	0.86882	0.673313
11	12	0.58508	0.830775	0.868847	0.673324
12	13	0.581807	0.825457	0.862655	0.669223
13	14	0.582049	0.825584	0.862823	0.669434
14	15	0.582003	0.825605	0.862848	0.669411
15	16	0.580008	0.828871	0.867913	0.669469
16	17	0.579868	0.82879	0.867844	0.669351
17	18	0.580278	0.828763	0.867906	0.66963
18	19	0.580156	0.822366	0.861692	0.667447
19	20	0.580142	0.822359	0.861721	0.667442
20	21	0.580144	0.822338	0.861694	0.667434
21	22	0.577719	0.825293	0.864977	0.666857
22	23	0.577588	0.825262	0.864909	0.666754
23	24	0.577501	0.825325	0.864919	0.666708
24	25	0.567489	0.812712	0.85727	0.656656
25	26	0.567548	0.812728	0.857253	0.656695
26	27	0.56756	0.812714	0.857247	0.6567
27	28	0.582724	0.828545	0.866995	0.671073
28	29	0.582633	0.828506	0.866934	0.670996
29	30	0.582954	0.828555	0.866995	0.671228
30	31	0.577093	0.818172	0.856413	0.663826
31	32	0.577133	0.818211	0.856406	0.663858
32	33	0.577204	0.818213	0.856455	0.663914
33	34	0.577488	0.823006	0.86351	0.666078
34	35	0.577462	0.822913	0.863481	0.66604
35	36	0.577525	0.822894	0.863446	0.666074
36	37	0.563957	0.81115	0.850305	0.65288
37	38	0.563906	0.811275	0.85035	0.652875
38	39	0.5639	0.811347	0.850353	0.652883
39	40	0.574124	0.830238	0.867273	0.665668
40	41	0.573973	0.83024	0.86726	0.665565
41	42	0.575447	0.8304	0.867411	0.6666
42	43	0.580993	0.827129	0.861834	0.668823
43	44	0.581028	0.827031	0.861831	0.668829
44	45	0.580879	0.827171	0.861759	0.668741
45	46	0.578377	0.832342	0.868994	0.669141
46	47	0.578424	0.83232	0.868981	0.669166
47	48	0.578496	0.832346	0.869021	0.669225
48	49	0.576362	0.82333	0.858159	0.664489
49	50	0.576373	0.823301	0.858238	0.664505
50	51	0.576346	0.823278	0.858249	0.664485
51	52	0.573413	0.826069	0.865573	0.664215
52	53	0.573343	0.826079	0.865548	0.664167
53	54	0.573649	0.826135	0.86565	0.664397
54	55	0.581476	0.830298	0.865778	0.67033
55	56	0.581447	0.830312	0.86583	0.670322
56	57	0.581122	0.830215	0.865685	0.670065
57	58	0.575264	0.83067	0.867174	0.666484
58	59	0.575104	0.83059	0.86712	0.666354
59	60	0.574889	0.830491	0.867133	0.666196
60	61	0.558211	0.817401	0.856096	0.651057
61	62	0.558113	0.81742	0.856185	0.651009
62	63	0.558082	0.817423	0.856206	0.650993
63	64	0.568269	0.830657	0.868803	0.662089
64	65	0.56822	0.830617	0.868753	0.662042
65	66	0.569091	0.830831	0.868883	0.66268
66	67	0.568905	0.827865	0.863024	0.661085
67	68	0.568947	0.827902	0.863079	0.661128
68	69	0.568881	0.827879	0.86299	0.661065
69	70	0.557918	0.821623	0.866175	0.653245
70	71	0.557986	0.821603	0.866315	0.65331
71	72	0.557964	0.821666	0.866262	0.653297
72	73	0.55337	0.816491	0.861058	0.648505
73	74	0.553302	0.816581	0.861154	0.64849
74	75	0.5533	0.816564	0.861114	0.64848
75	76	0.561381	0.824611	0.865915	0.656009
76	77	0.561374	0.824612	0.865891	0.656
77	78	0.561683	0.824847	0.866028	0.656268
78	79	0.566539	0.830331	0.86804	0.660755
79	80	0.566596	0.83038	0.868014	0.660797
80	81	0.566448	0.830317	0.867995	0.660684
81	82	0.563901	0.830757	0.869795	0.659359
82	83	0.563705	0.830729	0.869814	0.659227
83	84	0.563633	0.830672	0.869793	0.659166
84	85	0.549263	0.813984	0.859759	0.645132
85	86	0.549273	0.814106	0.859904	0.645184
86	87	0.549279	0.814164	0.859886	0.645194
87	88	0.555942	0.831151	0.86993	0.654142
88	89	0.555775	0.831084	0.869893	0.654013
89	90	0.557104	0.831311	0.870067	0.654966
90	91	0.558217	0.822442	0.863123	0.653072
91	92	0.558244	0.822478	0.863168	0.653104
92	93	0.558109	0.822424	0.863112	0.652995
93	94	0.561186	0.832718	0.870923	0.658064
94	95	0.561224	0.832725	0.870982	0.6581
95	96	0.561239	0.832795	0.871044	0.658133
96	97	0.558724	0.825827	0.864523	0.654207
97	98	0.558947	0.82587	0.864632	0.654382
98	99	0.558939	0.825886	0.864606	0.654374
99	100	0.563523	0.833017	0.870307	0.659569
100	101	0.563393	0.832933	0.870289	0.659466
101	102	0.564112	0.833107	0.870325	0.65998
102	103	0.56624	0.829326	0.866595	0.660147
103	104	0.56621	0.82932	0.866616	0.66013
104	105	0.566138	0.829298	0.866598	0.660074
105	106	0.564774	0.832247	0.870198	0.660257
106	107	0.564743	0.83219	0.870197	0.660227
107	108	0.564719	0.832172	0.870201	0.660208
108	109	0.561741	0.82299	0.864555	0.655752
109	110	0.561899	0.82303	0.864573	0.655866
110	111	0.561858	0.823079	0.864586	0.655849
111	112	0.559277	0.827707	0.868533	0.655558
112	113	0.559109	0.827673	0.868469	0.655429
113	114	0.559583	0.827804	0.868571	0.655784
114	115	0.558972	0.821504	0.862386	0.653297
115	116	0.558984	0.821443	0.862375	0.653292
116	117	0.558953	0.821329	0.862375	0.653253
117	118	0.559315	0.827912	0.869139	0.655719
118	119	0.559385	0.827844	0.869163	0.655758
119	120	0.55942	0.827902	0.869088	0.655778
120	121	0.558364	0.820961	0.862956	0.652895
121	122	0.558434	0.82102	0.863118	0.652979
122	123	0.558432	0.821057	0.86306	0.652974
123	124	0.563665	0.831508	0.869348	0.659253
124	125	0.563541	0.831409	0.86926	0.659139
125	126	0.564247	0.831583	0.869348	0.659653
126	127	0.567334	0.827158	0.864515	0.660168
127	128	0.567342	0.827183	0.864485	0.660173
128	129	0.567072	0.827201	0.864424	0.659986
129	130	0.567595	0.832406	0.86991	0.662116
130	131	0.567553	0.832407	0.86981	0.662071
131	132	0.56755	0.832382	0.869753	0.662056
132	133	0.564952	0.826241	0.864704	0.658459
133	134	0.565145	0.826276	0.864818	0.658612
134	135	0.565094	0.826318	0.864775	0.658578
135	136	0.560988	0.831781	0.869082	0.657469
136	137	0.560815	0.831741	0.869062	0.657344
137	138	0.561271	0.831876	0.86931	0.657712
138	139	0.563468	0.828111	0.864232	0.657703
139	140	0.563462	0.828144	0.864239	0.657705
140	141	0.56332	0.828214	0.864177	0.657612
141	142	0.56355	0.833063	0.869845	0.659518
142	143	0.563594	0.833062	0.86979	0.659538
143	144	0.563489	0.833101	0.869784	0.659474
144	145	0.562328	0.828287	0.863158	0.656793
145	146	0.56253	0.828316	0.863235	0.656945
146	147	0.562496	0.828353	0.86325	0.656931
147	148	0.570701	0.833563	0.870079	0.664408
148	149	0.570604	0.833586	0.870058	0.664343
149	150	0.571547	0.833695	0.870209	0.665015
150	151	0.576237	0.833591	0.868251	0.667798
151	152	0.576237	0.833576	0.868284	0.667801
152	153	0.576079	0.833526	0.86823	0.667678
153	154	0.573643	0.834061	0.869725	0.666393
154	155	0.573651	0.833944	0.869698	0.666375
155	156	0.573539	0.83394	0.86968	0.666296
156	157	0.561262	0.822486	0.860194	0.654621
157	158	0.561356	0.822615	0.860413	0.654742
158	159	0.561314	0.822589	0.86042	0.654711
159	160	0.568813	0.834355	0.870461	0.663344
160	161	0.568806	0.834268	0.870399	0.663315
161	162	0.569375	0.834401	0.870683	0.663764
162	163	0.570073	0.831494	0.864153	0.662657
163	164	0.57011	0.831517	0.864167	0.662687
164	165	0.569913	0.831419	0.864066	0.662523
165	166	0.57038	0.837375	0.871931	0.665137
166	167	0.570444	0.837405	0.871915	0.665183
167	168	0.57041	0.837545	0.871972	0.665193
168	169	0.569943	0.834648	0.869027	0.663908
169	170	0.570066	0.834808	0.869155	0.664038
170	171	0.570051	0.834767	0.869108	0.664013
171	172	0.577626	0.838179	0.873669	0.670392
172	173	0.57741	0.838158	0.873621	0.670237
173	174	0.578034	0.838243	0.873734	0.670685
174	175	0.580508	0.835734	0.870204	0.671329
175	176	0.580512	0.835691	0.870214	0.671326
176	177	0.580376	0.835662	0.87024	0.671234
177	178	0.567716	0.830553	0.869388	0.661801
178	179	0.567754	0.83059	0.869429	0.661839
179	180	0.567792	0.830574	0.869343	0.661847
180	181	0.562962	0.824876	0.863254	0.656663
181	182	0.562822	0.824849	0.863172	0.656551
182	183	0.562786	0.824826	0.863128	0.656516
183	184	0.562768	0.829925	0.8675	0.658082
184	185	0.562699	0.83	0.867496	0.658048
185	186	0.562795	0.829965	0.867541	0.658114
186	187	0.55768	0.821972	0.862138	0.652472
187	188	0.557684	0.821969	0.862194	0.652483
188	189	0.557645	0.821814	0.862177	0.652429
189	190	0.558428	0.826703	0.867422	0.654639
190	191	0.558408	0.826648	0.867374	0.654609
191	192	0.558424	0.826661	0.867342	0.654617
