frame	n	Y	U	V	All
0	1	0.548714	0.843664	0.871723	0.651707
1	2	0.548787	0.843661	0.871607	0.651736
2	3	0.548806	0.843652	0.871571	0.651741
3	4	0.561709	0.843531	0.871801	0.660361
4	5	0.561487	0.843504	0.871692	0.660191
5	6	0.56348	0.843604	0.871853	0.661563
6	7	0.589415	0.845377	0.87388	0.679486
7	8	0.589491	0.845359	0.873818	0.679523
8	9	0.589319	0.84541	0.873808	0.679416
9	10	0.586369	0.846209	0.873757	0.677574
10	11	0.586486	0.846241	0.873744	0.677655
11	12	0.586414	0.846126	0.873772	0.677593
12	13	0.583198	0.843839	0.870918	0.674592
13	14	0.58363	0.843827	0.871114	0.674911
14	15	0.58352	0.84385	0.871141	0.674845
15	16	0.573978	0.84281	0.870247	0.668162
16	17	0.573954	0.842767	0.870203	0.668131
17	18	0.574405	0.842818	0.870137	0.668429
18	19	0.573547	0.840965	0.86871	0.66731
19	20	0.573532	0.840992	0.868683	0.6673
20	21	0.573482	0.84091	0.868694	0.667255
21	22	0.56697	0.840635	0.868874	0.662898
22	23	0.56704	0.840605	0.868778	0.662924
23	24	0.566962	0.840608	0.868772	0.662871
24	25	0.569212	0.839872	0.867508	0.664038
25	26	0.569391	0.840067	0.867747	0.66423
26	27	0.569383	0.840079	0.867763	0.664229
27	28	0.573219	0.841321	0.869613	0.667302
28	29	0.573185	0.841354	0.869588	0.667281
29	30	0.573839	0.841268	0.869814	0.667739
30	31	0.574654	0.841017	0.86869	0.668054
31	32	0.574674	0.841008	0.868657	0.66806
32	33	0.574528	0.840951	0.868705	0.667961
33	34	0.56568	0.841269	0.869769	0.662293
34	35	0.565781	0.841173	0.869825	0.662354
35	36	0.565599	0.841087	0.86975	0.662205
36	37	0.565208	0.83734	0.865836	0.660668
37	38	0.565199	0.837292	0.866062	0.660691
38	39	0.565036	0.837284	0.866104	0.660589
39	40	0.553075	0.838657	0.869006	0.653327
40	41	0.553019	0.838577	0.868943	0.653266
41	42	0.553343	0.83861	0.869057	0.653506
42	43	0.552359	0.836684	0.867503	0.65227
43	44	0.552347	0.836699	0.867501	0.652264
44	45	0.552319	0.836675	0.867532	0.652247
45	46	0.546102	0.836987	0.867899	0.648216
46	47	0.546173	0.836941	0.867919	0.648259
47	48	0.546144	0.836921	0.867798	0.648216
48	49	0.545723	0.835404	0.866346	0.64744
49	50	0.545741	0.835421	0.866354	0.647456
50	51	0.545708	0.835371	0.866385	0.647431
51	52	0.54795	0.835053	0.866847	0.64895
52	53	0.547783	0.834998	0.866776	0.648818
53	54	0.548673	0.835218	0.866938	0.649474
54	55	0.548412	0.834448	0.866598	0.649116
55	56	0.548408	0.834471	0.866675	0.649129
56	57	0.548334	0.834509	0.866644	0.649081
57	58	0.54543	0.834591	0.867707	0.647336
58	59	0.54549	0.834616	0.867752	0.647388
59	60	0.54557	0.834579	0.867806	0.647444
60	61	0.540975	0.831633	0.866044	0.643596
61	62	0.541211	0.831719	0.866204	0.643795
62	63	0.541213	0.83177	0.866206	0.643805
63	64	0.534834	0.832699	0.867145	0.639863
64	65	0.534753	0.832657	0.867093	0.639793
65	66	0.534901	0.832812	0.867232	0.639941
66	67	0.532181	0.832401	0.866201	0.637888
67	68	0.532199	0.832399	0.866226	0.637904
68	69	0.532135	0.832412	0.866136	0.637848
69	70	0.530486	0.832984	0.8674	0.637055
70	71	0.530549	0.833035	0.86748	0.637118
71	72	0.53057	0.833025	0.867453	0.637127
72	73	0.528863	0.832532	0.866668	0.635776
73	74	0.529032	0.832548	0.866745	0.635904
74	75	0.529078	0.832541	0.866855	0.635952
75	76	0.539265	0.834678	0.86974	0.64358
76	77	0.539168	0.834674	0.869739	0.643514
77	78	0.540048	0.834938	0.869951	0.64418
78	79	0.548257	0.834988	0.871035	0.649842
79	80	0.548303	0.835038	0.871036	0.649881
80	81	0.548216	0.835021	0.871025	0.649818
81	82	0.545227	0.835545	0.871944	0.648066
82	83	0.545318	0.83554	0.871895	0.648118
83	84	0.545331	0.835533	0.871921	0.64813
84	85	0.541529	0.833964	0.870642	0.64512
85	86	0.541792	0.834016	0.870748	0.645322
86	87	0.541731	0.834022	0.870699	0.645274
87	88	0.535564	0.833455	0.870779	0.641082
88	89	0.535528	0.833426	0.87071	0.641041
89	90	0.53587	0.833479	0.870833	0.641298
90	91	0.533305	0.829273	0.865652	0.638024
91	92	0.533331	0.829272	0.86564	0.638039
92	93	0.533203	0.829231	0.865619	0.637944
93	94	0.532806	0.834601	0.870724	0.639425
94	95	0.532796	0.834593	0.870799	0.639429
95	96	0.532903	0.834666	0.870888	0.639527
96	97	0.53037	0.834152	0.870233	0.637644
97	98	0.530703	0.834341	0.870382	0.637922
98	99	0.530772	0.83438	0.870337	0.637967
99	100	0.541668	0.836166	0.871421	0.64571
100	101	0.541578	0.83609	0.871367	0.645628
101	102	0.542592	0.836239	0.87158	0.646364
102	103	0.549762	0.835673	0.870608	0.650888
103	104	0.549772	0.835705	0.87058	0.650895
104	105	0.549733	0.83565	0.870597	0.650863
105	106	0.550727	0.836877	0.872195	0.651996
106	107	0.550734	0.836855	0.872141	0.651989
107	108	0.550742	0.836787	0.872222	0.651996
108	109	0.54315	0.834198	0.869686	0.646081
109	110	0.543402	0.834304	0.86986	0.646295
110	111	0.543449	0.834347	0.869852	0.646332
111	112	0.541226	0.836818	0.872249	0.645662
112	113	0.541177	0.836826	0.872222	0.645626
113	114	0.541546	0.83691	0.872318	0.645902
114	115	0.538713	0.836543	0.871146	0.643757
115	116	0.538715	0.836525	0.871133	0.643753
116	117	0.538703	0.83648	0.8711	0.643732
117	118	0.538793	0.838937	0.873962	0.644679
118	119	0.538804	0.838996	0.873929	0.64469
119	120	0.538778	0.838962	0.873872	0.644658
120	121	0.536599	0.837423	0.872431	0.642708
121	122	0.53671	0.837448	0.872491	0.642797
122	123	0.536737	0.837477	0.872463	0.642815
123	124	0.552739	0.840235	0.874887	0.654346
124	125	0.552634	0.840228	0.874857	0.65427
125	126	0.553349	0.840326	0.875049	0.654795
126	127	0.569563	0.840573	0.87527	0.665682
127	128	0.569607	0.840546	0.875248	0.665704
128	129	0.569393	0.84053	0.87518	0.665547
129	130	0.566385	0.841585	0.876858	0.663997
130	131	0.566342	0.841679	0.876918	0.663994
131	132	0.566447	0.841673	0.876856	0.664053
132	133	0.561929	0.840386	0.875376	0.660579
133	134	0.562238	0.840389	0.875492	0.660805
134	135	0.562245	0.840343	0.87554	0.66081
135	136	0.56022	0.84134	0.876735	0.659826
136	137	0.560091	0.841315	0.876698	0.65973
137	138	0.560535	0.841388	0.876811	0.660057
138	139	0.554845	0.840021	0.873909	0.655552
139	140	0.554866	0.840042	0.873919	0.655571
140	141	0.554696	0.840034	0.873844	0.655443
141	142	0.553099	0.843091	0.87658	0.655345
142	143	0.553135	0.8431	0.876581	0.65537
143	144	0.553129	0.843027	0.876602	0.655358
144	145	0.555231	0.841303	0.875091	0.65622
145	146	0.555457	0.841337	0.875104	0.656378
146	147	0.555436	0.841354	0.875093	0.656365
147	148	0.574454	0.846753	0.878923	0.670582
148	149	0.574181	0.84671	0.878888	0.670387
149	150	0.575083	0.846859	0.878946	0.671023
150	151	0.577851	0.846325	0.878028	0.672626
151	152	0.57784	0.846301	0.878	0.67261
152	153	0.577709	0.846259	0.878005	0.672517
153	154	0.571842	0.846175	0.878759	0.668717
154	155	0.571822	0.846133	0.878695	0.668686
155	156	0.571918	0.846133	0.878705	0.668752
156	157	0.566168	0.843965	0.876162	0.664133
157	158	0.566333	0.843957	0.876377	0.664278
158	159	0.566355	0.844003	0.876317	0.66429
159	160	0.559904	0.84602	0.877549	0.660531
160	161	0.559844	0.846025	0.87752	0.660487
161	162	0.560039	0.846148	0.877637	0.660657
162	163	0.553272	0.844678	0.875815	0.655597
163	164	0.553305	0.844626	0.875822	0.655612
164	165	0.553112	0.844626	0.875788	0.655477
165	166	0.548276	0.845394	0.877381	0.652647
166	167	0.548247	0.845449	0.877391	0.652638
167	168	0.548269	0.845437	0.8774	0.652652
168	169	0.548603	0.844432	0.876256	0.652517
169	170	0.548877	0.844536	0.876368	0.652735
170	171	0.548874	0.844485	0.876359	0.652723
171	172	0.558462	0.845641	0.877825	0.659552
172	173	0.558358	0.845605	0.877806	0.659474
173	174	0.559109	0.845681	0.877966	0.660014
174	175	0.553766	0.843496	0.877173	0.655956
175	176	0.553737	0.843517	0.877128	0.655932
176	177	0.55362	0.843497	0.877156	0.655855
177	178	0.547747	0.844004	0.877579	0.652095
178	179	0.547805	0.843963	0.877574	0.652126
179	180	0.547887	0.84396	0.87756	0.652178
