frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.464099	0.797888	0.463103	0.391555	0.345577	0.143458	0.191473	0.196257	0.177973	0	0
1	0.013812	0.035718	0.462355	0.79803	0.462572	0.39078	0.341159	0.143818	0.191849	0.197027	0.178493	0	1
2	0.013812	0.013812	0.466866	0.79798	0.462676	0.394839	0.351516	0.143841	0.192212	0.197294	0.179079	0	2
3	0.028115	0.840242	0.469549	0.819577	0.497047	0.388151	0.33213	0.147834	0.196597	0.201608	0.181317	0	3
4	0.028115	0.028115	0.483036	0.819773	0.497295	0.399451	0.362994	0.147484	0.196488	0.201492	0.18165	0	4
5	0.076768	0.076768	0.480937	0.817778	0.502782	0.398061	0.35527	0.149703	0.198197	0.202749	0.183022	0	5
6	0.014447	1.027831	0.487815	0.829079	0.5065	0.414813	0.350194	0.149506	0.199138	0.20416	0.184965	0	6
7	0.014447	0.014447	0.49019	0.828644	0.506937	0.413155	0.358603	0.149393	0.198902	0.204103	0.185176	0	7
8	0.039294	0.039294	0.473507	0.828983	0.509354	0.378089	0.334826	0.149022	0.198833	0.204492	0.185161	0	8
9	0.058901	0.943761	0.478207	0.823854	0.538193	0.386067	0.326517	0.155365	0.204354	0.207735	0.187829	0	9
10	0.046627	0.058901	0.473149	0.823938	0.525384	0.37735	0.326678	0.155253	0.204438	0.208065	0.187639	0	10
11	0.046627	0.046627	0.487095	0.823836	0.525321	0.377233	0.368745	0.155328	0.204362	0.208162	0.188569	0	11
12	0.047422	1.215016	0.488427	0.822409	0.501233	0.385267	0.37979	0.147302	0.198709	0.204465	0.187297	0	12
13	0.014321	0.047422	0.491016	0.822113	0.499024	0.397385	0.379485	0.14804	0.199307	0.205298	0.187568	0	13
14	0.014321	0.014321	0.495102	0.822056	0.498573	0.397642	0.392058	0.148084	0.199353	0.205214	0.187783	0	14
15	0.016452	1.323092	0.486816	0.821453	0.49841	0.414475	0.357998	0.152175	0.201741	0.206719	0.186357	0	15
16	0.016452	0.016452	0.486776	0.821508	0.497845	0.414682	0.358059	0.151929	0.20159	0.206708	0.186204	0	16
17	0.056198	0.056198	0.477092	0.822985	0.497238	0.385498	0.351702	0.153214	0.202722	0.207136	0.186669	0	17
18	0.018962	1.225329	0.480215	0.815388	0.494581	0.384743	0.361792	0.148097	0.197364	0.203249	0.18421	0	18
19	0.018962	0.018962	0.472801	0.815266	0.493857	0.381454	0.342335	0.148173	0.19738	0.203372	0.184195	0	19
20	0.044999	0.044999	0.479367	0.815802	0.492614	0.381694	0.362872	0.147894	0.197274	0.203193	0.183435	0	20
21	0.037165	1.250327	0.481807	0.809583	0.489311	0.396307	0.365277	0.154101	0.203332	0.209679	0.189399	0	21
22	0.037165	0.037165	0.470566	0.809423	0.488148	0.392847	0.334421	0.153588	0.202881	0.209155	0.18916	0	22
23	0.038487	0.038487	0.479879	0.809014	0.489677	0.394983	0.360513	0.153758	0.20303	0.209363	0.189321	0	23
24	0.033554	1.171618	0.493424	0.811351	0.502325	0.387318	0.397619	0.149059	0.19944	0.206614	0.188895	0	24
25	0.008744	0.033554	0.486679	0.81096	0.503041	0.401608	0.365148	0.149391	0.199606	0.206658	0.188382	0	25
26	0.008744	0.008744	0.486158	0.810992	0.501125	0.401759	0.364733	0.149363	0.199575	0.206494	0.18857	0	26
27	0.021458	1.587242	0.49126	0.84687	0.538332	0.44643	0.312649	0.15531	0.202675	0.208671	0.188204	0	27
28	0.021458	0.021458	0.488274	0.846794	0.537837	0.436403	0.312108	0.155029	0.202332	0.208296	0.188173	0	28
29	0.063604	0.063604	0.485599	0.846971	0.53467	0.425247	0.314849	0.156179	0.202898	0.208712	0.187389	0	29
30	0.018616	1.206329	0.492389	0.836642	0.531016	0.427476	0.334588	0.15415	0.203492	0.20983	0.190586	0	30
31	0.018616	0.018616	0.500346	0.837354	0.530521	0.427104	0.358181	0.15422	0.203559	0.210145	0.190039	0	31
32	0.043125	0.043125	0.509598	0.836457	0.53016	0.427483	0.38584	0.1539	0.203418	0.209774	0.189754	0	32
33	0.030834	1.111681	0.509769	0.831004	0.549386	0.425796	0.379685	0.158743	0.206585	0.211658	0.190573	0	33
34	0.030834	0.030834	0.546148	0.831968	0.549877	0.42187	0.489051	0.158631	0.20664	0.211267	0.190463	0	34
35	0.034154	0.034154	0.499921	0.832384	0.548719	0.423722	0.352005	0.158783	0.206627	0.211497	0.19017	0	35
36	0.051498	1.449602	0.491647	0.836167	0.549337	0.398835	0.346093	0.147187	0.196496	0.203126	0.18598	0	36
37	0.013617	0.051498	0.492795	0.836695	0.55324	0.400517	0.34549	0.147385	0.196379	0.203264	0.186225	0	37
38	0.013617	0.013617	0.492271	0.83668	0.551261	0.401147	0.34473	0.147326	0.1963	0.203197	0.185798	0	38
