frame	n	Y	U	V	All
0	1	0.509041	0.807036	0.84269	0.614315
1	2	0.509083	0.806867	0.842513	0.614286
2	3	0.508912	0.806876	0.842489	0.614169
3	4	0.514243	0.805917	0.844824	0.617952
4	5	0.514208	0.805868	0.844721	0.617903
5	6	0.515413	0.805794	0.845044	0.618748
6	7	0.520477	0.804429	0.846278	0.622102
7	8	0.520536	0.804445	0.846201	0.622132
8	9	0.520534	0.804394	0.846192	0.62212
9	10	0.520971	0.805863	0.84808	0.622971
10	11	0.521124	0.805933	0.848117	0.623091
11	12	0.521012	0.805873	0.848065	0.622998
12	13	0.520486	0.802554	0.843613	0.621352
13	14	0.520796	0.802569	0.843786	0.62159
14	15	0.52078	0.802597	0.84382	0.621589
15	16	0.51818	0.8049	0.846807	0.620738
16	17	0.518143	0.804792	0.846728	0.620682
17	18	0.518423	0.804902	0.846786	0.620897
18	19	0.517186	0.801749	0.843063	0.618926
19	20	0.517236	0.801797	0.843054	0.618966
20	21	0.517268	0.801753	0.843055	0.61898
21	22	0.515556	0.803037	0.843297	0.618093
22	23	0.515571	0.80308	0.843226	0.618098
23	24	0.515699	0.803051	0.843305	0.618192
24	25	0.516536	0.80127	0.839957	0.617895
25	26	0.516595	0.801307	0.840012	0.61795
26	27	0.516568	0.801316	0.84002	0.617935
27	28	0.520949	0.803038	0.843543	0.621729
28	29	0.5209	0.803039	0.843451	0.621682
29	30	0.521382	0.803002	0.843526	0.622009
30	31	0.524641	0.800877	0.837788	0.622872
31	32	0.524693	0.800894	0.837753	0.622903
32	33	0.52473	0.800845	0.837737	0.622917
33	34	0.521646	0.802955	0.840739	0.621713
34	35	0.521621	0.802825	0.840782	0.621682
35	36	0.521669	0.802886	0.840772	0.621722
36	37	0.519084	0.799266	0.836121	0.61862
37	38	0.519161	0.799233	0.83621	0.618681
38	39	0.519093	0.799258	0.836235	0.618644
39	40	0.516575	0.800765	0.836446	0.617252
40	41	0.516512	0.8007	0.836402	0.617192
41	42	0.516754	0.800781	0.836561	0.617393
42	43	0.518013	0.79734	0.832605	0.617
43	44	0.518091	0.797327	0.832663	0.617059
44	45	0.518002	0.797372	0.8327	0.617013
45	46	0.516231	0.799189	0.836121	0.616706
46	47	0.51625	0.799114	0.836176	0.616715
47	48	0.516249	0.799061	0.83613	0.616698
48	49	0.514822	0.796617	0.830637	0.614424
49	50	0.514818	0.796731	0.830648	0.614442
50	51	0.514736	0.796713	0.830666	0.614387
51	52	0.516334	0.79908	0.835709	0.616688
52	53	0.516239	0.799094	0.835683	0.616622
53	54	0.516502	0.799196	0.835757	0.616827
54	55	0.517313	0.796717	0.831766	0.616289
55	56	0.517289	0.796737	0.831821	0.616286
56	57	0.517285	0.796673	0.831793	0.616268
57	58	0.51365	0.7987	0.835905	0.614868
58	59	0.513621	0.798724	0.835912	0.614853
59	60	0.513735	0.79873	0.835895	0.614927
60	61	0.514097	0.796487	0.833066	0.614324
61	62	0.513992	0.796477	0.833155	0.614267
62	63	0.513925	0.796499	0.833209	0.614235
63	64	0.509248	0.797798	0.833493	0.611381
64	65	0.509188	0.797686	0.833426	0.611311
65	66	0.508662	0.797585	0.833486	0.610953
66	67	0.49253	0.784166	0.821589	0.595979
67	68	0.49252	0.78415	0.82159	0.59597
68	69	0.492519	0.784136	0.821607	0.59597
69	70	0.497965	0.790301	0.83071	0.602145
70	71	0.498001	0.790398	0.830907	0.602218
71	72	0.497984	0.790432	0.830897	0.602211
72	73	0.508459	0.795958	0.832746	0.610423
73	74	0.508607	0.796089	0.832842	0.61056
74	75	0.508587	0.796113	0.832876	0.610556
75	76	0.512939	0.799864	0.838924	0.61509
76	77	0.512836	0.799757	0.838946	0.615008
77	78	0.51395	0.800156	0.839292	0.615875
78	79	0.518555	0.801412	0.841594	0.619538
79	80	0.518611	0.801444	0.84157	0.619576
80	81	0.518477	0.80149	0.841513	0.619485
81	82	0.517055	0.802715	0.844496	0.619239
82	83	0.517084	0.802756	0.844521	0.619269
83	84	0.517055	0.802855	0.844493	0.619261
84	85	0.517895	0.800594	0.840592	0.618795
85	86	0.518018	0.800682	0.840665	0.618903
86	87	0.517947	0.800695	0.840645	0.618855
87	88	0.514251	0.802985	0.842233	0.617037
88	89	0.514178	0.802889	0.842214	0.616969
89	90	0.514346	0.802951	0.842331	0.617111
90	91	0.513099	0.797116	0.833685	0.613866
91	92	0.513139	0.797112	0.833636	0.613884
92	93	0.513026	0.797082	0.833617	0.6138
93	94	0.513972	0.80279	0.841306	0.616664
94	95	0.514029	0.802885	0.841398	0.616733
95	96	0.51402	0.802911	0.841459	0.616741
96	97	0.50989	0.800492	0.839277	0.613222
97	98	0.509808	0.800636	0.839337	0.613201
98	99	0.509737	0.800648	0.839319	0.613153
99	100	0.514133	0.802437	0.844665	0.617272
100	101	0.514033	0.802415	0.844634	0.617197
101	102	0.514559	0.80242	0.844848	0.617584
102	103	0.521697	0.802517	0.844223	0.622255
103	104	0.521743	0.802494	0.844262	0.622288
104	105	0.521718	0.802299	0.84424	0.622235
105	106	0.518421	0.802187	0.846544	0.620403
106	107	0.518357	0.802134	0.846498	0.620343
107	108	0.518387	0.802201	0.8465	0.620375
108	109	0.516486	0.798977	0.843375	0.618049
109	110	0.51653	0.799083	0.843514	0.618119
110	111	0.516534	0.799025	0.843493	0.618109
111	112	0.513966	0.800419	0.845217	0.616917
112	113	0.513905	0.800321	0.845213	0.616859
113	114	0.514118	0.800347	0.845117	0.616989
114	115	0.5127	0.795955	0.83827	0.614171
115	116	0.512701	0.795906	0.838235	0.614157
116	117	0.512659	0.795913	0.83821	0.614126
117	118	0.512659	0.799602	0.845634	0.615978
118	119	0.512668	0.799678	0.845672	0.616004
119	120	0.51261	0.799642	0.845589	0.615945
120	121	0.510852	0.797692	0.842288	0.613898
121	122	0.510956	0.797711	0.842428	0.613994
122	123	0.510954	0.79773	0.842407	0.613992
123	124	0.517523	0.799877	0.847189	0.619526
124	125	0.517401	0.799796	0.847147	0.619425
125	126	0.518	0.799947	0.847234	0.619864
126	127	0.522548	0.799788	0.845035	0.622502
127	128	0.52261	0.799735	0.845068	0.622541
128	129	0.522464	0.799631	0.845021	0.622418
129	130	0.521915	0.80101	0.848138	0.622801
130	131	0.521891	0.801097	0.848162	0.622804
131	132	0.521959	0.800997	0.848166	0.622833
132	133	0.521249	0.799801	0.846978	0.621962
133	134	0.521354	0.799926	0.847109	0.622075
134	135	0.521335	0.799897	0.847146	0.622064
135	136	0.518499	0.801093	0.849839	0.620822
136	137	0.518415	0.800984	0.84975	0.620732
137	138	0.518158	0.801044	0.849911	0.620598
138	139	0.503355	0.791934	0.841805	0.60786
139	140	0.503399	0.791916	0.841832	0.60789
140	141	0.503343	0.791865	0.841793	0.607838
141	142	0.506603	0.796533	0.846302	0.611541
142	143	0.506577	0.796573	0.846428	0.611552
143	144	0.506596	0.796447	0.846373	0.611534
144	145	0.518195	0.798549	0.846217	0.619591
145	146	0.518333	0.79876	0.846297	0.619731
146	147	0.51829	0.798818	0.846298	0.619713
147	148	0.523967	0.801691	0.849535	0.624516
148	149	0.523783	0.801667	0.849507	0.624384
149	150	0.524169	0.801706	0.849643	0.624671
150	151	0.518041	0.795844	0.844621	0.618771
151	152	0.518061	0.795897	0.84462	0.618793
152	153	0.518042	0.795883	0.84456	0.618769
153	154	0.518949	0.79781	0.848283	0.620315
154	155	0.518985	0.797795	0.848236	0.620328
155	156	0.518933	0.797787	0.848233	0.620292
156	157	0.526037	0.800302	0.84709	0.625257
157	158	0.5264	0.80044	0.847178	0.625537
158	159	0.526308	0.800471	0.847104	0.625468
159	160	0.524192	0.802522	0.849204	0.624749
160	161	0.524149	0.802492	0.849165	0.624709
161	162	0.524692	0.802578	0.849206	0.625092
162	163	0.523864	0.801337	0.846425	0.62387
163	164	0.523892	0.801312	0.846414	0.623882
164	165	0.523838	0.801358	0.846417	0.623855
165	166	0.523477	0.803579	0.849448	0.624489
166	167	0.523473	0.803596	0.849422	0.624485
167	168	0.523482	0.80373	0.849386	0.624507
168	169	0.522785	0.802627	0.847809	0.623596
169	170	0.522858	0.802599	0.847876	0.623651
170	171	0.522802	0.802619	0.847811	0.623606
171	172	0.529246	0.803293	0.850019	0.628382
172	173	0.529117	0.803308	0.849984	0.628293
173	174	0.529545	0.803291	0.850129	0.6286
174	175	0.532552	0.802934	0.849493	0.630439
175	176	0.532603	0.802913	0.849513	0.630473
176	177	0.532544	0.802868	0.849489	0.630422
177	178	0.528833	0.802459	0.850999	0.628132
178	179	0.528868	0.802511	0.851011	0.628166
179	180	0.528888	0.802445	0.850958	0.628159
180	181	0.52682	0.80075	0.847902	0.625989
181	182	0.526882	0.800675	0.847956	0.626027
182	183	0.52682	0.800676	0.847877	0.625972
183	184	0.524658	0.801808	0.848827	0.624878
184	185	0.524625	0.801836	0.848809	0.624857
185	186	0.524836	0.801848	0.848943	0.625022
186	187	0.521715	0.798902	0.844104	0.621645
187	188	0.521774	0.798881	0.844107	0.621681
188	189	0.521697	0.798836	0.844105	0.621621
189	190	0.523017	0.802562	0.848788	0.623903
190	191	0.52303	0.802577	0.848849	0.623924
191	192	0.523015	0.802603	0.848791	0.623909
192	193	0.520479	0.799383	0.843893	0.620865
193	194	0.520624	0.7995	0.844087	0.621014
194	195	0.520605	0.799507	0.84409	0.621003
195	196	0.525654	0.802623	0.84911	0.625725
196	197	0.525568	0.802614	0.84908	0.625661
197	198	0.526223	0.802744	0.849236	0.626145
198	199	0.528685	0.801616	0.844262	0.62677
199	200	0.52868	0.801667	0.844263	0.626775
200	201	0.528508	0.801675	0.844232	0.626656
201	202	0.527006	0.803901	0.848821	0.626791
202	203	0.526997	0.803912	0.848778	0.62678
203	204	0.527074	0.803895	0.848744	0.626822
204	205	0.523487	0.799878	0.843734	0.622927
205	206	0.52363	0.799885	0.843864	0.623045
206	207	0.523575	0.799938	0.843825	0.623011
207	208	0.521206	0.802142	0.845751	0.62212
208	209	0.521109	0.802161	0.84569	0.622048
209	210	0.520848	0.802194	0.845757	0.62189
