frame	n	Y	U	V	All
0	1	0.549154	0.836433	0.868407	0.650243
1	2	0.549199	0.836397	0.868105	0.650217
2	3	0.549203	0.836393	0.868122	0.650221
3	4	0.561634	0.835664	0.866581	0.65813
4	5	0.561539	0.835664	0.866539	0.65806
5	6	0.562807	0.835783	0.86658	0.658932
6	7	0.571039	0.832743	0.864868	0.663628
7	8	0.57109	0.832808	0.864813	0.663664
8	9	0.570956	0.832773	0.864831	0.663571
9	10	0.573367	0.834603	0.865688	0.665626
10	11	0.573473	0.834586	0.865679	0.665693
11	12	0.573523	0.83455	0.865616	0.665709
12	13	0.572209	0.830938	0.863877	0.663942
13	14	0.572361	0.830992	0.863942	0.664063
14	15	0.572338	0.831001	0.863994	0.664058
15	16	0.568711	0.833829	0.864906	0.662263
16	17	0.568642	0.833792	0.8648	0.662193
17	18	0.569068	0.833934	0.864836	0.662507
18	19	0.568407	0.828357	0.863878	0.660977
19	20	0.568407	0.828302	0.863804	0.660956
20	21	0.568293	0.828324	0.863827	0.660887
21	22	0.567306	0.832042	0.864724	0.660998
22	23	0.567245	0.832017	0.864681	0.660947
23	24	0.567287	0.832043	0.864813	0.661001
24	25	0.565851	0.827321	0.86357	0.659049
25	26	0.566001	0.82741	0.863748	0.659193
26	27	0.566002	0.82743	0.863743	0.659197
27	28	0.571194	0.835886	0.866047	0.664452
28	29	0.5711	0.835843	0.866007	0.664375
29	30	0.57201	0.836366	0.866214	0.665103
30	31	0.576281	0.836592	0.866677	0.668066
31	32	0.576348	0.836649	0.866629	0.668112
32	33	0.576207	0.836528	0.86668	0.668006
33	34	0.577531	0.839066	0.86881	0.669666
34	35	0.577549	0.839043	0.868861	0.669683
35	36	0.577575	0.839003	0.86877	0.669679
36	37	0.575784	0.835636	0.86575	0.66742
37	38	0.575881	0.835675	0.865869	0.667511
38	39	0.575818	0.835724	0.865897	0.667482
39	40	0.573474	0.836631	0.868095	0.666437
40	41	0.573356	0.836626	0.868011	0.666344
41	42	0.573655	0.836609	0.868215	0.666574
42	43	0.574408	0.832943	0.86617	0.666124
43	44	0.574397	0.832894	0.866184	0.666111
44	45	0.574209	0.832837	0.866114	0.665964
45	46	0.573126	0.835838	0.866982	0.665888
46	47	0.573182	0.835863	0.867002	0.665932
47	48	0.573161	0.835913	0.866926	0.665914
48	49	0.571944	0.834396	0.865823	0.664666
49	50	0.572138	0.83443	0.865952	0.664823
50	51	0.572067	0.834438	0.865981	0.664781
51	52	0.577225	0.840386	0.86751	0.669466
52	53	0.577073	0.840322	0.867438	0.669342
53	54	0.577627	0.840405	0.867717	0.669772
54	55	0.574314	0.840834	0.868381	0.667745
55	56	0.574285	0.840819	0.86838	0.667723
56	57	0.574194	0.840799	0.868312	0.667648
57	58	0.572734	0.841233	0.869114	0.666881
58	59	0.572702	0.841236	0.869144	0.666865
59	60	0.572779	0.841337	0.869181	0.666939
60	61	0.57012	0.838918	0.867532	0.664488
61	62	0.570151	0.838831	0.867658	0.664516
62	63	0.570119	0.838891	0.86765	0.664503
63	64	0.568536	0.840172	0.86839	0.663784
64	65	0.568392	0.840119	0.868307	0.663665
65	66	0.56866	0.840257	0.868447	0.663891
66	67	0.567923	0.839374	0.867074	0.663023
