frame	n	Y	U	V	All
0	1	0.543876	0.779399	0.814691	0.628266
1	2	0.54391	0.779284	0.814612	0.628256
2	3	0.543923	0.779287	0.814619	0.628266
3	4	0.553547	0.777682	0.812471	0.634057
4	5	0.553462	0.777689	0.812513	0.634008
5	6	0.554928	0.777768	0.812605	0.635014
6	7	0.562516	0.775892	0.812054	0.639669
7	8	0.562544	0.775869	0.812024	0.639678
8	9	0.562394	0.7759	0.811964	0.639573
9	10	0.565616	0.776988	0.811121	0.641762
10	11	0.565596	0.777023	0.811057	0.641744
11	12	0.565594	0.77686	0.811065	0.641717
12	13	0.56332	0.774169	0.808105	0.639259
13	14	0.563878	0.774232	0.808221	0.639661
14	15	0.563865	0.77424	0.80825	0.639658
15	16	0.558674	0.774857	0.809619	0.636529
16	17	0.558567	0.77481	0.809562	0.63644
17	18	0.559159	0.775018	0.809582	0.636873
18	19	0.559892	0.773188	0.80879	0.636924
19	20	0.559989	0.773183	0.808813	0.636992
20	21	0.559874	0.773242	0.808748	0.636914
21	22	0.558096	0.774447	0.808714	0.635924
22	23	0.558087	0.774463	0.808731	0.635924
23	24	0.558045	0.774571	0.808774	0.635921
24	25	0.558507	0.772389	0.806463	0.63548
25	26	0.55876	0.772389	0.806668	0.635683
26	27	0.558767	0.772421	0.806705	0.635699
27	28	0.566178	0.774289	0.808595	0.641266
28	29	0.56599	0.774269	0.808552	0.64113
29	30	0.566911	0.774399	0.808623	0.641778
30	31	0.569089	0.772868	0.807213	0.64274
31	32	0.569124	0.772933	0.807187	0.642769
32	33	0.568974	0.772905	0.807155	0.642659
33	34	0.568786	0.775881	0.809588	0.643436
34	35	0.568856	0.775878	0.809506	0.643468
35	36	0.568788	0.775791	0.809427	0.643395
36	37	0.566315	0.772724	0.805166	0.640525
37	38	0.566595	0.772836	0.805379	0.640766
38	39	0.566565	0.772823	0.805416	0.64075
39	40	0.560164	0.776306	0.809738	0.637784
40	41	0.560016	0.776306	0.809665	0.637672
41	42	0.560571	0.776486	0.809819	0.638098
42	43	0.561024	0.774009	0.808877	0.637831
43	44	0.561049	0.773969	0.80891	0.637846
44	45	0.560789	0.773993	0.808855	0.637667
45	46	0.559983	0.778429	0.81194	0.638383
46	47	0.56	0.778372	0.811944	0.638386
47	48	0.560044	0.778407	0.812002	0.638431
48	49	0.560325	0.775887	0.808659	0.637641
49	50	0.560497	0.775912	0.808826	0.637788
50	51	0.560464	0.775922	0.808814	0.637765
51	52	0.56693	0.779945	0.812356	0.643337
52	53	0.566755	0.779997	0.812247	0.643211
53	54	0.567559	0.780175	0.812486	0.643816
54	55	0.568782	0.780014	0.812271	0.644569
55	56	0.56879	0.77998	0.812288	0.644571
56	57	0.56859	0.780059	0.812271	0.644448
57	58	0.567615	0.781639	0.813132	0.644205
58	59	0.567696	0.78172	0.813126	0.644271
59	60	0.567631	0.781579	0.813232	0.644223
60	61	0.564355	0.779561	0.811634	0.641436
61	62	0.564657	0.779747	0.811825	0.6417
62	63	0.564644	0.779754	0.811841	0.641695
63	64	0.561199	0.781256	0.813213	0.639878
64	65	0.561019	0.781138	0.813186	0.639733
65	66	0.561444	0.781427	0.813447	0.640109
66	67	0.56012	0.780101	0.812939	0.63892
67	68	0.560109	0.78011	0.812938	0.638914
68	69	0.559942	0.780033	0.812874	0.638779
69	70	0.559458	0.78306	0.814511	0.639234
70	71	0.559498	0.78312	0.814585	0.639283
71	72	0.55955	0.782992	0.814603	0.639299
72	73	0.558077	0.781366	0.812286	0.63766
73	74	0.558336	0.781413	0.812453	0.637868
74	75	0.558303	0.78142	0.812477	0.637851
75	76	0.563574	0.782767	0.815514	0.642096
76	77	0.563375	0.782809	0.815425	0.641956
77	78	0.564244	0.783051	0.815757	0.642631
78	79	0.565194	0.782635	0.814572	0.642997
79	80	0.565247	0.782672	0.81458	0.64304
80	81	0.565038	0.782662	0.814552	0.642894
81	82	0.565171	0.783304	0.815448	0.643239
82	83	0.565168	0.783286	0.815554	0.643252
83	84	0.565098	0.783321	0.815443	0.643193
84	85	0.563124	0.780564	0.813229	0.641048
85	86	0.563477	0.780535	0.813376	0.641303
86	87	0.56343	0.780599	0.813377	0.641282
87	88	0.558591	0.782082	0.815942	0.638731
88	89	0.558494	0.782071	0.81589	0.638656
89	90	0.558819	0.782323	0.816004	0.638934
90	91	0.558295	0.779366	0.811961	0.637418
91	92	0.558318	0.779396	0.811921	0.637432
92	93	0.558118	0.779355	0.811902	0.637288
93	94	0.558186	0.783511	0.816434	0.638782
94	95	0.558206	0.783514	0.81641	0.638792
95	96	0.558273	0.783535	0.816496	0.638854
96	97	0.557091	0.78117	0.813598	0.637188
97	98	0.557298	0.781224	0.813672	0.637348
98	99	0.557284	0.781199	0.813673	0.637334
99	100	0.56198	0.783157	0.815293	0.641062
100	101	0.561816	0.783132	0.815259	0.640942
101	102	0.562534	0.783317	0.815446	0.641483
102	103	0.563267	0.781928	0.813543	0.641423
103	104	0.563256	0.781911	0.813551	0.641414
104	105	0.563104	0.781907	0.81348	0.641301
105	106	0.564073	0.783452	0.815394	0.642523
106	107	0.564121	0.783559	0.815405	0.642575
107	108	0.564169	0.783584	0.815415	0.642613
108	109	0.559968	0.779423	0.811599	0.638483
109	110	0.560334	0.779493	0.811789	0.638769
110	111	0.560319	0.779465	0.811802	0.638757
111	112	0.556814	0.782367	0.813943	0.637261
112	113	0.556654	0.782322	0.813903	0.63714
113	114	0.557084	0.782251	0.813997	0.63743
114	115	0.556912	0.780127	0.809757	0.636255
115	116	0.556911	0.780057	0.809729	0.636238
116	117	0.556856	0.780117	0.809607	0.636191
117	118	0.558391	0.783756	0.814907	0.638705
118	119	0.558362	0.78373	0.814924	0.638684
119	120	0.558313	0.783817	0.814918	0.638664
120	121	0.557703	0.781349	0.813187	0.637558
121	122	0.557974	0.781364	0.813298	0.63776
122	123	0.557927	0.781341	0.813279	0.637721
123	124	0.56473	0.784386	0.814779	0.643015
124	125	0.564536	0.78437	0.814791	0.642884
125	126	0.565548	0.784526	0.814955	0.643612
126	127	0.569495	0.783606	0.814234	0.64597
127	128	0.569516	0.783599	0.814293	0.645993
128	129	0.56923	0.783584	0.814226	0.645788
129	130	0.571819	0.786267	0.816859	0.648401
130	131	0.571806	0.7864	0.816827	0.648409
131	132	0.57174	0.786285	0.816864	0.648351
132	133	0.567162	0.783927	0.815364	0.644657
133	134	0.567524	0.784012	0.815602	0.644952
134	135	0.567468	0.784017	0.815612	0.644917
135	136	0.562862	0.785878	0.817653	0.642497
136	137	0.562691	0.785835	0.81755	0.642358
137	138	0.563025	0.785889	0.817779	0.642628
138	139	0.561756	0.783108	0.813968	0.640683
139	140	0.561765	0.7831	0.813954	0.640686
140	141	0.561591	0.782997	0.813875	0.640539
141	142	0.560583	0.788152	0.819093	0.641596
142	143	0.560647	0.788179	0.819081	0.641641
143	144	0.560584	0.788049	0.819044	0.641571
144	145	0.562059	0.785864	0.816501	0.641767
145	146	0.56238	0.786013	0.816611	0.642024
146	147	0.562319	0.786063	0.816635	0.641995
147	148	0.569748	0.788403	0.818963	0.647727
148	149	0.569628	0.788437	0.818916	0.647644
149	150	0.570583	0.788658	0.81918	0.648362
150	151	0.573444	0.786797	0.818319	0.649815
151	152	0.573459	0.786877	0.818383	0.649849
152	153	0.573092	0.786882	0.818371	0.649604
153	154	0.574427	0.790168	0.821467	0.651557
154	155	0.574457	0.790198	0.821428	0.651576
155	156	0.574401	0.790079	0.821334	0.651503
156	157	0.569673	0.786798	0.818665	0.647359
157	158	0.569966	0.786973	0.818931	0.647628
158	159	0.569968	0.786975	0.818933	0.64763
159	160	0.566012	0.790019	0.82102	0.645848
160	161	0.565936	0.789991	0.820923	0.645777
161	162	0.566199	0.790048	0.821217	0.64601
162	163	0.56407	0.787399	0.817132	0.643469
163	164	0.564074	0.787412	0.817142	0.643475
164	165	0.563906	0.787437	0.816959	0.643337
165	166	0.562834	0.790677	0.821861	0.643979
166	167	0.56292	0.790774	0.822006	0.644077
167	168	0.562902	0.790683	0.82197	0.644044
168	169	0.561206	0.788061	0.81952	0.642067
169	170	0.561446	0.788097	0.819544	0.642238
170	171	0.561499	0.788165	0.819605	0.642294
171	172	0.569167	0.790648	0.821368	0.648114
172	173	0.569022	0.790579	0.821317	0.647998
173	174	0.569855	0.790641	0.821415	0.648579
174	175	0.569469	0.788888	0.820335	0.64785
175	176	0.569476	0.788851	0.820359	0.647852
176	177	0.569265	0.788809	0.820257	0.647688
177	178	0.569507	0.790883	0.822015	0.648488
178	179	0.569583	0.790954	0.822029	0.648552
179	180	0.569573	0.790928	0.822002	0.648537
