frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.549869	0.816625	0.520476	0.501365	0.467609	0.133042	0.180425	0.18506	0.172279	1.047665	0
1	0.013812	0.035718	0.567935	0.817086	0.52725	0.488639	0.527344	0.133299	0.180793	0.185705	0.172804	2.601624	1
2	0.013812	0.013812	0.580399	0.816214	0.525759	0.489289	0.566025	0.133318	0.180959	0.185929	0.172777	3.714195	2
3	0.028115	0.840242	0.567845	0.83921	0.553429	0.53561	0.460426	0.138558	0.186835	0.1918	0.174165	2.096423	3
4	0.028115	0.028115	0.572672	0.83904	0.55061	0.543547	0.470454	0.138279	0.1868	0.191432	0.174819	2.541875	4
5	0.076768	0.076768	0.575091	0.840165	0.556711	0.53397	0.480537	0.140123	0.188472	0.192793	0.176032	2.646809	5
6	0.014447	1.027831	0.555908	0.837862	0.531669	0.485621	0.476659	0.142108	0.192552	0.197486	0.18129	0.541549	6
7	0.014447	0.014447	0.555432	0.837835	0.542989	0.47325	0.477617	0.141975	0.192429	0.197585	0.18147	0.504015	7
8	0.039294	0.039294	0.545871	0.835769	0.537598	0.473377	0.453502	0.141608	0.192389	0.197578	0.180843	0	8
9	0.058901	0.943761	0.586961	0.838525	0.551458	0.559444	0.498272	0.145389	0.194158	0.198114	0.183343	3.249324	9
10	0.046627	0.058901	0.585356	0.837967	0.545086	0.580386	0.48129	0.14514	0.194004	0.198408	0.182937	3.098361	10
11	0.046627	0.046627	0.592392	0.838619	0.541314	0.567403	0.514943	0.145226	0.194023	0.198564	0.182443	3.755973	11
12	0.047422	1.215016	0.586626	0.829561	0.544843	0.529097	0.528609	0.139453	0.191046	0.196156	0.182997	3.480946	12
13	0.014321	0.047422	0.583263	0.82929	0.544086	0.542173	0.508413	0.139893	0.19141	0.196898	0.182908	3.111367	13
14	0.014321	0.014321	0.593868	0.829257	0.548348	0.526944	0.550133	0.139885	0.191302	0.196596	0.183087	4.116398	14
15	0.016452	1.323092	0.573532	0.834396	0.522935	0.461501	0.557252	0.143995	0.194068	0.199237	0.182754	1.984571	15
16	0.016452	0.016452	0.584072	0.834332	0.520206	0.462817	0.589655	0.143812	0.193894	0.199196	0.18271	2.969493	16
17	0.056198	0.056198	0.556573	0.835434	0.528637	0.465767	0.498589	0.144752	0.194684	0.199533	0.182838	0.430761	17
