frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.677001	0.864345	0.63765	0.583243	0.679762	0.308959	0.437367	0.486448	0.513855	3.617189	0
1	0.013812	0.035718	0.677532	0.864304	0.637647	0.582574	0.681899	0.309585	0.437909	0.487167	0.514452	3.699695	1
2	0.013812	0.013812	0.677593	0.864274	0.637581	0.582894	0.681889	0.309453	0.437979	0.487158	0.514471	3.707963	2
3	0.028115	0.840242	0.684353	0.872462	0.6384	0.592778	0.687845	0.307756	0.443474	0.493135	0.519412	4.693989	3
4	0.028115	0.028115	0.685809	0.872457	0.63842	0.593345	0.691711	0.307534	0.443816	0.493281	0.519786	4.905747	4
5	0.076768	0.076768	0.684858	0.87236	0.637541	0.59416	0.688861	0.310754	0.445884	0.494879	0.520473	4.739769	5
6	0.014447	1.027831	0.67041	0.863979	0.596363	0.597526	0.67404	0.299871	0.439391	0.49013	0.518738	2.892319	6
7	0.014447	0.014447	0.670405	0.863977	0.596128	0.597301	0.674364	0.299984	0.439612	0.490187	0.51853	2.877035	7
8	0.039294	0.039294	0.671086	0.863858	0.596352	0.597608	0.676073	0.299757	0.439495	0.490457	0.51858	3.00037	8
9	0.058901	0.943761	0.671204	0.861043	0.586923	0.589192	0.691549	0.313864	0.454995	0.504285	0.531169	2.847315	9
10	0.046627	0.058901	0.670528	0.861033	0.586719	0.588786	0.690003	0.313893	0.455426	0.504772	0.531634	2.745118	10
11	0.046627	0.046627	0.67175	0.860983	0.586572	0.589359	0.693322	0.313619	0.455061	0.50445	0.5305	2.894132	11
12	0.047422	1.215016	0.665274	0.853954	0.589748	0.585631	0.678123	0.290021	0.436682	0.488148	0.518569	2.381095	12
13	0.014321	0.047422	0.665618	0.853997	0.589662	0.585496	0.679339	0.291187	0.437015	0.488596	0.518707	2.385462	13
14	0.014321	0.014321	0.664113	0.853997	0.589684	0.580149	0.679068	0.291159	0.437049	0.488481	0.518691	2.175005	14
15	0.016452	1.323092	0.676456	0.863668	0.62039	0.573456	0.695957	0.310469	0.451656	0.502261	0.529324	3.629087	15
16	0.016452	0.016452	0.676928	0.863664	0.62049	0.573712	0.697094	0.310057	0.451519	0.502306	0.529448	3.708973	16
17	0.056198	0.056198	0.677924	0.86401	0.620606	0.576947	0.697264	0.312151	0.452847	0.502854	0.529591	3.827158	17
18	0.018962	1.225329	0.671378	0.864471	0.635236	0.569731	0.672071	0.297005	0.435738	0.484407	0.511852	2.951054	18
19	0.018962	0.018962	0.671801	0.864513	0.634989	0.569283	0.673899	0.297085	0.435864	0.484748	0.512151	3.015184	19
20	0.044999	0.044999	0.672396	0.864362	0.635226	0.571301	0.67403	0.296553	0.435876	0.485144	0.512135	3.124228	20
21	0.037165	1.250327	0.680441	0.861572	0.640488	0.582598	0.688078	0.313774	0.455216	0.505324	0.532098	4.174759	21
22	0.037165	0.037165	0.680887	0.861569	0.64038	0.583052	0.689137	0.313345	0.455007	0.505143	0.531784	4.238201	22
23	0.038487	0.038487	0.681667	0.861577	0.64065	0.583228	0.691174	0.31351	0.455094	0.505313	0.531589	4.341029	23
24	0.033554	1.171618	0.680294	0.854529	0.629671	0.590541	0.691875	0.299329	0.445397	0.496234	0.523983	4.301415	24
25	0.008744	0.033554	0.680481	0.854531	0.629497	0.59063	0.692495	0.300322	0.44572	0.496421	0.523487	4.272732	25
26	0.008744	0.008744	0.680646	0.854522	0.629391	0.590411	0.693256	0.300381	0.445667	0.496231	0.523662	4.302219	26
27	0.021458	1.587242	0.705148	0.878332	0.643336	0.613771	0.723496	0.317472	0.454831	0.504836	0.529123	7.624397	27
28	0.021458	0.021458	0.705624	0.878345	0.642942	0.615721	0.723623	0.316655	0.454477	0.504509	0.529568	7.726386	28
29	0.063604	0.063604	0.704505	0.878329	0.64318	0.613126	0.722296	0.31906	0.455583	0.504991	0.529749	7.548573	29
30	0.018616	1.206329	0.686981	0.870738	0.641776	0.583451	0.697491	0.308594	0.449932	0.50064	0.527739	5.150194	30
31	0.018616	0.018616	0.686471	0.870765	0.641935	0.583421	0.695906	0.308611	0.449834	0.500831	0.527496	5.07257	31
32	0.043125	0.043125	0.68583	0.870897	0.641768	0.58429	0.693392	0.308177	0.449681	0.50042	0.527109	4.994962	32
33	0.030834	1.111681	0.693991	0.870694	0.637966	0.592762	0.714906	0.320891	0.462445	0.512794	0.537981	6.074855	33
34	0.030834	0.030834	0.69179	0.870609	0.63801	0.593376	0.707965	0.320621	0.462369	0.512287	0.537403	5.735865	34
35	0.034154	0.034154	0.691453	0.870546	0.6379	0.591416	0.708605	0.320767	0.462279	0.512647	0.53719	5.685329	35
36	0.051498	1.449602	0.695174	0.875949	0.647217	0.59308	0.710559	0.294005	0.434827	0.484675	0.511683	6.397571	36
37	0.013617	0.051498	0.693788	0.876042	0.647217	0.590939	0.708128	0.294752	0.434889	0.484576	0.512382	6.181022	37
38	0.013617	0.013617	0.693091	0.876113	0.647196	0.588824	0.707706	0.294822	0.434933	0.484674	0.511805	6.061347	38
39	0.020383	1.529591	0.700501	0.876574	0.649931	0.609513	0.712185	0.321491	0.457304	0.508413	0.534437	7.025991	39
40	0.020383	0.020383	0.700274	0.876592	0.649884	0.609074	0.711886	0.32076	0.456981	0.508164	0.53426	7.002168	40
41	0.046216	0.046216	0.700124	0.876632	0.649821	0.607954	0.712314	0.322154	0.457599	0.508718	0.534479	6.97973	41
42	0.016364	1.102971	0.688664	0.870862	0.649653	0.580923	0.701765	0.306404	0.452971	0.504748	0.531083	5.446562	42
43	0.016364	0.016364	0.688744	0.870947	0.649708	0.580954	0.701904	0.306571	0.453052	0.50474	0.530958	5.449816	43
44	0.043615	0.043615	0.689064	0.870832	0.649796	0.581604	0.702354	0.305223	0.452185	0.50382	0.530589	5.541728	44
45	0.039671	1.102632	0.698589	0.877493	0.647696	0.60319	0.712419	0.315778	0.461105	0.512592	0.539977	6.913223	45
46	0.038282	0.039671	0.697148	0.877505	0.64779	0.603208	0.708109	0.315698	0.461336	0.512948	0.539788	6.68965	46
47	0.038282	0.038282	0.698521	0.877381	0.6478	0.603137	0.712237	0.315946	0.461399	0.51296	0.539867	6.889822	47
48	0.030523	1.21019	0.696759	0.878373	0.652761	0.599426	0.70608	0.296804	0.444722	0.497326	0.527449	6.826748	48
49	0.008761	0.030523	0.697132	0.878434	0.652799	0.599356	0.707186	0.297557	0.444922	0.497487	0.526787	6.828237	49
50	0.008761	0.008761	0.697301	0.878535	0.652697	0.599253	0.707779	0.297388	0.444804	0.497128	0.526923	6.861086	50
51	0.023541	1.485155	0.714098	0.884388	0.659172	0.630698	0.723456	0.320237	0.460848	0.513298	0.54334	9.287327	51
52	0.023541	0.023541	0.714999	0.884555	0.659126	0.631156	0.725605	0.319236	0.46023	0.512609	0.54226	9.40727	52
53	0.062282	0.062282	0.714409	0.884525	0.659525	0.6309	0.723919	0.321478	0.461657	0.513633	0.543771	9.348112	53
54	0.017265	1.065927	0.703784	0.873896	0.638342	0.631877	0.709772	0.306167	0.45253	0.506049	0.539036	7.943243	54
55	0.017265	0.017265	0.70357	0.873957	0.638359	0.631475	0.709418	0.306064	0.452597	0.506298	0.53851	7.89392	55
56	0.043014	0.043014	0.703849	0.873885	0.638299	0.632742	0.709348	0.304739	0.451835	0.506074	0.539355	8.01995	56
57	0.032509	0.9406	0.706332	0.874361	0.630641	0.635205	0.720303	0.311358	0.461085	0.515169	0.547524	8.373472	57
58	0.032509	0.032509	0.706834	0.874338	0.630315	0.635671	0.721589	0.311442	0.461253	0.515067	0.5471	8.426497	58
59	0.049514	0.049514	0.706193	0.874317	0.63053	0.635033	0.72013	0.311287	0.460965	0.514672	0.547172	8.355714	59
60	0.039321	1.111789	0.701054	0.872622	0.625026	0.628491	0.713936	0.293527	0.4456	0.50024	0.535412	7.744061	60
61	0.010291	0.039321	0.701322	0.872622	0.625092	0.628725	0.714511	0.294269	0.445521	0.500294	0.535232	7.748824	61
62	0.010291	0.010291	0.701445	0.872568	0.62504	0.629772	0.714143	0.294302	0.445546	0.500311	0.535174	7.763898	62
63	0.023833	1.25095	0.707054	0.871991	0.62884	0.638192	0.722116	0.307578	0.457164	0.512407	0.544347	8.498247	63
64	0.023833	0.023833	0.716243	0.871983	0.628877	0.637374	0.749153	0.306851	0.456974	0.512362	0.54435	9.879578	64
65	0.057853	0.057853	0.716807	0.871902	0.628969	0.638151	0.750237	0.308988	0.457976	0.512948	0.544512	9.951783	65
66	0.019782	1.000765	0.687179	0.866351	0.62914	0.599367	0.696118	0.295575	0.444379	0.499191	0.531062	5.58604	66
67	0.019782	0.019782	0.68718	0.866319	0.629147	0.600141	0.695548	0.295551	0.444287	0.499384	0.530572	5.57397	67
68	0.049729	0.049729	0.686556	0.866334	0.629143	0.599705	0.694029	0.294237	0.443877	0.498701	0.530206	5.519631	68
69	0.029881	1.034964	0.690316	0.869126	0.634198	0.606022	0.696852	0.305563	0.455437	0.510502	0.540049	5.959003	69
70	0.025963	0.029881	0.690356	0.868887	0.634354	0.604845	0.697887	0.305496	0.455587	0.510546	0.540144	5.961222	70
71	0.025963	0.025963	0.690932	0.868903	0.634263	0.605583	0.699083	0.305697	0.45571	0.510489	0.54035	6.046002	71
72	0.035154	1.151666	0.685313	0.869275	0.623549	0.603164	0.690906	0.285796	0.438268	0.493332	0.522657	5.327282	72
73	0.009989	0.035154	0.68238	0.869385	0.623453	0.602034	0.683072	0.286795	0.438701	0.493716	0.523186	4.884453	73
