frame	n	Y	U	V	All
0	1	0.515516	0.787421	0.830802	0.613381
1	2	0.5156	0.787265	0.830604	0.613378
2	3	0.515548	0.787234	0.830501	0.613322
3	4	0.520492	0.785211	0.828174	0.615892
4	5	0.520465	0.785138	0.82807	0.615845
5	6	0.521658	0.785376	0.828209	0.616703
6	7	0.528002	0.784591	0.826485	0.620514
7	8	0.52806	0.784604	0.826383	0.620538
8	9	0.527951	0.78454	0.826416	0.62046
9	10	0.529135	0.785127	0.82598	0.621275
10	11	0.529181	0.785232	0.8259	0.621309
11	12	0.529244	0.785227	0.825779	0.62133
12	13	0.529835	0.784063	0.823093	0.621083
13	14	0.530189	0.784208	0.823125	0.621348
14	15	0.530158	0.784188	0.823189	0.621335
15	16	0.524735	0.784011	0.824403	0.617892
16	17	0.524677	0.783958	0.824385	0.617842
17	18	0.525371	0.784118	0.824459	0.618343
18	19	0.530433	0.781994	0.821443	0.620862
19	20	0.530434	0.781959	0.821408	0.62085
20	21	0.530277	0.781951	0.821438	0.620749
21	22	0.527969	0.783638	0.823793	0.619884
22	23	0.52796	0.783642	0.823771	0.619875
23	24	0.527961	0.783638	0.823671	0.619859
24	25	0.529205	0.783328	0.822065	0.620369
25	26	0.529321	0.783352	0.822148	0.620464
26	27	0.529271	0.783361	0.822127	0.620429
27	28	0.529938	0.784507	0.824296	0.621426
28	29	0.529798	0.784536	0.824235	0.621328
29	30	0.530671	0.784721	0.824394	0.621966
30	31	0.535769	0.783876	0.822446	0.6249
31	32	0.535807	0.783904	0.822386	0.624919
32	33	0.535682	0.78389	0.822382	0.624833
33	34	0.534177	0.785826	0.824536	0.624511
34	35	0.534162	0.785727	0.824529	0.624484
35	36	0.534175	0.785421	0.824476	0.624433
36	37	0.534073	0.783158	0.82097	0.623404
37	38	0.534225	0.783127	0.821104	0.623522
38	39	0.534158	0.783144	0.821082	0.623476
39	40	0.526665	0.78402	0.824034	0.619119
40	41	0.526529	0.783882	0.82403	0.619005
41	42	0.527025	0.783959	0.824103	0.61936
42	43	0.534224	0.782516	0.820849	0.623377
43	44	0.53421	0.782489	0.820854	0.623364
44	45	0.533973	0.782453	0.820773	0.623187
45	46	0.529648	0.783643	0.823472	0.620951
46	47	0.529617	0.783673	0.823587	0.620955
47	48	0.529638	0.783537	0.823628	0.620953
48	49	0.529679	0.782889	0.821427	0.620505
49	50	0.529846	0.782966	0.821506	0.620643
50	51	0.529787	0.78296	0.821554	0.62061
51	52	0.529224	0.783564	0.823535	0.620666
52	53	0.529114	0.783532	0.82352	0.620585
53	54	0.529918	0.783782	0.8237	0.621193
54	55	0.533433	0.784578	0.823104	0.623569
55	56	0.533456	0.784543	0.823067	0.623572
56	57	0.533343	0.784505	0.823016	0.623482
57	58	0.530126	0.784749	0.823873	0.621521
58	59	0.530149	0.784846	0.823912	0.621559
59	60	0.530178	0.784757	0.823825	0.621549
60	61	0.530579	0.783493	0.82099	0.621133
61	62	0.530613	0.783562	0.821116	0.621188
62	63	0.530562	0.783596	0.821092	0.621156
63	64	0.526959	0.784482	0.82312	0.61924
64	65	0.526859	0.784483	0.823073	0.619165
65	66	0.527241	0.784605	0.823228	0.619466
66	67	0.531283	0.784038	0.821744	0.621819
67	68	0.531284	0.784053	0.821754	0.621824
68	69	0.531123	0.783978	0.821721	0.621699
69	70	0.526932	0.78478	0.823398	0.619318
70	71	0.526932	0.784777	0.823459	0.619327
71	72	0.526905	0.784868	0.82352	0.619334
72	73	0.527822	0.784988	0.822235	0.619752
73	74	0.527962	0.785064	0.822388	0.619884
74	75	0.527917	0.78508	0.822367	0.619852
75	76	0.527642	0.785619	0.824336	0.620087
76	77	0.527522	0.785598	0.824276	0.619993
77	78	0.52822	0.785995	0.824604	0.62058
78	79	0.53168	0.786498	0.824339	0.622926
79	80	0.531699	0.786541	0.824325	0.622943
80	81	0.531558	0.786601	0.824292	0.622854
81	82	0.529594	0.787804	0.825851	0.622005
82	83	0.529555	0.787983	0.825877	0.622013
83	84	0.529727	0.787922	0.825807	0.622106
84	85	0.531469	0.787015	0.824914	0.622967
85	86	0.53153	0.787045	0.825043	0.623034
86	87	0.531486	0.787062	0.825006	0.623002
87	88	0.523196	0.78759	0.826628	0.617833
88	89	0.523046	0.787476	0.826538	0.6177
89	90	0.523565	0.787593	0.826663	0.618086
90	91	0.530587	0.783123	0.817659	0.620522
91	92	0.530606	0.783108	0.817673	0.620534
92	93	0.530507	0.783209	0.817658	0.620483
93	94	0.527995	0.788821	0.8259	0.621117
94	95	0.528001	0.788796	0.825904	0.621117
95	96	0.528025	0.788838	0.825926	0.621144
96	97	0.528975	0.788018	0.823688	0.621268
97	98	0.529095	0.788129	0.823749	0.621376
98	99	0.529063	0.788089	0.82377	0.621352
99	100	0.529246	0.78835	0.826358	0.621949
100	101	0.529095	0.788349	0.826343	0.621845
101	102	0.529949	0.788471	0.826521	0.622465
102	103	0.534869	0.787438	0.823334	0.625041
103	104	0.534927	0.787388	0.823312	0.625068
104	105	0.534667	0.787426	0.82327	0.624894
105	106	0.532331	0.788536	0.826283	0.624024
106	107	0.532445	0.788682	0.826436	0.62415
107	108	0.532475	0.788575	0.82635	0.624138
108	109	0.532451	0.787428	0.824202	0.623572
109	110	0.532572	0.787433	0.824301	0.62367
110	111	0.532554	0.787408	0.824287	0.623652
111	112	0.528286	0.787897	0.825141	0.62103
112	113	0.528133	0.787815	0.825134	0.620913
113	114	0.528586	0.7879	0.825048	0.621215
114	115	0.533582	0.786208	0.819714	0.623375
115	116	0.53357	0.786122	0.819652	0.623343
116	117	0.533478	0.78608	0.819697	0.623282
117	118	0.530095	0.787583	0.825255	0.622203
118	119	0.53007	0.787711	0.825184	0.622196
119	120	0.530117	0.787823	0.82525	0.622257
120	121	0.532416	0.787732	0.822861	0.623377
121	122	0.532504	0.787771	0.823007	0.623465
122	123	0.532469	0.787778	0.822968	0.623437
123	124	0.533321	0.788251	0.824966	0.624417
124	125	0.533121	0.788201	0.824979	0.624277
125	126	0.533767	0.788341	0.825036	0.624741
126	127	0.538751	0.788565	0.824178	0.627958
127	128	0.538729	0.788596	0.824141	0.627942
128	129	0.53858	0.78858	0.824105	0.627834
129	130	0.536466	0.789342	0.825695	0.626817
130	131	0.536502	0.789403	0.825767	0.626863
131	132	0.53648	0.789304	0.825671	0.626816
132	133	0.534765	0.788464	0.824241	0.625294
133	134	0.534936	0.788571	0.824317	0.625439
134	135	0.534856	0.788516	0.824286	0.625371
135	136	0.527881	0.788525	0.825119	0.620862
136	137	0.527686	0.788487	0.825082	0.620719
137	138	0.528293	0.788684	0.825319	0.621196
138	139	0.534945	0.787966	0.822855	0.6251
139	140	0.534926	0.787979	0.82282	0.625084
140	141	0.534917	0.787921	0.822781	0.625062
141	142	0.531686	0.789303	0.825363	0.623568
142	143	0.53175	0.789277	0.825388	0.623611
143	144	0.53173	0.789199	0.82541	0.623588
144	145	0.534137	0.78866	0.823355	0.62476
145	146	0.534332	0.788736	0.823473	0.624923
146	147	0.534288	0.788764	0.82346	0.624896
147	148	0.534697	0.789471	0.825434	0.625616
148	149	0.534654	0.789468	0.825412	0.625582
149	150	0.535531	0.789833	0.82565	0.626268
150	151	0.540111	0.789876	0.824963	0.629214
151	152	0.540137	0.789877	0.824968	0.629232
152	153	0.539875	0.789837	0.824962	0.62905
153	154	0.539712	0.791331	0.826868	0.629508
154	155	0.53975	0.791328	0.826942	0.629545
155	156	0.53984	0.791324	0.826954	0.629606
156	157	0.538877	0.790144	0.825156	0.628468
157	158	0.539076	0.790108	0.825262	0.628612
158	159	0.539074	0.79006	0.82524	0.628599
159	160	0.534795	0.791136	0.825719	0.626006
160	161	0.534673	0.791138	0.825705	0.625922
161	162	0.533923	0.790887	0.825381	0.625327
162	163	0.52027	0.785636	0.817423	0.614023
163	164	0.520339	0.785616	0.817429	0.614067
164	165	0.520265	0.785577	0.817496	0.614022
165	166	0.528673	0.788944	0.824215	0.621309
166	167	0.528625	0.788975	0.824197	0.621279
167	168	0.528517	0.788977	0.824131	0.621196
168	169	0.517045	0.784717	0.815668	0.611428
169	170	0.517121	0.784772	0.815847	0.611517
170	171	0.517102	0.784848	0.815865	0.61152
171	172	0.533941	0.791512	0.826974	0.625709
172	173	0.533863	0.791453	0.826937	0.625641
173	174	0.535613	0.791701	0.827253	0.626901
174	175	0.537843	0.790863	0.826046	0.628047
175	176	0.537883	0.790799	0.826007	0.628056
176	177	0.537776	0.790695	0.826076	0.627979
177	178	0.537208	0.793148	0.828325	0.628384
178	179	0.537304	0.793113	0.828346	0.628446
179	180	0.537283	0.793044	0.828297	0.628412
180	181	0.535783	0.790838	0.823753	0.626287
181	182	0.535972	0.79101	0.823903	0.626467
182	183	0.53595	0.791019	0.823933	0.626459
183	184	0.531874	0.792667	0.828429	0.624765
184	185	0.531712	0.792661	0.828301	0.624635
185	186	0.532213	0.792686	0.828505	0.625007
186	187	0.53826	0.791057	0.825195	0.628215
187	188	0.538343	0.790958	0.825185	0.628253
188	189	0.538166	0.791011	0.825198	0.628145
189	190	0.534977	0.793005	0.828146	0.626843
190	191	0.534984	0.793153	0.828186	0.626879
191	192	0.535028	0.793031	0.828078	0.62687
192	193	0.535045	0.792072	0.825999	0.626375
193	194	0.535192	0.792037	0.826161	0.626495
194	195	0.535132	0.792084	0.826094	0.626451
195	196	0.536607	0.79306	0.829283	0.628129
196	197	0.536424	0.793037	0.829185	0.627986
197	198	0.537185	0.793418	0.829478	0.628606
198	199	0.539672	0.792147	0.827455	0.629715
199	200	0.539628	0.792167	0.827385	0.629677
200	201	0.539488	0.792173	0.827424	0.629591
201	202	0.541826	0.794141	0.831671	0.632186
202	203	0.541862	0.794095	0.831701	0.632207
203	204	0.541828	0.794103	0.831766	0.632197
204	205	0.541588	0.792761	0.829637	0.631459
205	206	0.541762	0.792802	0.829587	0.631573
206	207	0.541736	0.7928	0.829536	0.631546
207	208	0.537792	0.794347	0.831457	0.629495
208	209	0.537668	0.794324	0.831384	0.629397
209	210	0.538072	0.794463	0.831404	0.629692
210	211	0.540831	0.793509	0.827437	0.630712
211	212	0.540852	0.793513	0.827473	0.630732
212	213	0.540709	0.793567	0.827469	0.630646
213	214	0.539694	0.794713	0.832176	0.630944
214	215	0.539723	0.794657	0.83217	0.630953
215	216	0.539653	0.794732	0.832111	0.630909
216	217	0.541314	0.793537	0.828691	0.631248
217	218	0.54141	0.793559	0.828785	0.631331
218	219	0.541426	0.793633	0.828756	0.631349
219	220	0.541014	0.795348	0.831843	0.631874
220	221	0.540832	0.795317	0.831811	0.631743
221	222	0.541789	0.795486	0.831929	0.632428
222	223	0.543427	0.793609	0.828263	0.632597
223	224	0.543443	0.793631	0.828207	0.632602
224	225	0.543261	0.793551	0.828243	0.632473
225	226	0.544401	0.795085	0.830876	0.633928
226	227	0.544514	0.795052	0.830923	0.634005
227	228	0.544588	0.794915	0.830866	0.634022
228	229	0.543519	0.792214	0.827299	0.632265
229	230	0.543754	0.792397	0.827356	0.632462
230	231	0.543742	0.792391	0.827413	0.632462
231	232	0.54305	0.793896	0.830692	0.632798
232	233	0.542875	0.793802	0.830696	0.632667
233	234	0.543394	0.793984	0.830828	0.633065
234	235	0.544988	0.793257	0.828352	0.633594
235	236	0.545018	0.793205	0.828323	0.6336
236	237	0.544781	0.793214	0.828369	0.633451
237	238	0.543725	0.794775	0.830614	0.633382
238	239	0.543745	0.794746	0.830589	0.633386
239	240	0.543756	0.794817	0.830564	0.633401
240	241	0.543098	0.791692	0.825549	0.631605
241	242	0.543268	0.79171	0.825606	0.631731
242	243	0.543141	0.791809	0.825674	0.631675
243	244	0.547016	0.794781	0.831022	0.635645
244	245	0.546854	0.794596	0.830975	0.635498
245	246	0.547525	0.794768	0.831123	0.635998
246	247	0.548719	0.794334	0.829329	0.636423
247	248	0.548724	0.794331	0.829332	0.636426
248	249	0.548621	0.794276	0.829333	0.636349
249	250	0.550403	0.794745	0.830377	0.637789
250	251	0.543488	0.794749	0.830214	0.633153
251	252	0.543551	0.794762	0.830249	0.633202
252	253	0.546933	0.793759	0.826384	0.634646
253	254	0.547001	0.793776	0.826367	0.634691
254	255	0.547009	0.793875	0.826401	0.634719
255	256	0.547162	0.795371	0.830352	0.635728
256	257	0.547129	0.795414	0.830419	0.635725
257	258	0.5471	0.795397	0.830407	0.6357
258	259	0.544979	0.793408	0.825326	0.633108
259	260	0.545205	0.79351	0.82557	0.633316
260	261	0.545196	0.793506	0.825566	0.63331
261	262	0.540536	0.794974	0.829464	0.631097
262	263	0.54032	0.794972	0.829377	0.630938
263	264	0.540752	0.795135	0.829508	0.631275
264	265	0.544755	0.794581	0.826222	0.633304
265	266	0.544724	0.794513	0.826143	0.633259
266	267	0.54451	0.794527	0.82618	0.633125
267	268	0.552626	0.796975	0.831192	0.639778
268	269	0.552565	0.796972	0.831327	0.63976
269	270	0.552553	0.796982	0.831195	0.639732
270	271	0.550718	0.795279	0.828702	0.637809
271	272	0.551076	0.79542	0.828944	0.638111
272	273	0.551156	0.795404	0.828936	0.638161
273	274	0.54373	0.796832	0.830653	0.633734
274	275	0.543602	0.796744	0.830634	0.633631
275	276	0.544093	0.796769	0.830707	0.633975
276	277	0.545625	0.79616	0.827698	0.634393
277	278	0.545648	0.796089	0.827625	0.634384
278	279	0.545558	0.79604	0.827688	0.634326
279	280	0.547661	0.798056	0.831748	0.636741
280	281	0.54763	0.798017	0.831705	0.636707
281	282	0.54763	0.797966	0.831674	0.636693
282	283	0.548285	0.797526	0.829823	0.636748
283	284	0.548363	0.797765	0.829962	0.636863
284	285	0.548364	0.797754	0.829993	0.636867
285	286	0.542278	0.797783	0.831142	0.633006
286	287	0.54213	0.797708	0.831084	0.632886
287	288	0.542493	0.797739	0.831203	0.633152
