frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.485494	0.812092	0.512318	0.420564	0.345284	0.143031	0.191822	0.1983	0.184286	0	0
1	0.013812	0.035718	0.48879	0.811829	0.512342	0.42257	0.353717	0.143349	0.192155	0.198924	0.184317	0	1
2	0.013812	0.013812	0.533461	0.811805	0.512258	0.416342	0.493834	0.143259	0.192109	0.199167	0.184999	0	2
3	0.028115	0.840242	0.529878	0.837718	0.53501	0.405408	0.463064	0.146623	0.196015	0.20329	0.18737	0	3
4	0.028115	0.028115	0.518603	0.834905	0.533075	0.405775	0.432112	0.146329	0.195895	0.202777	0.186801	0	4
5	0.076768	0.076768	0.517897	0.837936	0.539497	0.405507	0.424397	0.148111	0.19749	0.204027	0.187797	0	5
6	0.014447	1.027831	0.524284	0.835874	0.521902	0.450039	0.417683	0.148652	0.199366	0.205811	0.188984	0	6
7	0.014447	0.014447	0.519506	0.836844	0.522957	0.443264	0.407519	0.148646	0.19945	0.205818	0.188946	0	7
8	0.039294	0.039294	0.51363	0.837157	0.523917	0.436847	0.394231	0.148266	0.199283	0.205615	0.189069	0	8
9	0.058901	0.943761	0.515055	0.836568	0.535472	0.402024	0.419425	0.15469	0.205533	0.209601	0.192304	0	9
10	0.046627	0.058901	0.521172	0.836466	0.532347	0.409814	0.433651	0.154476	0.205371	0.209847	0.191852	0	10
11	0.046627	0.046627	0.524678	0.836227	0.532785	0.40649	0.44665	0.154439	0.205193	0.210067	0.192019	0	11
12	0.047422	1.215016	0.501611	0.835943	0.527265	0.426224	0.361485	0.147327	0.200692	0.206534	0.191524	0	12
13	0.014321	0.047422	0.500719	0.83622	0.531842	0.413611	0.365573	0.147733	0.200976	0.207287	0.191753	0	13
14	0.014321	0.014321	0.503133	0.836227	0.536552	0.438882	0.349212	0.147643	0.200772	0.207189	0.191826	0	14
15	0.016452	1.323092	0.520006	0.835808	0.538471	0.430741	0.410073	0.153355	0.205115	0.210714	0.192964	0	15
16	0.016452	0.016452	0.519044	0.835618	0.538592	0.431931	0.406259	0.153094	0.204979	0.210749	0.192942	0	16
17	0.056198	0.056198	0.544774	0.835917	0.535814	0.455627	0.466189	0.154251	0.205846	0.210936	0.192881	0	17
18	0.018962	1.225329	0.50067	0.829738	0.530899	0.421259	0.361502	0.14879	0.199215	0.204421	0.185821	0	18
19	0.018962	0.018962	0.498944	0.829573	0.530541	0.418466	0.358843	0.148813	0.199191	0.204538	0.185557	0	19
20	0.044999	0.044999	0.510386	0.829597	0.531341	0.414876	0.396286	0.148482	0.19924	0.204424	0.184824	0	20
21	0.037165	1.250327	0.532446	0.824194	0.528103	0.433694	0.454841	0.156091	0.207471	0.213473	0.194648	0	21
22	0.037165	0.037165	0.531513	0.82419	0.523867	0.436864	0.452311	0.155846	0.207371	0.213579	0.194899	0	22
