frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.402399	0.834979	0.523329	0.355937	0.233041	0.098036	0.159018	0.168962	0.154055	0	0
1	0.009991	0.025894	0.402738	0.835335	0.5283	0.356829	0.23117	0.098152	0.158888	0.169089	0.154414	0	1
2	0.009991	0.009991	0.402045	0.834774	0.525957	0.355979	0.231207	0.098078	0.158926	0.168902	0.154637	0	2
3	0.023893	0.801584	0.39951	0.837577	0.528664	0.306454	0.248342	0.102666	0.162824	0.171698	0.156124	0	3
4	0.023893	0.023893	0.396828	0.837193	0.525864	0.297608	0.248761	0.102302	0.162688	0.171637	0.15625	0	4
5	0.137034	0.137034	0.40002	0.838905	0.514164	0.301419	0.258303	0.105159	0.164378	0.172548	0.157357	0	5
6	0.017375	0.712018	0.396594	0.844132	0.537919	0.283305	0.247358	0.107966	0.168287	0.175249	0.159353	0	6
7	0.017375	0.017375	0.395771	0.844267	0.53689	0.282457	0.246353	0.10817	0.168164	0.175384	0.159601	0	7
8	0.045556	0.045556	0.398805	0.844302	0.535457	0.295478	0.245827	0.107275	0.167886	0.174785	0.159345	0	8
9	0.035619	0.687702	0.395066	0.849093	0.495579	0.287729	0.259175	0.111284	0.171701	0.177272	0.160493	0	9
10	0.035619	0.035619	0.390333	0.848639	0.491163	0.286682	0.25028	0.111206	0.171705	0.177578	0.160413	0	10
11	0.048831	0.048831	0.386729	0.849223	0.491867	0.272456	0.250346	0.111419	0.17182	0.177449	0.160413	0	11
12	0.072005	0.785124	0.388228	0.837215	0.499083	0.280014	0.246331	0.108224	0.171529	0.17838	0.162561	0	12
13	0.022218	0.072005	0.391027	0.837218	0.494793	0.293647	0.245965	0.108655	0.171622	0.1783	0.162789	0	13
14	0.022218	0.022218	0.390439	0.836724	0.493413	0.295089	0.244306	0.10864	0.171394	0.178243	0.162655	0	14
15	0.02096	0.910197	0.397525	0.842656	0.492497	0.287905	0.263345	0.106442	0.168464	0.175672	0.158979	0	15
16	0.02096	0.02096	0.397239	0.842575	0.492342	0.287304	0.263226	0.106267	0.168645	0.175883	0.158676	0	16
17	0.083454	0.083454	0.399525	0.842507	0.496667	0.28768	0.266077	0.107309	0.169113	0.176047	0.158092	0	17
18	0.019466	0.79681	0.393228	0.838035	0.502088	0.291894	0.241848	0.108487	0.169371	0.176304	0.160541	0	18
19	0.019466	0.019466	0.393235	0.837893	0.503769	0.290844	0.241898	0.108469	0.169323	0.176268	0.160168	0	19
20	0.046556	0.046556	0.396372	0.838205	0.500997	0.303081	0.242185	0.1075	0.16891	0.176612	0.159872	0	20
21	0.030508	0.792108	0.411763	0.840494	0.498137	0.33179	0.258398	0.10784	0.170254	0.178874	0.160935	0	21
22	0.030508	0.030508	0.412197	0.840569	0.497586	0.332645	0.259159	0.107829	0.170265	0.178522	0.160918	0	22
23	0.041521	0.041521	0.416348	0.84071	0.503317	0.333158	0.266958	0.108072	0.17057	0.178744	0.16068	0	23
24	0.035277	0.80899	0.416045	0.837224	0.527938	0.280243	0.293576	0.104216	0.167556	0.176117	0.160794	0	24
25	0.012165	0.035277	0.406916	0.836743	0.491338	0.282067	0.286076	0.104611	0.167498	0.176159	0.160643	0	25
26	0.012165	0.012165	0.405556	0.837345	0.490396	0.277454	0.286346	0.104442	0.167516	0.176182	0.160273	0	26
27	0.022479	1.249969	0.405346	0.845009	0.521402	0.26522	0.28193	0.108737	0.169814	0.176777	0.159346	0	27
28	0.022479	0.022479	0.405236	0.844394	0.521906	0.265347	0.281432	0.108383	0.169693	0.176831	0.159422	0	28
29	0.09985	0.09985	0.403099	0.845221	0.527769	0.255548	0.281058	0.110171	0.170539	0.176848	0.159645	0	29
30	0.017536	0.836721	0.409361	0.841385	0.553644	0.274931	0.268943	0.111847	0.172975	0.17919	0.161199	0	30
31	0.017536	0.017536	0.408892	0.840528	0.552366	0.274519	0.268996	0.111854	0.172938	0.178935	0.161803	0	31
32	0.043231	0.043231	0.40796	0.840799	0.544643	0.274019	0.270616	0.111306	0.172844	0.179053	0.160812	0	32
33	0.037649	0.860708	0.410939	0.842793	0.525235	0.270054	0.286387	0.112495	0.174339	0.179018	0.160238	0	33
34	0.037649	0.037649	0.428535	0.843139	0.525706	0.293198	0.315659	0.112363	0.174197	0.179019	0.160203	0	34
35	0.04919	0.04919	0.425171	0.842823	0.520795	0.285813	0.315441	0.112593	0.174201	0.178885	0.159799	0	35
36	0.07376	0.838086	0.432129	0.838099	0.558007	0.265703	0.332471	0.112185	0.177031	0.181542	0.162018	0	36
37	0.024851	0.07376	0.429007	0.838244	0.524857	0.274986	0.332801	0.112683	0.176785	0.181456	0.162142	0	37
38	0.024851	0.024851	0.426559	0.838173	0.526759	0.263333	0.335437	0.112369	0.176636	0.181407	0.162191	0	38
39	0.022064	0.948145	0.433469	0.84532	0.497567	0.275593	0.356262	0.103921	0.166468	0.174078	0.156589	0	39
40	0.022064	0.022064	0.433544	0.844619	0.497466	0.275387	0.356818	0.103653	0.166262	0.174093	0.156067	0	40
41	0.069402	0.069402	0.440925	0.844972	0.53617	0.275234	0.357024	0.104263	0.166622	0.174148	0.156319	0	41
42	0.023279	0.866466	0.414526	0.832255	0.496738	0.288811	0.289775	0.106569	0.168218	0.175065	0.156188	0	42
43	0.023279	0.023279	0.413806	0.83248	0.498378	0.285389	0.289842	0.106702	0.168222	0.174823	0.156359	0	43
44	0.055185	0.055185	0.421855	0.832823	0.499174	0.288338	0.309383	0.105691	0.167996	0.174537	0.157484	0	44
45	0.029825	0.837637	0.412505	0.835985	0.492759	0.274905	0.299133	0.107328	0.169636	0.176894	0.15847	0	45
46	0.029148	0.029825	0.413486	0.836677	0.492202	0.282613	0.295516	0.107307	0.169879	0.176983	0.158555	0	46
47	0.029148	0.029148	0.412053	0.83624	0.489894	0.279475	0.295532	0.107552	0.170066	0.177125	0.158816	0	47
48	0.042083	0.832117	0.411501	0.826044	0.49846	0.279977	0.290993	0.1049	0.1692	0.176924	0.159212	0	48
49	0.015301	0.042083	0.425496	0.826328	0.497325	0.30314	0.311682	0.105281	0.169103	0.176444	0.159173	0	49
50	0.015301	0.015301	0.417775	0.826488	0.496835	0.30226	0.291291	0.105239	0.169101	0.176348	0.159466	0	50
51	0.025278	1.285838	0.425979	0.855269	0.524892	0.314869	0.285758	0.107823	0.169918	0.175829	0.158879	0	51
52	0.025278	0.025278	0.418163	0.854908	0.520195	0.290487	0.285782	0.107363	0.16985	0.175311	0.157729	0	52
53	0.113026	0.113026	0.432684	0.856558	0.530912	0.292733	0.316369	0.108867	0.170589	0.175959	0.158079	0	53
54	0.029584	0.832878	0.455227	0.861948	0.571101	0.370043	0.298881	0.112552	0.173868	0.178067	0.158777	0	54
55	0.029584	0.029584	0.448479	0.863687	0.537862	0.365201	0.300146	0.112432	0.173541	0.178123	0.159248	0	55
56	0.068672	0.068672	0.452191	0.861457	0.535206	0.361751	0.314276	0.111192	0.17319	0.177506	0.158859	0	56
57	0.034694	1.203327	0.432945	0.863973	0.542389	0.314011	0.299088	0.113091	0.173843	0.177818	0.158655	0	57
58	0.034694	0.034694	0.437927	0.865781	0.541334	0.313996	0.311198	0.113226	0.173896	0.178053	0.158655	0	58
59	0.045277	0.045277	0.432356	0.865602	0.539505	0.31192	0.299651	0.113143	0.173778	0.177844	0.158774	0	59
60	0.078209	1.967291	0.448923	0.865265	0.575366	0.320706	0.323894	0.109129	0.172233	0.177795	0.157964	0	60
61	0.028588	0.078209	0.450358	0.865056	0.575394	0.325654	0.324115	0.109996	0.172467	0.17754	0.158439	0	61
62	0.028588	0.028588	0.449979	0.864931	0.573885	0.325381	0.323983	0.109891	0.172472	0.177477	0.159007	0	62
63	0.02346	0.897584	0.457686	0.845014	0.579362	0.323498	0.340977	0.105087	0.167993	0.174848	0.155425	0	63
64	0.02346	0.02346	0.45426	0.845067	0.579571	0.322787	0.333042	0.104801	0.167849	0.174737	0.15541	0	64
65	0.06329	0.06329	0.455308	0.84742	0.562134	0.331016	0.336995	0.105671	0.168324	0.174921	0.155786	0	65
66	0.017997	0.991046	0.462295	0.838429	0.555053	0.383497	0.324195	0.104456	0.16592	0.173154	0.154676	0	66
67	0.017997	0.017997	0.459075	0.83821	0.555933	0.374533	0.321455	0.104639	0.165872	0.173003	0.154663	0	67
68	0.044917	0.044917	0.459546	0.837983	0.554055	0.374842	0.323221	0.103987	0.165894	0.173433	0.155034	0	68
69	0.023927	1.031299	0.464111	0.846486	0.59568	0.367393	0.315822	0.108324	0.171211	0.177766	0.159473	0	69
70	0.023927	0.023927	0.46688	0.845944	0.595203	0.36741	0.322997	0.108225	0.171222	0.178056	0.15931	0	70
71	0.029352	0.029352	0.468322	0.846407	0.595089	0.36925	0.325229	0.108308	0.171073	0.1779	0.158911	0	71
72	0.04858	0.960799	0.469097	0.844192	0.534137	0.379139	0.347749	0.106929	0.172008	0.179789	0.162298	0	72
73	0.016372	0.04858	0.482888	0.844062	0.534573	0.436213	0.34738	0.107672	0.172182	0.179847	0.162684	0	73
74	0.016372	0.016372	0.469968	0.845008	0.536013	0.381161	0.34743	0.107579	0.172089	0.179877	0.162329	0	74
75	0.025154	1.332442	0.469202	0.85819	0.547316	0.386172	0.336323	0.110998	0.171426	0.176963	0.158432	0	75
76	0.025154	0.025154	0.465958	0.858217	0.547937	0.386056	0.32834	0.11056	0.171155	0.177049	0.158045	0	76
77	0.077195	0.077195	0.46936	0.860544	0.562911	0.391574	0.326087	0.112055	0.171657	0.177271	0.15856	0	77
78	0.018724	0.989596	0.480492	0.855934	0.551989	0.444579	0.326897	0.112398	0.172126	0.177957	0.158966	0	78
79	0.018724	0.018724	0.492763	0.855967	0.545958	0.445293	0.358231	0.112423	0.172063	0.177788	0.158541	0	79
80	0.054109	0.054109	0.489467	0.855995	0.544003	0.446381	0.350748	0.111509	0.171745	0.177323	0.158755	0	80
81	0.033802	0.872009	0.484107	0.861051	0.574862	0.427242	0.334182	0.114562	0.172612	0.178342	0.158257	0	81
82	0.033802	0.033802	0.480943	0.860945	0.554913	0.428247	0.334727	0.114568	0.172717	0.178366	0.158206	0	82
83	0.053625	0.053625	0.482562	0.860961	0.551424	0.435264	0.336221	0.114737	0.172558	0.178717	0.15827	0	83
84	0.067662	0.933203	0.466973	0.85185	0.576878	0.430076	0.292518	0.109778	0.170789	0.176828	0.158534	0	84
85	0.025932	0.067662	0.478094	0.85184	0.59315	0.431768	0.310945	0.110211	0.17081	0.176933	0.158132	0	85
86	0.025932	0.025932	0.474364	0.851544	0.594207	0.429851	0.302884	0.109971	0.170828	0.176879	0.158161	0	86
87	0.016055	0.987758	0.473532	0.851279	0.556796	0.409205	0.329944	0.104321	0.165643	0.172518	0.155663	0	87
88	0.016055	0.016055	0.475272	0.851124	0.556165	0.409468	0.334259	0.104187	0.165394	0.172595	0.155397	0	88
89	0.066823	0.066823	0.474637	0.851808	0.557956	0.40351	0.335255	0.104837	0.165676	0.173058	0.155268	0	89
90	0.02156	1.037698	0.46897	0.844837	0.562323	0.412177	0.314905	0.104385	0.1653	0.172898	0.156986	0	90
91	0.02156	0.02156	0.466782	0.844859	0.562486	0.410646	0.310451	0.104187	0.165141	0.172959	0.156965	0	91
92	0.053196	0.053196	0.463948	0.844871	0.557543	0.402052	0.310399	0.103298	0.164998	0.172758	0.156584	0	92
93	0.019614	1.023192	0.451141	0.848515	0.569242	0.389165	0.283085	0.107855	0.170622	0.17694	0.158874	0	93
94	0.019614	0.019614	0.450127	0.849428	0.570811	0.384306	0.282322	0.107792	0.17064	0.176958	0.159229	0	94
95	0.040216	0.040216	0.451011	0.847769	0.561994	0.385402	0.288311	0.108069	0.170734	0.176712	0.158867	0	95
96	0.045326	0.871726	0.47176	0.847852	0.563745	0.392329	0.330859	0.103629	0.168301	0.17601	0.159812	0	96
97	0.017591	0.045326	0.471154	0.848216	0.563743	0.381206	0.335344	0.104254	0.168201	0.176158	0.159621	0	97
98	0.017591	0.017591	0.464017	0.847285	0.560371	0.38103	0.320424	0.104143	0.168168	0.176007	0.159292	0	98
99	0.020208	1.209214	0.481151	0.856135	0.56514	0.406124	0.347467	0.109453	0.170049	0.176249	0.159164	0	99
100	0.020208	0.020208	0.479055	0.855912	0.565129	0.393557	0.349576	0.109249	0.169903	0.175454	0.159451	0	100
101	0.089257	0.089257	0.467117	0.856567	0.567463	0.376187	0.330261	0.111403	0.171011	0.176624	0.159613	0	101
102	0.020304	0.899194	0.446778	0.852887	0.578293	0.367059	0.285096	0.114065	0.174706	0.179355	0.160508	0	102
103	0.020304	0.020304	0.447019	0.852904	0.578162	0.36909	0.284668	0.114429	0.174943	0.179186	0.161119	0	103
104	0.047832	0.047832	0.449736	0.852675	0.578765	0.365938	0.29266	0.113655	0.174644	0.179271	0.161588	0	104
105	0.036442	0.831007	0.439988	0.855059	0.577609	0.351453	0.278789	0.113182	0.173357	0.178183	0.160792	0	105
106	0.036442	0.036442	0.43807	0.855407	0.57198	0.349499	0.277562	0.113218	0.173613	0.178284	0.160831	0	106
