frame	n	Y	U	V	All
0	1	0.613727	0.822975	0.861822	0.689951
1	2	0.613823	0.822794	0.861743	0.689971
2	3	0.613787	0.822778	0.861731	0.689943
3	4	0.630069	0.821748	0.861713	0.700623
4	5	0.629906	0.821752	0.861701	0.700513
5	6	0.632299	0.821841	0.861833	0.702145
6	7	0.638648	0.821572	0.861468	0.706272
7	8	0.638702	0.821593	0.8615	0.706317
8	9	0.638433	0.821539	0.861516	0.706131
9	10	0.639427	0.821874	0.860852	0.706739
10	11	0.639454	0.821876	0.860849	0.706756
11	12	0.639525	0.821727	0.860801	0.706771
12	13	0.637324	0.820745	0.859474	0.704919
13	14	0.637693	0.820773	0.859578	0.705187
14	15	0.637626	0.820808	0.859518	0.705138
15	16	0.630711	0.820258	0.859496	0.700433
16	17	0.630637	0.820229	0.859521	0.700383
17	18	0.631288	0.820303	0.859619	0.700845
18	19	0.633231	0.818994	0.858857	0.701796
19	20	0.633262	0.819023	0.858895	0.701828
20	21	0.632955	0.818962	0.858813	0.701599
21	22	0.630587	0.819462	0.858817	0.700104
22	23	0.63062	0.819534	0.858848	0.700143
23	24	0.630563	0.819528	0.858864	0.700107
24	25	0.63032	0.818603	0.857576	0.699577
25	26	0.630434	0.818596	0.857674	0.699668
26	27	0.630377	0.818626	0.857616	0.699625
27	28	0.640901	0.821082	0.85956	0.707375
28	29	0.640744	0.821116	0.85952	0.707269
29	30	0.64231	0.821171	0.859737	0.708358
30	31	0.644873	0.821625	0.860725	0.710307
31	32	0.644915	0.821653	0.86067	0.710331
32	33	0.644611	0.821704	0.860615	0.710127
33	34	0.642658	0.82276	0.860315	0.708951
34	35	0.642691	0.822783	0.860317	0.708977
35	36	0.642727	0.822805	0.860293	0.709001
36	37	0.641885	0.822363	0.859413	0.70822
37	38	0.642189	0.822349	0.859358	0.708411
38	39	0.641941	0.822347	0.85936	0.708245
39	40	0.631241	0.823301	0.859982	0.701374
40	41	0.631037	0.823382	0.859887	0.701236
41	42	0.631453	0.823432	0.860027	0.701545
42	43	0.635712	0.823315	0.86018	0.704391
43	44	0.635746	0.823332	0.860222	0.704423
44	45	0.635417	0.823363	0.860161	0.704199
45	46	0.634131	0.824438	0.860136	0.703516
46	47	0.634223	0.824527	0.860172	0.703599
47	48	0.634277	0.824523	0.860186	0.703636
48	49	0.634569	0.823735	0.859063	0.703513
49	50	0.634805	0.823709	0.859266	0.703699
50	51	0.634761	0.823721	0.859273	0.703673
51	52	0.643914	0.824354	0.860616	0.710104
52	53	0.643681	0.824444	0.860527	0.709949
53	54	0.645408	0.824557	0.860735	0.711154
54	55	0.651449	0.824358	0.861287	0.71524
55	56	0.651562	0.824365	0.861295	0.715318
56	57	0.650968	0.82451	0.861419	0.714967
