frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.409647	0.832832	0.511223	0.38175	0.240205	0.079143	0.128287	0.131189	0.11165	0	0
1	0.009991	0.025894	0.409992	0.832887	0.510646	0.380768	0.241851	0.079307	0.128301	0.131054	0.11183	0	1
2	0.009991	0.009991	0.409502	0.832896	0.511094	0.381202	0.240255	0.079221	0.128309	0.131154	0.112103	0	2
3	0.023893	0.801584	0.394788	0.835255	0.50531	0.311225	0.244641	0.083142	0.131956	0.133859	0.112563	0	3
4	0.023893	0.023893	0.397384	0.835135	0.515664	0.310657	0.246846	0.082858	0.13182	0.133473	0.112318	0	4
5	0.137034	0.137034	0.39659	0.835966	0.501574	0.314103	0.248282	0.085225	0.133394	0.134693	0.113776	0	5
6	0.017375	0.712018	0.39865	0.842045	0.499972	0.317859	0.246917	0.088148	0.137233	0.137451	0.116313	0	6
7	0.017375	0.017375	0.403484	0.842155	0.506634	0.331354	0.246925	0.088342	0.137301	0.137614	0.116559	0	7
8	0.045556	0.045556	0.402934	0.842332	0.506187	0.329256	0.247138	0.08757	0.137046	0.136997	0.11622	0	8
9	0.035619	0.687702	0.417776	0.8468	0.501216	0.37382	0.255854	0.090394	0.139642	0.138726	0.116207	0	9
10	0.035619	0.035619	0.417042	0.846781	0.501014	0.37229	0.255164	0.09027	0.139479	0.138919	0.11605	0	10
11	0.048831	0.048831	0.41135	0.846776	0.500794	0.373948	0.240009	0.090386	0.139508	0.138684	0.116212	0	11
12	0.072005	0.785124	0.410182	0.836355	0.521325	0.291047	0.284021	0.088125	0.139511	0.13978	0.118951	0	12
13	0.022218	0.072005	0.422858	0.83682	0.514603	0.336279	0.287748	0.088593	0.139627	0.139799	0.118923	0	13
14	0.022218	0.022218	0.422048	0.836489	0.514952	0.338576	0.28411	0.088511	0.139358	0.139623	0.118617	0	14
15	0.02096	0.910197	0.412233	0.841704	0.502644	0.36007	0.245056	0.085577	0.135323	0.136082	0.114546	0	15
16	0.02096	0.02096	0.411904	0.841973	0.502984	0.358818	0.244929	0.085505	0.13565	0.136223	0.114689	0	16
17	0.083454	0.083454	0.415144	0.842466	0.504583	0.366078	0.246207	0.086148	0.135613	0.136288	0.114235	0	17
18	0.019466	0.79681	0.406591	0.841237	0.51954	0.302622	0.259213	0.089036	0.138552	0.138934	0.11795	0	18
19	0.019466	0.019466	0.406187	0.841294	0.519518	0.301167	0.259229	0.089059	0.138567	0.139163	0.118366	0	19
20	0.046556	0.046556	0.403347	0.84143	0.506058	0.299653	0.259341	0.08818	0.138094	0.13916	0.11804	0	20
21	0.030508	0.792108	0.407319	0.840832	0.503267	0.308339	0.262009	0.086419	0.136087	0.137948	0.116117	0	21
22	0.030508	0.030508	0.409059	0.840825	0.502726	0.31281	0.263495	0.086335	0.136106	0.137835	0.116534	0	22
23	0.041521	0.041521	0.406009	0.84083	0.501096	0.307249	0.260443	0.086564	0.136331	0.137857	0.115811	0	23
24	0.035277	0.80899	0.410606	0.838124	0.505334	0.295757	0.277211	0.084722	0.135834	0.137623	0.117802	0	24
25	0.012165	0.035277	0.405612	0.838321	0.504141	0.279921	0.276959	0.084977	0.135705	0.137625	0.117858	0	25
