frame	n	Y	U	V	All
0	1	0.625793	0.813135	0.842443	0.693125
1	2	0.625887	0.813074	0.842293	0.693152
2	3	0.625841	0.813097	0.842308	0.693128
3	4	0.637778	0.811055	0.841286	0.700576
4	5	0.637594	0.811041	0.841178	0.700432
5	6	0.639813	0.811098	0.841469	0.70197
6	7	0.643477	0.809857	0.840763	0.704088
7	8	0.64354	0.809865	0.840762	0.704131
8	9	0.64324	0.809949	0.840805	0.703952
9	10	0.646191	0.809682	0.840259	0.705784
10	11	0.646248	0.809697	0.84028	0.705829
11	12	0.646385	0.809663	0.840211	0.705902
12	13	0.642333	0.807412	0.83892	0.702611
13	14	0.642668	0.807516	0.83899	0.702863
14	15	0.642641	0.807517	0.83893	0.702836
15	16	0.637475	0.807459	0.83811	0.699245
16	17	0.637231	0.80745	0.838033	0.699068
17	18	0.637862	0.807403	0.838071	0.699487
18	19	0.638842	0.806464	0.837878	0.699951
19	20	0.638846	0.80648	0.837908	0.699962
20	21	0.638571	0.806494	0.837811	0.699765
21	22	0.636779	0.806968	0.837659	0.698624
22	23	0.636816	0.807007	0.837616	0.698648
23	24	0.636777	0.806961	0.837669	0.698623
24	25	0.634925	0.805681	0.837006	0.697065
25	26	0.635052	0.805714	0.837129	0.697175
26	27	0.634979	0.805753	0.83708	0.697125
27	28	0.644692	0.807952	0.83774	0.704076
28	29	0.64449	0.807922	0.837688	0.703928
29	30	0.646033	0.807895	0.837922	0.704992
30	31	0.649108	0.807932	0.838634	0.707166
31	32	0.64917	0.807949	0.838657	0.707214
32	33	0.649089	0.807986	0.838589	0.707155
33	34	0.64825	0.809204	0.838769	0.706829
34	35	0.64825	0.809208	0.838642	0.706808
35	36	0.648266	0.809161	0.838671	0.706816
36	37	0.645893	0.809043	0.837304	0.704987
37	38	0.646087	0.809221	0.837397	0.705161
38	39	0.645846	0.809233	0.837398	0.705003
39	40	0.638066	0.809556	0.838279	0.700016
40	41	0.637821	0.809529	0.838217	0.699838
41	42	0.63836	0.809677	0.838409	0.700254
42	43	0.641035	0.810039	0.838841	0.70217
43	44	0.641084	0.810061	0.838915	0.702218
44	45	0.640661	0.810035	0.838808	0.701914
45	46	0.638725	0.810714	0.838715	0.700721
46	47	0.638784	0.810742	0.83869	0.700761
47	48	0.638835	0.810737	0.838615	0.700782
48	49	0.638926	0.810773	0.838342	0.700803
49	50	0.639103	0.810823	0.838438	0.700945
50	51	0.63908	0.810827	0.838407	0.700926
51	52	0.648208	0.81162	0.839539	0.707332
52	53	0.647896	0.811554	0.839552	0.707115
53	54	0.649457	0.811668	0.839724	0.708204
