frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	1.000001	1.000007	1.00000020444989	1.00000048443892	1.00000016712755	0.999996	0.999995	0.999995	0.999997	97.427783	0
1	0.009991	0.025894	1.000001	1.000007	1.00000040880275	1.00000062281147	1.00000025067875	0.999996	0.999995	0.999995	0.999997	97.441735	1
2	0.009991	0.009991	1.000001	1.000007	1.00000030662315	1.00000055363575	1.00000033422359	0.999996	0.999994	0.999995	0.999997	97.441728	2
3	0.023893	0.801584	1.000001	1.000007	1.00000030811685	1.00000054797088	1.00000026250306	0.999996	0.999994	0.999995	0.999996	97.461068	3
4	0.023893	0.023893	1.000001	1.000007	1.00000030804968	1.00000054801262	1.00000026258822	0.999996	0.999994	0.999995	0.999996	97.461072	4
5	0.137034	0.137034	1.000001	1.000007	1.00000030892016	1.00000054835125	1.0000003511092	0.999996	0.999994	0.999995	0.999996	97.61863	5
6	0.017375	0.712018	1.000001	1.000007	1.00000030605924	1.00000047321786	1.00000045146058	0.999996	0.999994	0.999994	0.999996	97.451938	6
7	0.017375	0.017375	1.000001	1.000007	1.00000030607348	1.00000054071335	1.00000027082911	0.999996	0.999994	0.999994	0.999996	97.451936	7
8	0.045556	0.045556	1.000001	1.000007	1.00000030602255	1.00000040534866	1.00000036102953	0.999996	0.999994	0.999995	0.999996	97.491212	8
9	0.035619	0.687702	1.000001	1.000007	1.00000020323208	1.00000046940492	1.00000027045845	0.999996	0.999994	0.999994	0.999996	97.477363	9
10	0.035619	0.035619	1.000001	1.000007	1.00000030484589	1.00000040236796	1.0000001802853	0.999996	0.999994	0.999994	0.999996	97.477342	10
11	0.048831	0.048831	1.000001	1.000007	1.00000030473825	1.0000004023828	1.00000027046184	0.999996	0.999994	0.999994	0.999996	97.495748	11
12	0.072005	0.785124	1.000001	1.000007	1.00000030284575	1.00000053395863	1.00000036406271	0.999996	0.999994	0.999994	0.999996	97.528053	12
13	0.022218	0.072005	1.000001	1.000007	1.00000030292569	1.00000040066724	1.0000002730872	0.999996	0.999994	0.999994	0.999996	97.458668	13
14	0.022218	0.022218	1.000001	1.000007	1.00000030292339	1.00000046747911	1.00000027307808	0.999996	0.999994	0.999994	0.999996	97.458686	14
15	0.02096	0.910197	1.000001	1.000007	1.00000020126349	1.0000005236439	1.0000002805186	0.999996	0.999994	0.999994	0.999996	97.456943	15
16	0.02096	0.02096	1.000001	1.000007	1.00000040258557	1.00000039267232	1.00000028045401	0.999996	0.999994	0.999994	0.999996	97.456949	16
17	0.083454	0.083454	1.000001	1.000007	1.0000003027969	1.00000045885115	1.00000028211498	0.999996	0.999994	0.999995	0.999996	97.544004	17
18	0.019466	0.79681	1.000001	1.000007	1.00000030341049	1.00000045434885	1.00000029127992	0.999996	0.999994	0.999994	0.999996	97.454848	18
19	0.019466	0.019466	1.000001	1.000007	1.00000030340324	1.00000051924976	1.00000048546659	0.999996	0.999994	0.999994	0.999996	97.45487	19
20	0.046556	0.046556	1.000001	1.000007	1.00000040448477	1.0000003893325	1.00000029134937	0.999996	0.999994	0.999994	0.999996	97.492601	20
21	0.030508	0.792108	1.000001	1.000007	1.00000040000872	1.00000051337114	1.00000049788161	0.999996	0.999994	0.999994	0.999996	97.470252	21
22	0.030508	0.030508	1.000001	1.000007	1.00000040000856	1.0000005131989	1.00000039834416	0.999996	0.999994	0.999994	0.999996	97.470251	22
23	0.041521	0.041521	1.000001	1.000007	1.00000029984723	1.0000005135665	1.00000029865004	0.999996	0.999994	0.999994	0.999996	97.485588	23
24	0.035277	0.80899	1.000001	1.000007	1.00000029866779	1.00000037736153	1.00000041208331	0.999996	0.999994	0.999995	0.999996	97.476909	24
25	0.012165	0.035277	1.000001	1.000007	1.00000019910284	1.00000037735405	1.00000030909114	0.999996	0.999994	0.999995	0.999996	97.444688	25
26	0.012165	0.012165	1.000001	1.000007	1.00000029865527	1.00000044025179	1.00000041210777	0.999996	0.999994	0.999995	0.999996	97.444705	26
27	0.022479	1.249969	1.000001	1.000007	1.00000031234656	1.00000036029704	1.00000032307954	0.999996	0.999994	0.999994	0.999996	97.45904	27
28	0.022479	0.022479	1.000001	1.000007	1.00000031219191	1.00000042038734	1.00000043078595	0.999996	0.999994	0.999994	0.999996	97.459055	28
29	0.09985	0.09985	1.000001	1.000006	1.0000003127788	1.00000036029254	1.00000043104549	0.999996	0.999994	0.999994	0.999996	97.566818	29
30	0.017536	0.836721	1.000001	1.000007	1.00000032329272	1.00000035232978	1.00000033381492	0.999996	0.999994	0.999994	0.999996	97.452126	30
31	0.017536	0.017536	1.000001	1.000007	1.00000032330035	1.00000046974303	1.00000044517116	0.999995	0.999994	0.999994	0.999996	97.452152	31
32	0.043231	0.043231	1.000001	1.000007	1.00000043094421	1.00000035232134	1.00000044506378	0.999996	0.999994	0.999994	0.999996	97.487951	32
33	0.037649	0.860708	1.000001	1.000007	1.0000003160212	1.00000035956235	1.00000033940069	0.999996	0.999994	0.999994	0.999996	97.480181	33
34	0.037649	0.037649	1.000001	1.000007	1.0000002106563	1.00000035978921	1.00000045269752	0.999996	0.999994	0.999994	0.999996	97.480176	34
35	0.04919	0.04919	1.000001	1.000007	1.00000031606931	1.00000047987777	1.00000033967587	0.999996	0.999994	0.999994	0.999996	97.496265	35
36	0.07376	0.838086	1.000001	1.000007	1.0000003107911	1.00000036546399	1.00000045100191	0.999995	0.999994	0.999994	0.999996	97.530486	36
37	0.024851	0.07376	1.000001	1.000007	1.00000031092523	1.00000036546101	1.0000003381979	0.999995	0.999994	0.999994	0.999996	97.462348	37
38	0.024851	0.024851	1.000001	1.000007	1.00000031100971	1.00000042638074	1.00000045085988	0.999995	0.999994	0.999994	0.999996	97.462352	38
39	0.022064	0.948145	1.000001	1.000007	1.00000029990727	1.00000043449784	1.00000043875131	0.999996	0.999994	0.999994	0.999996	97.458481	39
40	0.022064	0.022064	1.000001	1.000007	1.00000029993431	1.00000043450091	1.00000021962815	0.999996	0.999994	0.999994	0.999996	97.458473	40
41	0.069402	0.069402	1.000001	1.000007	1.00000029997096	1.00000037235812	1.00000032911012	0.999996	0.999994	0.999994	0.999996	97.524444	41
42	0.023279	0.866466	1.000001	1.000007	1.00000029684184	1.00000044445319	1.00000033129283	0.999996	0.999994	0.999994	0.999996	97.46019	42
43	0.023279	0.023279	1.000001	1.000007	1.0000002969438	1.00000038057239	1.00000044163033	0.999996	0.999994	0.999994	0.999996	97.460204	43
44	0.055185	0.055185	1.000001	1.000007	1.0000002971906	1.00000038231449	1.00000033121949	0.999996	0.999994	0.999994	0.999996	97.504651	44
45	0.029825	0.837637	1.000001	1.000007	1.00000019644721	1.00000051483464	1.00000032045007	0.999996	0.999994	0.999994	0.999996	97.46929	45
46	0.029148	0.029825	1.000001	1.000007	1.00000029466888	1.0000003860211	1.000000427315	0.999996	0.999994	0.999994	0.999996	97.468362	46
47	0.029148	0.029148	1.000001	1.000007	1.00000039281703	1.00000045033653	1.00000042728414	0.999996	0.999994	0.999994	0.999996	97.468382	47
48	0.042083	0.832117	1.000001	1.000007	1.00000029340998	1.00000039485805	1.00000041953528	0.999996	0.999994	0.999994	0.999996	97.486399	48
49	0.015301	0.042083	1.000001	1.000007	1.00000029340103	1.0000003949666	1.00000041968697	0.999996	0.999994	0.999994	0.999996	97.449081	49
50	0.015301	0.015301	1.000001	1.000007	1.00000029342651	1.00000039489896	1.00000041963304	0.999996	0.999994	0.999994	0.999996	97.449068	50
51	0.025278	1.285838	1.000001	1.000006	1.00000020629907	1.00000041428299	1.00000030640653	0.999996	0.999994	0.999995	0.999996	97.462935	51
52	0.025278	0.025278	1.000001	1.000006	1.00000030948909	1.00000041355036	1.0000004083672	0.999996	0.999994	0.999995	0.999996	97.462952	52
53	0.113026	0.113026	1.000001	1.000006	1.00000031052005	1.00000048533256	1.00000040837262	0.999996	0.999994	0.999994	0.999996	97.585173	53
54	0.029584	0.832878	1.000001	1.000006	1.00000021033604	1.00000043370745	1.00000040353497	0.999995	0.999994	0.999994	0.999996	97.46891	54
55	0.029584	0.029584	1.000001	1.000006	1.0000003155093	1.00000043382555	1.00000040358615	0.999995	0.999994	0.999994	0.999996	97.468926	55
56	0.068672	0.068672	1.000001	1.000006	1.0000003155549	1.00000043365435	1.00000030256255	0.999996	0.999994	0.999994	0.999996	97.523363	56
57	0.034694	1.203327	1.000001	1.000006	1.0000003312411	1.00000044714487	1.00000038815698	0.999995	0.999994	0.999994	0.999996	97.476046	57
