frame	n	Y	U	V	All
65	66	0.663527	0.80767	0.840038	0.716969
66	67	0.664554	0.80789	0.840229	0.717722
67	68	0.664626	0.807826	0.840226	0.71776
68	69	0.664435	0.807823	0.840189	0.717625
69	70	0.665094	0.808385	0.840866	0.718271
70	71	0.665136	0.808494	0.840801	0.718307
71	72	0.665176	0.808453	0.840804	0.718327
72	73	0.661826	0.807463	0.839414	0.715697
73	74	0.662024	0.807558	0.839561	0.715869
74	75	0.662016	0.807651	0.839611	0.715888
75	76	0.67125	0.81002	0.841587	0.722768
76	77	0.670972	0.810002	0.841602	0.722582
77	78	0.671952	0.810158	0.841754	0.723287
78	79	0.67405	0.810182	0.842087	0.724745
79	80	0.674107	0.810243	0.842175	0.724808
80	81	0.67383	0.810213	0.842181	0.724619
81	82	0.674269	0.810986	0.843712	0.725296
82	83	0.674225	0.811065	0.843641	0.725268
83	84	0.674354	0.810967	0.843769	0.725359
84	85	0.669835	0.809685	0.841717	0.72179
85	86	0.670018	0.809728	0.841738	0.721923
86	87	0.669874	0.809727	0.84171	0.721822
87	88	0.66387	0.810929	0.843617	0.718338
88	89	0.663804	0.810931	0.843567	0.718286
89	90	0.664198	0.81105	0.843672	0.718586
90	91	0.663907	0.810212	0.843412	0.718209
91	92	0.663916	0.810199	0.843392	0.71821
92	93	0.6636	0.810288	0.843294	0.717997
93	94	0.664737	0.812321	0.844947	0.719369
94	95	0.664758	0.812363	0.845023	0.719403
95	96	0.664711	0.812327	0.844916	0.719348
96	97	0.661449	0.811734	0.843085	0.716769
97	98	0.661599	0.811804	0.843147	0.716891
98	99	0.661544	0.811791	0.843187	0.716859
99	100	0.667244	0.812497	0.844252	0.720954
100	101	0.667136	0.812484	0.844152	0.720864
101	102	0.668149	0.812631	0.844261	0.721582
102	103	0.670828	0.812683	0.844607	0.723434
103	104	0.670878	0.812689	0.844565	0.723461
104	105	0.670659	0.812602	0.844508	0.723291
105	106	0.670232	0.812373	0.844574	0.722979
106	107	0.670249	0.812435	0.844547	0.722996
107	108	0.670361	0.812395	0.844605	0.723074
108	109	0.667467	0.810254	0.842091	0.720369
109	110	0.667651	0.810266	0.842087	0.720493
110	111	0.667564	0.810283	0.842058	0.720433
111	112	0.663857	0.811757	0.84423	0.718569
112	113	0.663729	0.811778	0.844148	0.718474
113	114	0.664178	0.811917	0.844301	0.718822
114	115	0.664557	0.811482	0.844162	0.718978
115	116	0.664611	0.811435	0.844132	0.719002
116	117	0.664549	0.811375	0.844123	0.718949
117	118	0.663884	0.812263	0.844351	0.718692
118	119	0.663825	0.812308	0.844251	0.718643
119	120	0.663779	0.812319	0.844305	0.718623
120	121	0.660639	0.811365	0.842721	0.716107
121	122	0.660764	0.811503	0.842809	0.716228
122	123	0.660611	0.811536	0.842795	0.716129
123	124	0.666039	0.813221	0.84434	0.720286
124	125	0.665874	0.813201	0.844292	0.720165
125	126	0.667012	0.813457	0.844497	0.721
126	127	0.669935	0.813417	0.844526	0.722948
127	128	0.669982	0.813339	0.844539	0.722968
128	129	0.669641	0.813303	0.844431	0.722716
129	130	0.671953	0.814225	0.845236	0.724546
130	131	0.671991	0.814234	0.845228	0.724571
131	132	0.672041	0.814262	0.845271	0.724616
132	133	0.665847	0.81337	0.843673	0.720072
133	134	0.66612	0.813425	0.843821	0.720288
134	135	0.666048	0.813476	0.843804	0.720245
135	136	0.661165	0.81407	0.845124	0.717309
136	137	0.661125	0.814048	0.845139	0.717281
137	138	0.661619	0.814096	0.84526	0.717638
138	139	0.664891	0.813519	0.843903	0.719498
139	140	0.664886	0.813487	0.843938	0.719495
140	141	0.664656	0.813526	0.843904	0.719342
141	142	0.665704	0.814626	0.845685	0.720522
142	143	0.665755	0.814623	0.845683	0.720554
143	144	0.665768	0.814618	0.845721	0.720568
144	145	0.665264	0.813859	0.844914	0.719971
145	146	0.665643	0.813842	0.84501	0.720238
146	147	0.665594	0.81382	0.844936	0.720189
147	148	0.670676	0.814806	0.846148	0.723943
148	149	0.670554	0.814825	0.846159	0.723867
149	150	0.67194	0.814896	0.84634	0.724832
150	151	0.672358	0.81532	0.846757	0.725252
151	152	0.672465	0.815357	0.846774	0.725332
152	153	0.672121	0.815344	0.846718	0.725091
153	154	0.673692	0.816178	0.848112	0.726509
154	155	0.673627	0.816275	0.848105	0.726481
155	156	0.673642	0.816343	0.848159	0.726512
156	157	0.669882	0.814409	0.84464	0.723096
157	158	0.670223	0.814463	0.844759	0.723353
158	159	0.670174	0.814483	0.84473	0.723318
159	160	0.667832	0.816244	0.847892	0.722577
160	161	0.667705	0.816159	0.847883	0.722477
161	162	0.668336	0.816279	0.847978	0.722933
162	163	0.669672	0.815494	0.846514	0.72345
163	164	0.669724	0.815467	0.846519	0.72348
164	165	0.669567	0.815383	0.846414	0.723344
165	166	0.669275	0.817102	0.848668	0.723812
166	167	0.669287	0.817012	0.848698	0.72381
167	168	0.669299	0.817082	0.848633	0.723819
168	169	0.667392	0.816298	0.847704	0.722261
169	170	0.667551	0.816236	0.847799	0.722373
170	171	0.667468	0.816253	0.847806	0.722322
171	172	0.67018	0.81694	0.848637	0.724383
172	173	0.669909	0.816916	0.848582	0.724189
173	174	0.671173	0.817177	0.848708	0.725096
174	175	0.672906	0.81712	0.848483	0.726204
175	176	0.672967	0.817072	0.848487	0.726238
176	177	0.672534	0.817005	0.84845	0.725932
177	178	0.67406	0.817347	0.849131	0.727119
178	179	0.674061	0.81735	0.849096	0.727115
179	180	0.674115	0.817323	0.849113	0.72715
180	181	0.669024	0.814915	0.846311	0.722887
181	182	0.669248	0.81496	0.846387	0.723056
182	183	0.669016	0.814949	0.846382	0.722899
183	184	0.664354	0.81653	0.847665	0.720268
184	185	0.664214	0.81656	0.847547	0.720161
185	186	0.664709	0.816604	0.847685	0.720521
186	187	0.667341	0.81698	0.847474	0.722303
187	188	0.667324	0.817013	0.847485	0.722299
188	189	0.667143	0.816956	0.847399	0.722154
189	190	0.664365	0.816819	0.848311	0.720432
190	191	0.66428	0.816886	0.848237	0.720374
191	192	0.664321	0.816856	0.848267	0.720401
192	193	0.663724	0.816013	0.846596	0.719584
193	194	0.663831	0.816035	0.846796	0.719693
194	195	0.663768	0.816005	0.846847	0.719654
195	196	0.669444	0.817966	0.848143	0.723981
196	197	0.669293	0.817961	0.848062	0.723866
197	198	0.670732	0.818091	0.848363	0.724897
198	199	0.672104	0.817799	0.848016	0.725705
199	200	0.672168	0.817784	0.848013	0.725745
200	201	0.671848	0.817747	0.848028	0.725528
201	202	0.672051	0.818839	0.849476	0.726087
202	203	0.672134	0.818899	0.849551	0.726164
203	204	0.672122	0.818855	0.849576	0.726153
204	205	0.668594	0.817107	0.846846	0.723055
205	206	0.668911	0.817238	0.847099	0.72333
206	207	0.668783	0.817293	0.847085	0.723252
207	208	0.665321	0.819036	0.849565	0.721648
208	209	0.665183	0.819049	0.849546	0.721555
209	210	0.66546	0.819102	0.849686	0.721771
210	211	0.666687	0.819594	0.84969	0.722672
211	212	0.666744	0.819579	0.84969	0.722708
212	213	0.66644	0.819595	0.849562	0.722486
213	214	0.66492	0.819871	0.85032	0.721645
214	215	0.664996	0.819917	0.850239	0.72169
215	216	0.664927	0.819997	0.850285	0.721665
216	217	0.66306	0.818972	0.848431	0.719941
217	218	0.663131	0.818936	0.848571	0.720006
218	219	0.663111	0.818995	0.848528	0.719995
219	220	0.66894	0.820349	0.849811	0.72432
220	221	0.668965	0.820267	0.849847	0.724329
221	222	0.66923	0.820305	0.849926	0.724525
222	223	0.672262	0.819556	0.849545	0.726358
223	224	0.672263	0.819605	0.8495	0.72636
224	225	0.672959	0.819497	0.849555	0.726815
225	226	0.672356	0.819981	0.85007	0.726579
226	227	0.67247	0.820054	0.849983	0.726653
227	228	0.672241	0.819997	0.850031	0.726498
228	229	0.670949	0.818722	0.849035	0.725258
229	230	0.670997	0.818784	0.8491	0.725312
230	231	0.670944	0.818784	0.849079	0.725273
231	232	0.667427	0.819034	0.849933	0.723113
232	233	0.667676	0.819116	0.849917	0.723289
233	234	0.667867	0.819202	0.850072	0.723457
234	235	0.66878	0.819158	0.850235	0.724086
235	236	0.668727	0.819129	0.850246	0.724047
236	237	0.668996	0.819147	0.850272	0.724234
237	238	0.667226	0.819138	0.850405	0.723074
238	239	0.66731	0.819147	0.850347	0.723122
239	240	0.667197	0.819199	0.85037	0.72306
240	241	0.666455	0.818424	0.84927	0.722252
241	242	0.666533	0.818401	0.849365	0.722316
242	243	0.666496	0.818364	0.849378	0.722288
243	244	0.670057	0.819115	0.849895	0.724873
244	245	0.670911	0.819256	0.84986	0.72546
245	246	0.671183	0.819274	0.849966	0.725662
246	247	0.673777	0.817875	0.84905	0.727005
247	248	0.67369	0.817836	0.849011	0.726934
248	249	0.674329	0.817949	0.84901	0.727379
249	250	0.672379	0.818921	0.849945	0.726397
250	251	0.671875	0.817701	0.849227	0.725738
251	252	0.671664	0.817649	0.849193	0.725583
252	253	0.671777	0.817167	0.847992	0.725378
253	254	0.671784	0.817117	0.848001	0.725375
254	255	0.671752	0.817136	0.847973	0.725353
255	256	0.666412	0.817846	0.848932	0.722071
256	257	0.666641	0.817836	0.848974	0.722229
257	258	0.666637	0.817784	0.848931	0.72221
258	259	0.666989	0.81723	0.848214	0.722233
259	260	0.666956	0.817334	0.848344	0.72225
260	261	0.666976	0.817436	0.848365	0.722284
261	262	0.663508	0.817653	0.84884	0.720087
262	263	0.66338	0.817627	0.848822	0.719995
263	264	0.663308	0.81767	0.848826	0.719954
264	265	0.663631	0.81775	0.848294	0.720095
265	266	0.663619	0.817753	0.848288	0.720086
266	267	0.663511	0.817813	0.848179	0.720006
267	268	0.67032	0.818421	0.848946	0.724775
268	269	0.671131	0.818468	0.84891	0.725317
269	270	0.671421	0.818439	0.848914	0.725506
270	271	0.672946	0.817874	0.848993	0.726442
271	272	0.673048	0.817969	0.849076	0.72654
272	273	0.673746	0.818013	0.84918	0.72703
273	274	0.670754	0.817778	0.849575	0.725062
274	275	0.670678	0.8178	0.849498	0.725002
275	276	0.670689	0.817796	0.84952	0.725012
276	277	0.669751	0.816755	0.846884	0.723774
277	278	0.669783	0.816695	0.846914	0.72379
278	279	0.669724	0.816688	0.846893	0.723746
279	280	0.665683	0.817794	0.849468	0.721666
280	281	0.665894	0.817939	0.849512	0.721838
281	282	0.665938	0.817868	0.849467	0.721848
282	283	0.66633	0.816758	0.847771	0.721641
283	284	0.666364	0.816736	0.847901	0.721682
284	285	0.666433	0.816761	0.847971	0.721744
285	286	0.663463	0.817703	0.849048	0.7201
286	287	0.663482	0.817655	0.849006	0.720098
287	288	0.663548	0.817748	0.849074	0.720169
288	289	0.664237	0.816946	0.84804	0.720322
289	290	0.664288	0.816921	0.848062	0.720356
290	291	0.664309	0.816842	0.847997	0.720346
291	292	0.670746	0.818197	0.849701	0.725147
292	293	0.671443	0.818333	0.849721	0.725638
293	294	0.671511	0.818284	0.849733	0.725677
294	295	0.671493	0.817424	0.849176	0.725428
295	296	0.671486	0.817483	0.849227	0.725442
296	297	0.672508	0.817655	0.849258	0.726158
297	298	0.670817	0.817586	0.849085	0.72499
298	299	0.670788	0.817515	0.84899	0.724943
299	300	0.670759	0.817567	0.848945	0.724925
300	301	0.67344	0.816608	0.846826	0.726199
301	302	0.673364	0.816647	0.846797	0.72615
302	303	0.67335	0.816623	0.846705	0.726122
303	304	0.66644	0.817552	0.84834	0.721942
304	305	0.666913	0.817701	0.848386	0.722289
305	306	0.666939	0.817643	0.848412	0.722302
306	307	0.667304	0.816394	0.847092	0.722117
307	308	0.66736	0.816483	0.847166	0.722182
308	309	0.667602	0.81654	0.847202	0.722358
309	310	0.665002	0.817013	0.847919	0.720824
310	311	0.665108	0.816974	0.847839	0.720874
311	312	0.665192	0.816924	0.84789	0.72093
312	313	0.665968	0.81742	0.847673	0.721495
313	314	0.66593	0.817426	0.847734	0.72148
314	315	0.665968	0.817389	0.84766	0.721487
315	316	0.670215	0.818005	0.849017	0.724647
316	317	0.670845	0.818133	0.84914	0.725109
317	318	0.670999	0.818218	0.849097	0.725218
318	319	0.669956	0.817034	0.847516	0.724062
319	320	0.669964	0.817094	0.847697	0.724108
320	321	0.670702	0.817293	0.84784	0.724657
321	322	0.669551	0.81792	0.849474	0.724266
322	323	0.669543	0.817941	0.849449	0.72426
323	324	0.669329	0.817979	0.849533	0.724138
324	325	0.669393	0.817315	0.849471	0.72406
325	326	0.669412	0.817296	0.849479	0.72407
326	327	0.669428	0.817333	0.849436	0.72408
327	328	0.664338	0.81798	0.849711	0.720841
328	329	0.664694	0.818085	0.8498	0.72111
329	330	0.664663	0.818101	0.849782	0.721089
330	331	0.662628	0.817136	0.848719	0.719394
331	332	0.662665	0.817238	0.848816	0.719452
332	333	0.662763	0.817364	0.848797	0.719535
333	334	0.659561	0.817658	0.84991	0.717635
334	335	0.659528	0.817628	0.849898	0.717606
335	336	0.659597	0.817728	0.849982	0.717683
336	337	0.660421	0.816687	0.847763	0.717689
337	338	0.660449	0.816678	0.847805	0.717713
338	339	0.660549	0.816698	0.847768	0.717777
339	340	0.664752	0.818541	0.850347	0.721316
340	341	0.665357	0.818652	0.850422	0.72175
341	342	0.665393	0.818719	0.850553	0.721807
342	343	0.66496	0.8182	0.849969	0.721335
343	344	0.664984	0.818263	0.850059	0.721376
344	345	0.665823	0.818419	0.850027	0.721956
345	346	0.665107	0.818242	0.85068	0.721558
346	347	0.665095	0.818221	0.850642	0.721541
347	348	0.665024	0.818174	0.850627	0.721483
348	349	0.666038	0.81828	0.850165	0.7221
349	350	0.666012	0.818254	0.850164	0.722078
350	351	0.66596	0.818215	0.850121	0.722029
351	352	0.656282	0.819253	0.850949	0.715888
352	353	0.656614	0.819322	0.851018	0.716133
353	354	0.656634	0.819322	0.851022	0.716147
354	355	0.657914	0.817837	0.84964	0.716522
355	356	0.65802	0.817891	0.849886	0.716643
356	357	0.658095	0.817941	0.849853	0.716695
357	358	0.655746	0.819108	0.851258	0.715558
358	359	0.655722	0.819105	0.851166	0.715527
359	360	0.655912	0.819091	0.851198	0.715656
360	361	0.658458	0.818937	0.850308	0.71718
361	362	0.658598	0.818846	0.85037	0.717268
362	363	0.658346	0.819176	0.850463	0.71717
