frame	n	Y	U	V	All
0	1	0.584818	0.816099	0.861196	0.669427
1	2	0.584846	0.815948	0.861194	0.669421
2	3	0.584804	0.815922	0.861196	0.669389
3	4	0.597817	0.814681	0.860412	0.677727
4	5	0.597638	0.814655	0.860439	0.677608
5	6	0.599232	0.814516	0.860452	0.678649
6	7	0.591321	0.811919	0.857891	0.672516
7	8	0.591416	0.811841	0.857904	0.672568
8	9	0.591507	0.812012	0.857911	0.672659
9	10	0.603972	0.813227	0.858665	0.681296
10	11	0.604253	0.813265	0.858634	0.681485
11	12	0.60446	0.813172	0.858643	0.681609
12	13	0.603859	0.812288	0.856652	0.680729
13	14	0.604439	0.812223	0.856816	0.681133
14	15	0.604464	0.812213	0.856797	0.681144
15	16	0.597807	0.8121	0.858292	0.676937
16	17	0.59774	0.812125	0.8582	0.676881
17	18	0.598598	0.812105	0.858284	0.677463
18	19	0.601562	0.809735	0.853656	0.678273
19	20	0.60162	0.809695	0.853666	0.678307
20	21	0.601371	0.809726	0.853617	0.678138
21	22	0.596968	0.810811	0.85683	0.675919
22	23	0.59698	0.810825	0.856853	0.675933
23	24	0.596958	0.810731	0.856865	0.675905
24	25	0.596483	0.808535	0.853362	0.674638
25	26	0.596595	0.808578	0.853507	0.674744
26	27	0.596515	0.808556	0.853487	0.674684
27	28	0.603043	0.811624	0.857727	0.680254
28	29	0.602954	0.811669	0.857746	0.680205
29	30	0.604636	0.811742	0.857938	0.681371
30	31	0.609553	0.809942	0.855093	0.683874
31	32	0.609603	0.809932	0.855116	0.68391
32	33	0.609422	0.809993	0.855072	0.683792
33	34	0.605129	0.811202	0.857149	0.681478
34	35	0.605148	0.811186	0.857133	0.681485
35	36	0.60523	0.811219	0.857117	0.681543
36	37	0.60589	0.809877	0.854355	0.681298
37	38	0.605911	0.809927	0.854507	0.681346
38	39	0.605523	0.809956	0.854605	0.681109
39	40	0.593962	0.81062	0.857049	0.673919
40	41	0.593765	0.810614	0.857064	0.67379
41	42	0.594144	0.810721	0.857124	0.67407
42	43	0.600025	0.810156	0.85293	0.677198
43	44	0.600046	0.810157	0.852973	0.677219
44	45	0.599682	0.810163	0.852941	0.676972
45	46	0.583336	0.809439	0.855878	0.666443
46	47	0.583341	0.809509	0.85587	0.666457
47	48	0.583351	0.809503	0.855844	0.666459
48	49	0.597564	0.810616	0.85413	0.675834
49	50	0.597765	0.8106	0.854261	0.675987
50	51	0.597662	0.810629	0.85427	0.675925
51	52	0.60356	0.811262	0.857332	0.680472
52	53	0.603295	0.811269	0.85729	0.68029
53	54	0.605443	0.811428	0.85753	0.681788
54	55	0.61312	0.810755	0.857001	0.686706
55	56	0.613234	0.81079	0.856986	0.686785
56	57	0.612594	0.810797	0.856948	0.686353
57	58	0.606336	0.811462	0.857758	0.682428
58	59	0.606198	0.811573	0.857678	0.682341
59	60	0.605907	0.811521	0.857656	0.682134
60	61	0.584185	0.806356	0.849583	0.665447
61	62	0.584445	0.806364	0.849689	0.665639
62	63	0.584333	0.806407	0.849726	0.665577
63	64	0.597728	0.812583	0.858641	0.677023
64	65	0.597684	0.812529	0.858575	0.676973
65	66	0.599372	0.812696	0.858878	0.678177
66	67	0.600236	0.810962	0.855091	0.677833
67	68	0.600294	0.810989	0.855076	0.677873
68	69	0.600173	0.811078	0.855111	0.677813
69	70	0.601699	0.813136	0.859141	0.679845
70	71	0.601735	0.813209	0.859072	0.67987
71	72	0.601791	0.813161	0.859096	0.679904
