frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.375516	0.84065	0.531007	0.283073	0.208655	0.08609	0.140638	0.144846	0.125734	0	0
1	0.009991	0.025894	0.376111	0.840675	0.53098	0.28244	0.210464	0.086233	0.14062	0.144718	0.125912	0	1
2	0.009991	0.009991	0.387552	0.840725	0.532835	0.282368	0.236676	0.086084	0.140562	0.144991	0.12631	0	2
3	0.023893	0.801584	0.374577	0.843129	0.530668	0.270278	0.20829	0.089742	0.143736	0.147186	0.1274	0	3
4	0.023893	0.023893	0.376374	0.843288	0.529668	0.275702	0.209463	0.089337	0.143502	0.146795	0.126992	0	4
5	0.137034	0.137034	0.378421	0.843809	0.523081	0.278141	0.21534	0.092097	0.145263	0.148187	0.128812	0	5
6	0.017375	0.712018	0.386579	0.853599	0.512143	0.281041	0.232073	0.094814	0.149321	0.151007	0.131374	0	6
7	0.017375	0.017375	0.38543	0.852372	0.51484	0.280959	0.228597	0.095057	0.149367	0.151141	0.131714	0	7
8	0.045556	0.045556	0.386806	0.852323	0.512786	0.276577	0.235901	0.09411	0.148953	0.150493	0.13136	0	8
9	0.035619	0.687702	0.387417	0.855544	0.50886	0.279118	0.237811	0.097323	0.151353	0.151779	0.131797	0	9
10	0.035619	0.035619	0.375652	0.855632	0.507257	0.266729	0.217688	0.097277	0.151314	0.151714	0.131415	0	10
11	0.048831	0.048831	0.376211	0.856309	0.506964	0.270729	0.216213	0.097413	0.151288	0.1517	0.131743	0	11
12	0.072005	0.785124	0.388013	0.843859	0.507543	0.276044	0.242234	0.094373	0.150498	0.152094	0.132451	0	12
13	0.022218	0.072005	0.375734	0.84439	0.508671	0.275203	0.211381	0.095057	0.151048	0.152562	0.132225	0	13
14	0.022218	0.022218	0.383227	0.843563	0.507439	0.275449	0.230804	0.094977	0.150722	0.152513	0.132607	0	14
15	0.02096	0.910197	0.395507	0.846863	0.507547	0.279652	0.255496	0.092278	0.147123	0.149439	0.129767	0	15
16	0.02096	0.02096	0.394518	0.846565	0.506738	0.274719	0.257065	0.092177	0.147443	0.149649	0.129573	0	16
17	0.083454	0.083454	0.407189	0.84667	0.508917	0.262382	0.296579	0.092986	0.147631	0.149648	0.129832	0	17
18	0.019466	0.79681	0.395583	0.84787	0.509401	0.254015	0.268975	0.094933	0.149796	0.15149	0.132864	0	18
19	0.019466	0.019466	0.394676	0.847659	0.509534	0.25072	0.269079	0.094883	0.149524	0.151407	0.132665	0	19
20	0.046556	0.046556	0.392628	0.847955	0.509454	0.250959	0.263478	0.094051	0.149238	0.15162	0.13209	0	20
21	0.030508	0.792108	0.401464	0.848652	0.511076	0.283671	0.258448	0.093694	0.14882	0.152197	0.131026	0	21
22	0.030508	0.030508	0.400485	0.849192	0.510885	0.280598	0.258123	0.093719	0.148957	0.152161	0.131437	0	22
23	0.041521	0.041521	0.397295	0.848909	0.510646	0.266034	0.261082	0.09392	0.149205	0.152176	0.130667	0	23
24	0.035277	0.80899	0.387983	0.844627	0.50684	0.242516	0.255022	0.090562	0.147175	0.150343	0.130193	0	24
25	0.012165	0.035277	0.390326	0.844039	0.507481	0.242572	0.261341	0.090781	0.146939	0.150049	0.130421	0	25
26	0.012165	0.012165	0.39202	0.843931	0.507091	0.242757	0.266099	0.090582	0.147012	0.150235	0.130171	0	26
27	0.022479	1.249969	0.401467	0.856722	0.514055	0.253026	0.280597	0.094816	0.148928	0.150879	0.130074	0	27
28	0.022479	0.022479	0.394929	0.856912	0.514998	0.251331	0.262874	0.094427	0.148567	0.150892	0.129793	0	28
29	0.09985	0.09985	0.394295	0.857671	0.524785	0.240438	0.26577	0.096066	0.14937	0.151267	0.130363	0	29
30	0.017536	0.836721	0.418501	0.851361	0.526936	0.235486	0.342247	0.097716	0.151229	0.152801	0.13149	0	30
31	0.017536	0.017536	0.415612	0.851294	0.527236	0.229121	0.339744	0.097767	0.151234	0.152721	0.131338	0	31
32	0.043231	0.043231	0.396974	0.851288	0.527057	0.232461	0.282393	0.097314	0.151114	0.152673	0.131067	0	32
33	0.037649	0.860708	0.398184	0.852	0.513926	0.249753	0.270003	0.097746	0.152107	0.152781	0.130404	0	33
34	0.037649	0.037649	0.404535	0.851973	0.517735	0.247857	0.288267	0.097627	0.152048	0.152689	0.130028	0	34
35	0.04919	0.04919	0.399793	0.851546	0.520391	0.233975	0.286112	0.097623	0.151853	0.152489	0.130162	0	35
36	0.07376	0.838086	0.408256	0.846591	0.512604	0.261903	0.286969	0.097145	0.153335	0.154378	0.133023	0	36
37	0.024851	0.07376	0.399577	0.84643	0.514266	0.235509	0.285273	0.097608	0.153377	0.154322	0.133216	0	37
38	0.024851	0.024851	0.405523	0.846701	0.515971	0.250715	0.287565	0.097398	0.153276	0.154082	0.132765	0	38
39	0.022064	0.948145	0.41011	0.853912	0.494854	0.256223	0.303969	0.089987	0.145164	0.148198	0.127331	0	39
40	0.022064	0.022064	0.412076	0.853361	0.495109	0.256762	0.309	0.089765	0.14497	0.148176	0.127175	0	40
41	0.069402	0.069402	0.409896	0.853873	0.495227	0.272305	0.288996	0.09034	0.145183	0.147961	0.127774	0	41
42	0.023279	0.866466	0.41958	0.840768	0.491845	0.278574	0.312119	0.093835	0.148855	0.151168	0.129016	0	42
43	0.023279	0.023279	0.41318	0.841019	0.493594	0.25664	0.311884	0.093815	0.148593	0.151248	0.129006	0	43
44	0.055185	0.055185	0.412727	0.841218	0.492422	0.262763	0.305289	0.092669	0.148442	0.150716	0.129225	0	44
45	0.029825	0.837637	0.416013	0.8422	0.498332	0.28375	0.295914	0.093453	0.148066	0.151063	0.130133	0	45
46	0.029148	0.029825	0.396506	0.842594	0.499847	0.250208	0.268003	0.093346	0.147924	0.150839	0.129862	0	46
47	0.029148	0.029148	0.408076	0.842634	0.498845	0.249277	0.301785	0.093371	0.148068	0.150572	0.129888	0	47
48	0.042083	0.832117	0.388989	0.833655	0.491504	0.250886	0.2524	0.09138	0.147278	0.150163	0.129847	0	48
49	0.015301	0.042083	0.402043	0.833813	0.490995	0.290423	0.257151	0.091698	0.147245	0.149968	0.129212	0	49
50	0.015301	0.015301	0.409863	0.835659	0.491304	0.288341	0.279529	0.091695	0.147223	0.149894	0.129603	0	50
51	0.025278	1.285838	0.414069	0.859579	0.51481	0.290636	0.275504	0.093815	0.147715	0.14903	0.130162	0	51
52	0.025278	0.025278	0.414587	0.859416	0.514416	0.2899	0.277815	0.093278	0.14744	0.148935	0.129545	0	52
53	0.113026	0.113026	0.426011	0.859565	0.513759	0.28008	0.315366	0.094896	0.148482	0.150047	0.130206	0	53
54	0.029584	0.832878	0.412681	0.871116	0.521996	0.290378	0.265011	0.098718	0.152527	0.152733	0.131508	0	54
55	0.029584	0.029584	0.418448	0.870836	0.521471	0.290963	0.279771	0.098706	0.152295	0.152601	0.131801	0	55
56	0.068672	0.068672	0.414601	0.871933	0.513145	0.289591	0.274427	0.097374	0.151665	0.151916	0.132136	0	56
57	0.034694	1.203327	0.423204	0.877411	0.545708	0.335194	0.254698	0.099223	0.152777	0.153643	0.132496	0	57
58	0.034694	0.034694	0.426265	0.877271	0.544114	0.313587	0.277099	0.099313	0.152702	0.15384	0.13253	0	58
59	0.045277	0.045277	0.427907	0.877677	0.544641	0.301969	0.288319	0.099425	0.152863	0.15378	0.132579	0	59
60	0.078209	1.967291	0.417873	0.872057	0.580405	0.285282	0.266767	0.095681	0.151456	0.153036	0.131688	0	60
61	0.028588	0.078209	0.445843	0.86929	0.580135	0.296407	0.328454	0.096527	0.151373	0.152715	0.131694	0	61
62	0.028588	0.028588	0.440073	0.869359	0.579221	0.288109	0.320088	0.096338	0.151331	0.152618	0.131464	0	62
63	0.02346	0.897584	0.42679	0.851943	0.56257	0.294591	0.288481	0.092584	0.148777	0.151971	0.13099	0	63
64	0.02346	0.02346	0.426336	0.851644	0.562828	0.292787	0.288516	0.092412	0.148868	0.151943	0.130719	0	64
65	0.06329	0.06329	0.425113	0.850869	0.558211	0.298527	0.284275	0.093201	0.149164	0.152501	0.130761	0	65
66	0.017997	0.991046	0.429627	0.844714	0.558445	0.35386	0.258865	0.093006	0.148421	0.151973	0.130993	0	66
67	0.017997	0.017997	0.417912	0.844754	0.558491	0.353989	0.230053	0.093113	0.148337	0.151789	0.130874	0	67
68	0.044917	0.044917	0.406648	0.844309	0.562981	0.355368	0.199862	0.092685	0.148363	0.152001	0.130977	0	68
69	0.023927	1.031299	0.399891	0.84666	0.550298	0.323868	0.20594	0.096152	0.152025	0.155038	0.133849	0	69
70	0.023927	0.023927	0.421664	0.846971	0.546348	0.324188	0.260323	0.096098	0.152343	0.155311	0.134528	0	70
71	0.029352	0.029352	0.417133	0.847137	0.54468	0.307637	0.259865	0.096312	0.152321	0.155428	0.134613	0	71
72	0.04858	0.960799	0.403269	0.851388	0.547457	0.316855	0.215888	0.094355	0.151618	0.154633	0.133057	0	72
73	0.016372	0.04858	0.409632	0.852129	0.549135	0.311561	0.233374	0.094756	0.151379	0.154221	0.133412	0	73
74	0.016372	0.016372	0.410538	0.851947	0.548454	0.315841	0.233396	0.094791	0.151369	0.15449	0.132812	0	74
75	0.025154	1.332442	0.410401	0.861119	0.551019	0.314099	0.234795	0.098541	0.151926	0.154762	0.135365	0	75
76	0.025154	0.025154	0.407156	0.860819	0.554384	0.323012	0.220528	0.098357	0.15204	0.154718	0.135016	0	76
77	0.077195	0.077195	0.406674	0.862929	0.554704	0.313608	0.224095	0.099804	0.152646	0.155207	0.135098	0	77
78	0.018724	0.989596	0.414572	0.860445	0.546059	0.3399	0.230113	0.101794	0.15512	0.158539	0.138492	0	78
79	0.018724	0.018724	0.427376	0.860377	0.547439	0.342004	0.258773	0.101826	0.15502	0.158266	0.137591	0	79
80	0.054109	0.054109	0.425201	0.860408	0.550688	0.319813	0.264824	0.100847	0.154576	0.158077	0.138072	0	80
81	0.033802	0.872009	0.437222	0.863401	0.565346	0.353659	0.267574	0.103041	0.155073	0.158371	0.137419	0	81
82	0.033802	0.033802	0.43954	0.862563	0.565732	0.363891	0.267492	0.102919	0.155013	0.158078	0.13735	0	82
83	0.053625	0.053625	0.435706	0.862313	0.561385	0.369442	0.257403	0.103175	0.155039	0.15822	0.137555	0	83
84	0.067662	0.933203	0.424357	0.856419	0.565094	0.372266	0.22694	0.099238	0.154377	0.157615	0.138114	0	84
85	0.025932	0.067662	0.424557	0.854839	0.565638	0.372538	0.227712	0.099677	0.154372	0.157552	0.138438	0	85
86	0.025932	0.025932	0.426992	0.855443	0.566539	0.372259	0.233027	0.099482	0.154409	0.157568	0.138177	0	86
87	0.016055	0.987758	0.436558	0.852771	0.573081	0.368177	0.257711	0.093365	0.149027	0.153263	0.135965	0	87
88	0.016055	0.016055	0.429647	0.8528	0.571404	0.359433	0.246949	0.093137	0.148784	0.152889	0.135486	0	88
89	0.066823	0.066823	0.425831	0.854355	0.570438	0.358005	0.238863	0.09361	0.149023	0.152673	0.135327	0	89
90	0.02156	1.037698	0.414084	0.852278	0.574895	0.33271	0.220342	0.093075	0.149058	0.15277	0.135647	0	90
91	0.02156	0.02156	0.416614	0.852543	0.574001	0.334739	0.225467	0.092979	0.149072	0.152931	0.136379	0	91
92	0.053196	0.053196	0.418861	0.851726	0.572748	0.3448	0.225847	0.092193	0.148921	0.152668	0.135744	0	92
93	0.019614	1.023192	0.423833	0.854729	0.571517	0.325268	0.250422	0.096407	0.154053	0.157204	0.13788	0	93
94	0.019614	0.019614	0.420603	0.855148	0.574654	0.327911	0.239808	0.096155	0.153921	0.157012	0.137872	0	94
95	0.040216	0.040216	0.419772	0.855364	0.575484	0.334745	0.233733	0.096428	0.153985	0.157257	0.137775	0	95
96	0.045326	0.871726	0.442385	0.849329	0.57089	0.33529	0.288842	0.093264	0.151546	0.155528	0.138032	0	96
97	0.017591	0.045326	0.427093	0.849437	0.569861	0.333854	0.254022	0.093895	0.151541	0.156062	0.137276	0	97
98	0.017591	0.017591	0.424722	0.849033	0.570678	0.33295	0.248714	0.093815	0.151502	0.155645	0.137552	0	98
99	0.020208	1.209214	0.428918	0.856931	0.573186	0.357537	0.248699	0.09805	0.152995	0.15573	0.136742	0	99
100	0.020208	0.020208	0.429762	0.856788	0.57457	0.360191	0.248732	0.097692	0.152563	0.155015	0.136601	0	100
