frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.386183	0.840979	0.572987	0.325928	0.190627	0.0932	0.148584	0.153974	0.136968	0	0
1	0.009991	0.025894	0.386303	0.840515	0.575693	0.327519	0.189021	0.093579	0.148912	0.154156	0.137579	0	1
2	0.009991	0.009991	0.386627	0.841119	0.575172	0.328817	0.189016	0.093565	0.148962	0.154306	0.137855	0	2
3	0.023893	0.801584	0.396743	0.845738	0.541748	0.329157	0.218673	0.098074	0.153196	0.157361	0.139303	0	3
4	0.023893	0.023893	0.402424	0.846401	0.541844	0.363451	0.210155	0.097772	0.153045	0.157237	0.139254	0	4
5	0.137034	0.137034	0.394151	0.845377	0.547298	0.332326	0.207871	0.100523	0.154882	0.158383	0.140781	0	5
6	0.017375	0.712018	0.390874	0.852855	0.54479	0.305747	0.212019	0.103822	0.159855	0.161968	0.144401	0	6
7	0.017375	0.017375	0.393287	0.851464	0.537286	0.321229	0.211532	0.10408	0.159931	0.162248	0.144578	0	7
8	0.045556	0.045556	0.388749	0.854569	0.545399	0.314096	0.2004	0.103333	0.159752	0.161918	0.144371	0	8
9	0.035619	0.687702	0.389898	0.861217	0.535962	0.315717	0.205288	0.106217	0.162585	0.163782	0.144334	0	9
10	0.035619	0.035619	0.393878	0.857464	0.536326	0.317819	0.214919	0.106256	0.162669	0.164016	0.144486	0	10
11	0.048831	0.048831	0.388246	0.857637	0.53885	0.293936	0.215786	0.106341	0.162637	0.163791	0.144695	0	11
12	0.072005	0.785124	0.389494	0.855322	0.537624	0.292446	0.216963	0.103331	0.161731	0.16374	0.146169	0	12
13	0.022218	0.072005	0.386106	0.853578	0.524743	0.30351	0.207396	0.103969	0.16192	0.163556	0.145617	0	13
14	0.022218	0.022218	0.387844	0.85183	0.528833	0.303327	0.210659	0.103906	0.161554	0.163478	0.145699	0	14
15	0.02096	0.910197	0.394001	0.845705	0.525403	0.305936	0.225013	0.101957	0.158837	0.162044	0.144858	0	15
16	0.02096	0.02096	0.388189	0.845835	0.526324	0.308164	0.208176	0.101802	0.159124	0.162091	0.144945	0	16
17	0.083454	0.083454	0.402839	0.844694	0.529472	0.318118	0.236624	0.102555	0.159389	0.162463	0.144289	0	17
18	0.019466	0.79681	0.402948	0.856862	0.51759	0.299934	0.246468	0.102979	0.1619	0.165084	0.148483	0	18
19	0.019466	0.019466	0.401279	0.856312	0.514859	0.299365	0.244041	0.103052	0.161894	0.165094	0.148738	0	19
20	0.046556	0.046556	0.397019	0.856577	0.511697	0.299236	0.234396	0.102267	0.161497	0.165245	0.148523	0	20
21	0.030508	0.792108	0.396729	0.850935	0.513411	0.298049	0.232542	0.103097	0.161367	0.165473	0.147987	0	21
22	0.030508	0.030508	0.398048	0.852305	0.518032	0.298887	0.232596	0.103116	0.161421	0.165274	0.148324	0	22
