frame	n	Y	U	V	All
0	1	0.614858	0.854635	0.885508	0.699929
1	2	0.615137	0.854483	0.885536	0.700095
2	3	0.614995	0.854466	0.885496	0.699991
3	4	0.621825	0.852972	0.884636	0.704151
4	5	0.621643	0.852919	0.884595	0.704014
5	6	0.623645	0.852975	0.884701	0.705376
6	7	0.629933	0.852528	0.884623	0.709481
7	8	0.630019	0.852497	0.884597	0.709529
8	9	0.629764	0.852516	0.88453	0.709351
9	10	0.630327	0.85244	0.883719	0.709577
10	11	0.630468	0.852497	0.883708	0.70968
11	12	0.630489	0.852487	0.883647	0.709682
12	13	0.631084	0.850939	0.882856	0.709689
13	14	0.631571	0.85097	0.882958	0.710035
14	15	0.631419	0.85101	0.882954	0.70994
15	16	0.625537	0.849996	0.882366	0.705752
16	17	0.625413	0.849937	0.882263	0.705642
17	18	0.626145	0.849904	0.882278	0.706127
18	19	0.632444	0.849293	0.881899	0.710161
19	20	0.632495	0.849283	0.881899	0.710194
20	21	0.632149	0.849267	0.881858	0.709954
21	22	0.611133	0.847739	0.879663	0.695323
22	23	0.611147	0.847771	0.879639	0.695333
23	24	0.611057	0.847685	0.879724	0.695273
24	25	0.626506	0.847566	0.879918	0.705585
25	26	0.626328	0.847627	0.880066	0.705501
26	27	0.626209	0.847619	0.880049	0.705417
27	28	0.62729	0.848901	0.881396	0.706576
28	29	0.62706	0.84893	0.881391	0.706427
29	30	0.6286	0.849128	0.881611	0.707523
30	31	0.637797	0.848814	0.882223	0.713704
31	32	0.637881	0.848764	0.882184	0.713745
32	33	0.637625	0.848791	0.882128	0.71357
33	34	0.632707	0.848929	0.880716	0.710079
34	35	0.632776	0.848949	0.880775	0.710138
35	36	0.632669	0.848847	0.880753	0.710046
36	37	0.63333	0.848701	0.879882	0.710317
37	38	0.6336	0.848741	0.879986	0.710521
38	39	0.633435	0.848704	0.879989	0.710406
39	40	0.626123	0.848809	0.88091	0.705702
40	41	0.626016	0.848759	0.880832	0.705609
41	42	0.626534	0.84875	0.880994	0.70598
42	43	0.635236	0.848882	0.880777	0.711767
43	44	0.635273	0.848865	0.880806	0.711794
44	45	0.634968	0.848891	0.880783	0.711591
45	46	0.628936	0.849786	0.880635	0.707694
46	47	0.628874	0.849934	0.880613	0.707673
47	48	0.628944	0.849902	0.88061	0.707715
48	49	0.627655	0.849246	0.879842	0.706618
49	50	0.62772	0.84925	0.879916	0.706675
50	51	0.627664	0.84925	0.879961	0.706644
51	52	0.62642	0.850066	0.881434	0.706197
52	53	0.626288	0.850108	0.881416	0.706113
53	54	0.6278	0.850143	0.881599	0.707157
54	55	0.638808	0.849999	0.882196	0.714571
55	56	0.638958	0.849997	0.882189	0.71467
56	57	0.638064	0.849965	0.882172	0.714066
57	58	0.636154	0.851424	0.883389	0.713238
58	59	0.636237	0.851511	0.883374	0.713305
59	60	0.636209	0.851437	0.883431	0.713284
60	61	0.635075	0.851481	0.88284	0.712437
61	62	0.635474	0.851483	0.883017	0.712733
62	63	0.635417	0.851546	0.882979	0.712699
63	64	0.629595	0.851745	0.882814	0.708823
64	65	0.629456	0.851709	0.882736	0.708712
65	66	0.63015	0.851869	0.882791	0.70921
66	67	0.635499	0.851618	0.883023	0.712773
67	68	0.635602	0.851576	0.882998	0.71283
68	69	0.635348	0.851542	0.882923	0.712643
69	70	0.632317	0.852729	0.882801	0.710799
