frame	n	Y	U	V	All
0	1	0.629739	0.825775	0.861743	0.701079
1	2	0.629851	0.825635	0.861656	0.701116
2	3	0.629839	0.825583	0.861604	0.701091
3	4	0.643077	0.824155	0.860552	0.709503
4	5	0.642901	0.824115	0.86049	0.709368
5	6	0.645577	0.824204	0.860418	0.711155
6	7	0.651229	0.82339	0.860135	0.71474
7	8	0.651358	0.823415	0.860136	0.714831
8	9	0.651036	0.823412	0.860081	0.714606
9	10	0.651901	0.823937	0.859897	0.715239
10	11	0.652034	0.82402	0.859855	0.715335
11	12	0.652127	0.823835	0.859776	0.715354
12	13	0.650023	0.823138	0.857171	0.7134
13	14	0.65023	0.823183	0.857417	0.713587
14	15	0.6502	0.823187	0.857463	0.713575
15	16	0.644712	0.822672	0.858568	0.710015
16	17	0.644638	0.822623	0.858477	0.709942
17	18	0.645238	0.822657	0.858414	0.710337
18	19	0.645677	0.822531	0.857909	0.710524
19	20	0.64572	0.822486	0.857902	0.710545
20	21	0.645509	0.82242	0.857805	0.710377
21	22	0.641537	0.821825	0.857793	0.707627
22	23	0.641552	0.821937	0.857839	0.707664
23	24	0.641568	0.821874	0.85784	0.707665
24	25	0.641544	0.821437	0.856536	0.707358
25	26	0.641633	0.821528	0.856685	0.707457
26	27	0.64154	0.821499	0.856657	0.707386
27	28	0.652085	0.823274	0.858505	0.71502
28	29	0.651836	0.823268	0.85848	0.714849
29	30	0.65383	0.823475	0.858703	0.716249
30	31	0.657376	0.824075	0.859105	0.718781
31	32	0.657462	0.82407	0.859101	0.718837
32	33	0.657056	0.824133	0.859013	0.718562
33	34	0.653063	0.824821	0.859155	0.716038
34	35	0.653011	0.824865	0.859171	0.716013
35	36	0.653043	0.824821	0.859088	0.716013
36	37	0.652361	0.825221	0.858029	0.715449
37	38	0.652405	0.825292	0.858129	0.715507
38	39	0.65202	0.825306	0.858093	0.715246
39	40	0.641169	0.825885	0.858677	0.708206
40	41	0.641003	0.825773	0.858533	0.708053
41	42	0.641474	0.825843	0.858623	0.708394
42	43	0.646296	0.826527	0.859001	0.711785
43	44	0.646283	0.826518	0.859001	0.711775
44	45	0.645816	0.826445	0.858928	0.711439
45	46	0.643046	0.826799	0.859211	0.709699
46	47	0.6431	0.82675	0.859331	0.709747
47	48	0.643085	0.82679	0.859324	0.709742
48	49	0.644434	0.826536	0.858606	0.71048
49	50	0.644702	0.826513	0.858782	0.710684
50	51	0.644614	0.82654	0.858795	0.710632
51	52	0.651908	0.827782	0.859802	0.71587
52	53	0.651644	0.827743	0.859703	0.715671
53	54	0.653395	0.827877	0.859984	0.716907
54	55	0.657609	0.827889	0.861331	0.719943
55	56	0.657805	0.827878	0.861307	0.720067
56	57	0.657042	0.827777	0.861222	0.719528
57	58	0.654522	0.830074	0.862849	0.718502
58	59	0.654637	0.830124	0.862882	0.718592
59	60	0.654565	0.830076	0.862784	0.71852
60	61	0.650046	0.829632	0.862716	0.715422
61	62	0.650288	0.829614	0.862793	0.715593
62	63	0.650129	0.829617	0.862839	0.715495
63	64	0.641972	0.830457	0.862589	0.710156
64	65	0.641854	0.830361	0.86254	0.710053
65	66	0.642379	0.830498	0.862785	0.710467
66	67	0.642513	0.830532	0.863052	0.710606
67	68	0.642638	0.830384	0.863062	0.710667
68	69	0.642423	0.830321	0.862862	0.710479
69	70	0.639686	0.830678	0.862982	0.708734
70	71	0.639513	0.830683	0.862981	0.708619
71	72	0.639397	0.830638	0.862999	0.708538
72	73	0.625758	0.828968	0.861148	0.698858
73	74	0.62589	0.828963	0.861206	0.698955
74	75	0.625886	0.828978	0.861254	0.698963
75	76	0.649767	0.831744	0.863362	0.715696
76	77	0.649575	0.831774	0.863382	0.715576
77	78	0.651569	0.832015	0.86354	0.716972
78	79	0.654762	0.831858	0.864007	0.719152
79	80	0.654849	0.831882	0.864032	0.719218
80	81	0.654525	0.831802	0.863954	0.718976
81	82	0.652283	0.832502	0.864204	0.71764
82	83	0.652316	0.832508	0.864229	0.717667
83	84	0.65235	0.832322	0.864297	0.71767
84	85	0.651092	0.831892	0.86378	0.716673
85	86	0.651206	0.831856	0.863839	0.716754
86	87	0.65098	0.831801	0.863906	0.716604
87	88	0.639169	0.832107	0.863768	0.708758
88	89	0.63904	0.832048	0.863742	0.708659
89	90	0.639418	0.83211	0.863995	0.708963
90	91	0.642429	0.832138	0.863703	0.710926
91	92	0.642433	0.832128	0.863713	0.710929
92	93	0.641976	0.83217	0.863624	0.710616
93	94	0.641512	0.832438	0.864499	0.710497
94	95	0.641583	0.832523	0.864516	0.710562
95	96	0.641485	0.832492	0.864464	0.710483
96	97	0.641903	0.831697	0.863793	0.710517
97	98	0.642073	0.831735	0.863968	0.710666
98	99	0.64204	0.831719	0.863947	0.710638
99	100	0.648957	0.832466	0.864071	0.715394
100	101	0.648758	0.832518	0.864021	0.715262
101	102	0.650237	0.832654	0.864142	0.716291
102	103	0.653321	0.83183	0.864227	0.718223
103	104	0.653361	0.831837	0.864222	0.71825
104	105	0.653075	0.831833	0.864147	0.718047
105	106	0.6498	0.831263	0.864281	0.715791
106	107	0.649824	0.831351	0.864306	0.715825
107	108	0.649827	0.83132	0.864292	0.71582
108	109	0.648864	0.830377	0.863258	0.714848
109	110	0.649042	0.830361	0.863452	0.714997
110	111	0.648911	0.830355	0.863417	0.714903
111	112	0.641818	0.830838	0.863085	0.710199
112	113	0.641767	0.830893	0.863028	0.710165
113	114	0.642175	0.83099	0.863074	0.710461
114	115	0.643615	0.829693	0.862783	0.711156
115	116	0.643628	0.829646	0.862814	0.711162
116	117	0.643401	0.829658	0.86277	0.711005
117	118	0.639469	0.830778	0.863599	0.708708
118	119	0.639472	0.83079	0.863601	0.708713
119	120	0.639454	0.830779	0.863542	0.70869
120	121	0.640851	0.828947	0.862021	0.709062
121	122	0.640851	0.829033	0.862177	0.709102
122	123	0.640748	0.829045	0.862136	0.709029
123	124	0.648497	0.831586	0.864038	0.714935
124	125	0.648255	0.83161	0.864065	0.714783
125	126	0.649952	0.831944	0.864257	0.716001
126	127	0.651652	0.831782	0.863923	0.717052
127	128	0.651711	0.831766	0.86395	0.717093
128	129	0.651196	0.83181	0.863886	0.716747
129	130	0.649107	0.831912	0.865224	0.715594
130	131	0.649191	0.831957	0.865216	0.715656
131	132	0.649285	0.83182	0.865186	0.715691
132	133	0.645612	0.831703	0.864578	0.713121
133	134	0.645885	0.831839	0.864708	0.713348
134	135	0.64571	0.831836	0.864708	0.713231
135	136	0.639128	0.83192	0.864693	0.708854
136	137	0.63906	0.831902	0.86467	0.708802
137	138	0.639604	0.831935	0.864685	0.709173
138	139	0.643612	0.831617	0.863621	0.711614
139	140	0.64366	0.831636	0.86354	0.711636
140	141	0.643369	0.831599	0.863548	0.711437
141	142	0.642391	0.832142	0.864797	0.711084
142	143	0.642381	0.832105	0.864811	0.711074
143	144	0.642398	0.832026	0.864835	0.711076
144	145	0.642752	0.83181	0.86389	0.711118
145	146	0.643055	0.831818	0.864066	0.711351
146	147	0.642932	0.831787	0.864024	0.711257
147	148	0.649313	0.832742	0.865463	0.71591
148	149	0.649122	0.832773	0.865424	0.715781
149	150	0.650645	0.832823	0.865505	0.716818
150	151	0.651586	0.832726	0.864973	0.717341
151	152	0.651663	0.832805	0.864942	0.7174
152	153	0.651366	0.832724	0.865032	0.717203
153	154	0.648571	0.833464	0.866443	0.715699
154	155	0.648605	0.833429	0.866551	0.715733
155	156	0.648582	0.833556	0.866595	0.715747
156	157	0.646349	0.832689	0.865821	0.713984
157	158	0.646687	0.832768	0.865999	0.714252
158	159	0.6465	0.832748	0.865996	0.714124
159	160	0.641751	0.833396	0.866567	0.711161
160	161	0.641556	0.833359	0.866512	0.711016
161	162	0.642096	0.833439	0.866721	0.711424
162	163	0.644399	0.832963	0.866182	0.71279
163	164	0.644444	0.832938	0.866219	0.712822
164	165	0.644173	0.832816	0.866153	0.71261
165	166	0.640884	0.833819	0.867036	0.710732
166	167	0.640868	0.833753	0.867025	0.710708
167	168	0.640979	0.833801	0.866977	0.710782
168	169	0.641912	0.833528	0.865404	0.711097
169	170	0.642023	0.833576	0.865429	0.711183
170	171	0.641901	0.833626	0.86546	0.711115
171	172	0.647643	0.834235	0.867495	0.715384
172	173	0.647306	0.834181	0.867522	0.715155
173	174	0.649145	0.834307	0.867589	0.716413
174	175	0.65254	0.834423	0.866897	0.71858
175	176	0.652745	0.834417	0.866902	0.718717
176	177	0.65221	0.834433	0.866862	0.718356
177	178	0.649194	0.834968	0.867744	0.716581
178	179	0.649244	0.835004	0.867809	0.716631
179	180	0.64916	0.834977	0.867651	0.716545
