frame	n	Y	U	V	All
0	1	0.581146	0.830683	0.857604	0.668812
1	2	0.581212	0.830417	0.857629	0.668816
2	3	0.581204	0.830472	0.857555	0.668808
3	4	0.595726	0.828899	0.856888	0.678115
4	5	0.595545	0.828874	0.856795	0.677975
5	6	0.59835	0.828837	0.856957	0.679865
6	7	0.604959	0.827421	0.856838	0.684016
7	8	0.605003	0.827356	0.85684	0.684035
8	9	0.604738	0.827503	0.856765	0.68387
9	10	0.602959	0.82797	0.856407	0.682702
10	11	0.603049	0.828067	0.85639	0.682775
11	12	0.603109	0.82794	0.856443	0.682803
12	13	0.601072	0.826545	0.854916	0.680958
13	14	0.601265	0.826469	0.854919	0.681075
14	15	0.601142	0.8265	0.854886	0.680992
15	16	0.591609	0.826207	0.854952	0.674599
16	17	0.591541	0.826181	0.854849	0.674532
17	18	0.592126	0.826096	0.854919	0.67492
18	19	0.594956	0.825048	0.854238	0.676518
19	20	0.594919	0.825017	0.85427	0.676494
20	21	0.594596	0.825037	0.854113	0.676256
21	22	0.587274	0.824837	0.854391	0.671388
22	23	0.587331	0.824806	0.854359	0.671415
23	24	0.587257	0.82479	0.854443	0.671377
24	25	0.590055	0.824637	0.853821	0.673113
25	26	0.590127	0.824702	0.853945	0.673192
26	27	0.590027	0.824709	0.853915	0.673122
27	28	0.594854	0.825903	0.85618	0.676917
28	29	0.594724	0.825896	0.856128	0.67682
29	30	0.596418	0.825971	0.856364	0.678001
30	31	0.60269	0.826199	0.857296	0.682376
31	32	0.60279	0.826186	0.857266	0.682435
32	33	0.60243	0.826319	0.857182	0.682204
33	34	0.59849	0.826491	0.857794	0.679708
34	35	0.598561	0.826563	0.857728	0.679756
35	36	0.598475	0.82647	0.857693	0.679677
36	37	0.597273	0.826059	0.856624	0.678629
37	38	0.59748	0.826147	0.856724	0.678798
38	39	0.597217	0.826125	0.856758	0.678625
39	40	0.58188	0.82633	0.857201	0.668509
40	41	0.581742	0.826294	0.857151	0.668402
41	42	0.58223	0.826296	0.857266	0.668747
42	43	0.590962	0.826553	0.857603	0.674668
43	44	0.590972	0.826538	0.857627	0.674676
44	45	0.59047	0.826512	0.857516	0.674318
45	46	0.586069	0.827288	0.85777	0.671556
46	47	0.586192	0.827349	0.857756	0.671645
47	48	0.586133	0.827265	0.857804	0.6716
48	49	0.587921	0.826998	0.85712	0.672634
49	50	0.588092	0.827099	0.857366	0.672805
50	51	0.588051	0.827133	0.857331	0.672778
51	52	0.59444	0.827966	0.858238	0.677327
52	53	0.594147	0.828009	0.85824	0.677139
53	54	0.595887	0.828027	0.858523	0.67835
54	55	0.604606	0.828482	0.859435	0.684391
55	56	0.604687	0.828495	0.85939	0.684439
56	57	0.603987	0.828555	0.859394	0.683983
57	58	0.598702	0.830069	0.860777	0.680942
58	59	0.598741	0.830139	0.860814	0.680986
59	60	0.598742	0.830001	0.860898	0.680978
60	61	0.594287	0.829703	0.860461	0.677885
61	62	0.594673	0.829747	0.860654	0.678182
62	63	0.59452	0.829761	0.860665	0.678084
63	64	0.58351	0.830564	0.861198	0.670967
64	65	0.583448	0.830534	0.861076	0.6709
65	66	0.583947	0.830657	0.861274	0.671287
66	67	0.584591	0.830604	0.861434	0.671734
67	68	0.584628	0.830565	0.861466	0.671757
68	69	0.584353	0.830481	0.861256	0.671525
69	70	0.579713	0.831474	0.861859	0.668697
70	71	0.579721	0.831549	0.861773	0.668701
71	72	0.579854	0.831588	0.861784	0.668798
72	73	0.581193	0.830596	0.860474	0.669307
73	74	0.581392	0.830725	0.860621	0.669486
74	75	0.58134	0.830795	0.860638	0.669466
75	76	0.588188	0.832491	0.862461	0.674618
76	77	0.587951	0.832496	0.862408	0.674451
77	78	0.589492	0.832758	0.862726	0.675576
78	79	0.596414	0.832842	0.863618	0.680353
79	80	0.596469	0.832807	0.863667	0.680392
80	81	0.596078	0.832817	0.863559	0.680115
81	82	0.59181	0.833535	0.863842	0.677436
82	83	0.591859	0.833531	0.863751	0.677453
83	84	0.591842	0.833369	0.863887	0.677437
84	85	0.591295	0.833437	0.864059	0.677113
85	86	0.591491	0.8334	0.864204	0.677262
86	87	0.591324	0.83336	0.864168	0.677138
87	88	0.576043	0.833408	0.863884	0.66691
88	89	0.575936	0.833411	0.863889	0.666841
89	90	0.576497	0.833485	0.864015	0.667248
90	91	0.580023	0.833547	0.864592	0.669705
91	92	0.580023	0.833549	0.864597	0.669706
92	93	0.579658	0.833646	0.864608	0.669481
93	94	0.577083	0.834427	0.86502	0.667963
94	95	0.577169	0.834397	0.865035	0.668018
95	96	0.577041	0.83429	0.86499	0.667907
96	97	0.57832	0.834577	0.864858	0.668786
97	98	0.578506	0.834558	0.865041	0.668937
98	99	0.578529	0.83455	0.86509	0.66896
99	100	0.586317	0.835243	0.86567	0.674363
100	101	0.586136	0.835225	0.865599	0.674228
101	102	0.587717	0.835262	0.865747	0.675313
102	103	0.592406	0.835731	0.866116	0.678579
103	104	0.592473	0.835773	0.866144	0.678635
104	105	0.592099	0.835796	0.866002	0.678366
105	106	0.59096	0.834967	0.866174	0.677497
106	107	0.591046	0.835007	0.866165	0.67756
107	108	0.591026	0.834925	0.866149	0.67753
108	109	0.586973	0.83381	0.864989	0.674449
109	110	0.587197	0.833805	0.865124	0.67462
110	111	0.587057	0.83382	0.865125	0.674529
111	112	0.577158	0.834507	0.865675	0.668136
112	113	0.576994	0.834516	0.865609	0.668017
113	114	0.577565	0.834676	0.865803	0.668457
114	115	0.580195	0.833911	0.865923	0.670102
115	116	0.580243	0.833868	0.865857	0.670116
116	117	0.580021	0.833824	0.865863	0.669962
117	118	0.577866	0.834758	0.8663	0.668753
118	119	0.577871	0.834805	0.86629	0.668763
119	120	0.577825	0.834764	0.866374	0.668739
120	121	0.577388	0.833842	0.865771	0.668194
121	122	0.577607	0.833848	0.865867	0.668357
122	123	0.57756	0.833875	0.865904	0.668337
123	124	0.583808	0.834833	0.866402	0.672744
124	125	0.583677	0.834867	0.866397	0.672662
125	126	0.5852	0.834963	0.866535	0.673716
