frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.379615	0.843097	0.554161	0.310528	0.191431	0.093558	0.159409	0.170456	0.155866	0	0
1	0.009991	0.025894	0.379862	0.842347	0.555445	0.310365	0.191863	0.093778	0.159558	0.170331	0.155894	0	1
2	0.009991	0.009991	0.379803	0.84315	0.554433	0.310093	0.192036	0.093709	0.159586	0.170613	0.156076	0	2
3	0.023893	0.801584	0.391982	0.842671	0.529234	0.335316	0.209637	0.098821	0.163725	0.173431	0.158364	0	3
4	0.023893	0.023893	0.388563	0.843108	0.529631	0.321688	0.209663	0.098604	0.163788	0.173794	0.158776	0	4
5	0.137034	0.137034	0.386133	0.84403	0.529605	0.326463	0.200223	0.101583	0.165657	0.175094	0.160773	0	5
6	0.017375	0.712018	0.394516	0.853442	0.517612	0.325675	0.219533	0.105294	0.171324	0.179278	0.164095	0	6
7	0.017375	0.017375	0.3924	0.853216	0.516321	0.32498	0.215474	0.105558	0.171233	0.179526	0.163982	0	7
8	0.045556	0.045556	0.38579	0.853376	0.516418	0.325844	0.198488	0.104687	0.171081	0.179085	0.163878	0	8
9	0.035619	0.687702	0.383809	0.857296	0.522748	0.281378	0.220569	0.108907	0.174722	0.181668	0.165904	0	9
10	0.035619	0.035619	0.393084	0.857575	0.519837	0.280503	0.245308	0.108905	0.174859	0.181878	0.165482	0	10
11	0.048831	0.048831	0.385349	0.857932	0.528924	0.281091	0.221543	0.109139	0.174879	0.181927	0.165251	0	11
12	0.072005	0.785124	0.36781	0.847608	0.508967	0.277475	0.18869	0.105467	0.174431	0.181951	0.167203	0	12
13	0.022218	0.072005	0.37117	0.848024	0.510808	0.281608	0.193296	0.106192	0.174861	0.182185	0.166786	0	13
14	0.022218	0.022218	0.374414	0.847959	0.513089	0.29061	0.194258	0.106079	0.17446	0.182049	0.166807	0	14
15	0.02096	0.910197	0.382172	0.848991	0.524037	0.294721	0.20217	0.103797	0.17144	0.179829	0.164332	0	15
16	0.02096	0.02096	0.384028	0.849142	0.523688	0.293424	0.208039	0.103638	0.171732	0.180315	0.164947	0	16
17	0.083454	0.083454	0.400399	0.849107	0.522033	0.340761	0.215915	0.104641	0.172085	0.180075	0.164485	0	17
