frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.366183	0.836949	0.522071	0.265956	0.201934	0.081346	0.134163	0.139427	0.120786	0	0
1	0.009991	0.025894	0.365904	0.837002	0.521719	0.265827	0.201505	0.081551	0.134207	0.139337	0.121102	0	1
2	0.009991	0.009991	0.365974	0.837076	0.521393	0.266243	0.20153	0.081439	0.134211	0.13934	0.121157	0	2
3	0.023893	0.801584	0.378364	0.837874	0.509071	0.280525	0.221975	0.085209	0.137654	0.141954	0.121846	0	3
4	0.023893	0.023893	0.387099	0.838276	0.508357	0.280628	0.243136	0.08486	0.137455	0.14167	0.121778	0	4
5	0.137034	0.137034	0.380604	0.836311	0.507758	0.277176	0.230445	0.087288	0.138845	0.14258	0.12312	0	5
6	0.017375	0.712018	0.383431	0.845231	0.516385	0.267194	0.234696	0.089992	0.143229	0.145182	0.124931	0	6
7	0.017375	0.017375	0.378556	0.845396	0.514883	0.254652	0.231677	0.090225	0.143192	0.145375	0.125154	0	7
8	0.045556	0.045556	0.383399	0.845227	0.514519	0.266923	0.23573	0.08935	0.142904	0.14466	0.124971	0	8
9	0.035619	0.687702	0.368981	0.849969	0.501588	0.25802	0.211581	0.092675	0.145969	0.147301	0.125483	0	9
10	0.035619	0.035619	0.37212	0.850209	0.500709	0.270664	0.211157	0.092657	0.145991	0.147403	0.125739	0	10
11	0.048831	0.048831	0.368846	0.849896	0.500668	0.25878	0.211111	0.092786	0.145929	0.147264	0.125651	0	11
12	0.072005	0.785124	0.390121	0.8384	0.499314	0.283569	0.248101	0.090373	0.145313	0.147176	0.126918	0	12
13	0.022218	0.072005	0.386278	0.83763	0.497498	0.285782	0.238077	0.09087	0.145668	0.147322	0.127055	0	13
14	0.022218	0.022218	0.387962	0.838044	0.496945	0.283491	0.243934	0.090761	0.145318	0.147219	0.126612	0	14
15	0.02096	0.910197	0.387601	0.847671	0.500486	0.297743	0.225335	0.087971	0.142204	0.144891	0.124341	0	15
16	0.02096	0.02096	0.386882	0.847892	0.499521	0.29696	0.224506	0.087871	0.14248	0.145121	0.124582	0	16
17	0.083454	0.083454	0.382485	0.845707	0.501029	0.278071	0.226041	0.088773	0.142802	0.145396	0.124106	0	17
18	0.019466	0.79681	0.401479	0.838885	0.510731	0.26803	0.276842	0.090594	0.144743	0.146807	0.126742	0	18
19	0.019466	0.019466	0.401774	0.839029	0.510581	0.269522	0.276512	0.090609	0.144864	0.147141	0.127556	0	19
20	0.046556	0.046556	0.382221	0.839237	0.508071	0.267607	0.227829	0.08985	0.144418	0.14712	0.126924	0	20
21	0.030508	0.792108	0.388018	0.843196	0.497845	0.266284	0.24474	0.088808	0.144231	0.147485	0.126952	0	21
22	0.030508	0.030508	0.38736	0.842665	0.499336	0.261662	0.246071	0.088729	0.14413	0.147224	0.126885	0	22
23	0.041521	0.041521	0.38948	0.843633	0.498955	0.269267	0.245612	0.089022	0.144484	0.147496	0.126068	0	23
24	0.035277	0.80899	0.388245	0.842036	0.494473	0.257378	0.251053	0.086035	0.14252	0.146215	0.126395	0	24
25	0.012165	0.035277	0.387845	0.841792	0.494534	0.259269	0.248468	0.086274	0.142404	0.145983	0.126519	0	25
26	0.012165	0.012165	0.387961	0.842247	0.494868	0.259156	0.248516	0.086129	0.142446	0.146051	0.126647	0	26
27	0.022479	1.249969	0.401169	0.8511	0.510895	0.281256	0.258487	0.090441	0.14377	0.145501	0.125217	0	27
28	0.022479	0.022479	0.400828	0.850891	0.510904	0.280161	0.25851	0.090028	0.143519	0.14562	0.125118	0	28
29	0.09985	0.09985	0.393409	0.851551	0.510067	0.236457	0.277059	0.091436	0.144341	0.145646	0.125357	0	29
