frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.393607	0.848852	0.531671	0.31083	0.231417	0.088025	0.144282	0.148376	0.1311	0	0
1	0.009991	0.025894	0.392924	0.849409	0.528692	0.310821	0.230865	0.0883	0.144374	0.148209	0.131634	0	1
2	0.009991	0.009991	0.392824	0.848845	0.530518	0.315985	0.226963	0.088146	0.144298	0.148487	0.131647	0	2
3	0.023893	0.801584	0.396215	0.852558	0.532073	0.308181	0.232492	0.092693	0.147634	0.150277	0.132422	0	3
4	0.023893	0.023893	0.392143	0.852711	0.527907	0.303343	0.227371	0.092441	0.147572	0.150075	0.132374	0	4
5	0.137034	0.137034	0.39544	0.853525	0.531991	0.304925	0.23216	0.095072	0.149072	0.151086	0.133442	0	5
6	0.017375	0.712018	0.393031	0.863032	0.530676	0.300452	0.223445	0.097712	0.152642	0.15348	0.135353	0	6
7	0.017375	0.017375	0.39269	0.863112	0.53115	0.300346	0.222493	0.097926	0.152611	0.153597	0.135362	0	7
8	0.045556	0.045556	0.396641	0.862896	0.531508	0.301945	0.23116	0.096914	0.152199	0.152836	0.134671	0	8
9	0.035619	0.687702	0.393093	0.867937	0.520118	0.294699	0.231934	0.101186	0.155723	0.155404	0.135549	0	9
10	0.035619	0.035619	0.393335	0.867993	0.521474	0.295791	0.231176	0.1012	0.155623	0.155488	0.135458	0	10
11	0.048831	0.048831	0.392595	0.867084	0.522622	0.293086	0.230923	0.101231	0.155527	0.154954	0.13553	0	11
12	0.072005	0.785124	0.38748	0.854996	0.527185	0.270768	0.231531	0.096714	0.152783	0.153063	0.135375	0	12
13	0.022218	0.072005	0.386425	0.855462	0.526145	0.272196	0.228211	0.097376	0.153219	0.153229	0.13503	0	13
14	0.022218	0.022218	0.387978	0.855168	0.525939	0.279461	0.227331	0.09723	0.152876	0.152929	0.135014	0	14
15	0.02096	0.910197	0.389413	0.858339	0.515609	0.271315	0.237782	0.094416	0.149094	0.150399	0.131311	0	15
16	0.02096	0.02096	0.389516	0.858472	0.515839	0.271339	0.23796	0.094254	0.14931	0.150566	0.131354	0	16
17	0.083454	0.083454	0.392576	0.858479	0.516628	0.282681	0.236478	0.095037	0.149608	0.150816	0.130953	0	17
18	0.019466	0.79681	0.394376	0.855885	0.527983	0.278086	0.235735	0.097058	0.151849	0.152777	0.134591	0	18
19	0.019466	0.019466	0.394426	0.85583	0.52702	0.2788	0.235813	0.097051	0.151895	0.153208	0.134983	0	19
20	0.046556	0.046556	0.397282	0.856213	0.534817	0.282292	0.236806	0.096152	0.151576	0.153448	0.134501	0	20
21	0.030508	0.792108	0.395344	0.856676	0.517691	0.26437	0.250528	0.094891	0.150439	0.152864	0.133811	0	21
22	0.030508	0.030508	0.393458	0.856781	0.517598	0.264252	0.245611	0.094749	0.150398	0.15262	0.133888	0	22
23	0.041521	0.041521	0.39564	0.85669	0.517124	0.264837	0.25123	0.095009	0.150729	0.152617	0.133117	0	23
24	0.035277	0.80899	0.397852	0.855056	0.531467	0.266142	0.245755	0.091027	0.148013	0.150264	0.132678	0	24
25	0.012165	0.035277	0.39719	0.855298	0.530224	0.26469	0.245657	0.091269	0.147871	0.150116	0.132471	0	25
26	0.012165	0.012165	0.397079	0.854883	0.530536	0.264637	0.245408	0.091052	0.147818	0.149964	0.132484	0	26
27	0.022479	1.249969	0.424096	0.868021	0.540579	0.304303	0.280395	0.096068	0.150154	0.151189	0.132394	0	27
28	0.022479	0.022479	0.419627	0.868134	0.541189	0.30406	0.267463	0.095779	0.150062	0.151452	0.132542	0	28
29	0.09985	0.09985	0.41575	0.868818	0.536587	0.30849	0.254835	0.097279	0.150901	0.151625	0.13266	0	29
30	0.017536	0.836721	0.40781	0.858417	0.544886	0.242051	0.29248	0.098627	0.15239	0.152491	0.134234	0	30
31	0.017536	0.017536	0.408049	0.858378	0.545238	0.242239	0.292826	0.098581	0.152246	0.152486	0.1339	0	31
32	0.043231	0.043231	0.408827	0.85899	0.536872	0.251471	0.290377	0.098121	0.152126	0.152455	0.133502	0	32
33	0.037649	0.860708	0.404369	0.860499	0.532059	0.246666	0.277475	0.099585	0.153784	0.152479	0.132654	0	33
34	0.037649	0.037649	0.405335	0.860618	0.534916	0.242542	0.282471	0.099376	0.153668	0.152567	0.132671	0	34
35	0.04919	0.04919	0.403663	0.86004	0.53271	0.24576	0.27587	0.09956	0.153626	0.152472	0.132503	0	35
36	0.07376	0.838086	0.406349	0.854572	0.54023	0.253464	0.270527	0.098281	0.155151	0.154174	0.133811	0	36
37	0.024851	0.07376	0.409882	0.855907	0.547038	0.252296	0.277737	0.098659	0.154907	0.15412	0.133832	0	37
38	0.024851	0.024851	0.410211	0.855046	0.536726	0.25863	0.278864	0.098531	0.15494	0.154049	0.133562	0	38
39	0.022064	0.948145	0.420589	0.863864	0.512624	0.259394	0.317136	0.091575	0.147527	0.149071	0.129534	0	39
40	0.022064	0.022064	0.420767	0.863278	0.512622	0.259564	0.317513	0.091413	0.147456	0.149017	0.129291	0	40
41	0.069402	0.069402	0.42281	0.863976	0.513043	0.260874	0.321978	0.092223	0.148086	0.149428	0.129695	0	41
42	0.023279	0.866466	0.421438	0.850392	0.514383	0.280461	0.298914	0.096385	0.1525	0.153262	0.131929	0	42
43	0.023279	0.023279	0.415558	0.850585	0.514989	0.264437	0.295701	0.096513	0.152513	0.153402	0.132224	0	43
44	0.055185	0.055185	0.421408	0.850791	0.514936	0.27911	0.299217	0.095418	0.152067	0.152971	0.132793	0	44
45	0.029825	0.837637	0.409456	0.851193	0.524603	0.269569	0.271079	0.096036	0.152782	0.154161	0.133067	0	45
46	0.029148	0.029825	0.409943	0.851082	0.524528	0.270197	0.272036	0.095996	0.152796	0.154315	0.133117	0	46
47	0.029148	0.029148	0.429456	0.850879	0.524792	0.274668	0.323058	0.096065	0.152819	0.153856	0.133506	0	47
48	0.042083	0.832117	0.413322	0.841495	0.513186	0.289691	0.27373	0.094434	0.153259	0.155454	0.134242	0	48
49	0.015301	0.042083	0.417932	0.841559	0.5122	0.301672	0.277397	0.094736	0.153246	0.155051	0.134608	0	49
50	0.015301	0.015301	0.416778	0.841691	0.513096	0.301521	0.273852	0.094749	0.153331	0.154883	0.134543	0	50
51	0.025278	1.285838	0.414517	0.870312	0.535087	0.31162	0.246792	0.096348	0.154526	0.155001	0.134275	0	51
52	0.025278	0.025278	0.421689	0.869421	0.528436	0.297474	0.279973	0.095901	0.154407	0.15433	0.13409	0	52
53	0.113026	0.113026	0.412655	0.870887	0.523526	0.315272	0.244912	0.09757	0.155486	0.155302	0.133938	0	53
54	0.029584	0.832878	0.427995	0.878053	0.532872	0.344017	0.25901	0.101767	0.159456	0.157721	0.136321	0	54
55	0.029584	0.029584	0.43435	0.87829	0.533509	0.337089	0.279766	0.101856	0.159281	0.157921	0.13677	0	55
56	0.068672	0.068672	0.427096	0.878323	0.53576	0.328221	0.26624	0.100617	0.158745	0.157069	0.137204	0	56
57	0.034694	1.203327	0.417754	0.88028	0.563106	0.325028	0.239128	0.103931	0.161063	0.159945	0.136722	0	57
58	0.034694	0.034694	0.417199	0.880307	0.567598	0.324662	0.236038	0.103984	0.161142	0.160012	0.136662	0	58
59	0.045277	0.045277	0.417251	0.880664	0.566646	0.325087	0.236154	0.10408	0.161226	0.160018	0.136761	0	59
60	0.078209	1.967291	0.440985	0.883063	0.599205	0.364663	0.259982	0.099071	0.159543	0.159464	0.135848	0	60
