frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.372557	0.832956	0.508956	0.301939	0.201943	0.092127	0.1499	0.155325	0.137568	0	0
1	0.009991	0.025894	0.372434	0.833376	0.508232	0.301455	0.202122	0.092491	0.150028	0.155265	0.137798	0	1
2	0.009991	0.009991	0.37227	0.833376	0.509205	0.300228	0.202085	0.092428	0.150058	0.155454	0.138369	0	2
3	0.023893	0.801584	0.379976	0.833338	0.524419	0.301487	0.207559	0.097106	0.154179	0.158715	0.140206	0	3
4	0.023893	0.023893	0.381967	0.834442	0.530531	0.27951	0.223341	0.096792	0.154161	0.158649	0.139721	0	4
5	0.137034	0.137034	0.383713	0.833306	0.525275	0.309793	0.210694	0.099415	0.155607	0.159726	0.140912	0	5
6	0.017375	0.712018	0.38776	0.839935	0.50683	0.287073	0.238273	0.102851	0.160592	0.163474	0.145026	0	6
7	0.017375	0.017375	0.383445	0.839958	0.506944	0.274386	0.236073	0.103089	0.16056	0.163413	0.145341	0	7
8	0.045556	0.045556	0.385081	0.839996	0.507093	0.284661	0.233223	0.102367	0.160425	0.163382	0.145025	0	8
9	0.035619	0.687702	0.386824	0.847253	0.499489	0.273091	0.247537	0.106764	0.164739	0.166217	0.147338	0	9
10	0.035619	0.035619	0.387463	0.849094	0.499228	0.274667	0.247508	0.106771	0.164772	0.166309	0.147079	0	10
11	0.048831	0.048831	0.386337	0.848158	0.496848	0.30904	0.222959	0.106721	0.164615	0.16601	0.147309	0	11
12	0.072005	0.785124	0.387187	0.835306	0.501359	0.289742	0.236771	0.103706	0.164408	0.166887	0.149385	0	12
13	0.022218	0.072005	0.380189	0.836679	0.492057	0.269957	0.236434	0.104485	0.164877	0.166964	0.148754	0	13
14	0.022218	0.022218	0.391519	0.836895	0.491219	0.307042	0.239785	0.104445	0.164559	0.166914	0.148756	0	14
15	0.02096	0.910197	0.373283	0.838206	0.503239	0.261662	0.216794	0.1015	0.161964	0.165465	0.147245	0	15
16	0.02096	0.02096	0.372465	0.838908	0.496942	0.261575	0.217513	0.101402	0.162229	0.165888	0.147587	0	16
17	0.083454	0.083454	0.376562	0.838474	0.496546	0.262108	0.227147	0.102404	0.162652	0.16583	0.147368	0	17
18	0.019466	0.79681	0.402732	0.836428	0.507451	0.272956	0.278981	0.104801	0.165411	0.168831	0.151059	0	18
19	0.019466	0.019466	0.414462	0.836672	0.502151	0.320057	0.276946	0.104707	0.165418	0.168847	0.15108	0	19
20	0.046556	0.046556	0.410187	0.836692	0.501711	0.305665	0.276726	0.103955	0.16503	0.168713	0.150981	0	20
21	0.030508	0.792108	0.375301	0.840149	0.484692	0.268123	0.21706	0.103143	0.165133	0.169106	0.150525	0	21
22	0.030508	0.030508	0.376296	0.840129	0.484892	0.266168	0.221174	0.102963	0.164918	0.168836	0.150599	0	22
23	0.041521	0.041521	0.377227	0.841344	0.484163	0.267942	0.222145	0.103182	0.165172	0.16893	0.150015	0	23
24	0.035277	0.80899	0.409431	0.838476	0.485682	0.266567	0.307903	0.099606	0.162762	0.168047	0.150547	0	24
25	0.012165	0.035277	0.407573	0.837134	0.483417	0.26276	0.307637	0.099803	0.162517	0.167783	0.150941	0	25
