frame	integer_motion2	integer_motion	integer_adm2	integer_adm_scale0	integer_adm_scale1	integer_adm_scale2	integer_adm_scale3	integer_vif_scale0	integer_vif_scale1	integer_vif_scale2	integer_vif_scale3	vmaf
0	0	0	0.38694	0.83862	0.516917	0.314603	0.222972	0.080223	0.129011	0.130963	0.11178	0	0
1	0.009991	0.025894	0.386158	0.838488	0.516626	0.311443	0.223226	0.08045	0.129141	0.130957	0.112594	0	1
2	0.009991	0.009991	0.385881	0.8384	0.516236	0.311599	0.222674	0.080349	0.129137	0.131288	0.112681	0	2
3	0.023893	0.801584	0.385426	0.842477	0.511828	0.29977	0.223962	0.084412	0.132909	0.134095	0.114441	0	3
4	0.023893	0.023893	0.386261	0.842316	0.513309	0.301937	0.223947	0.084076	0.132754	0.134008	0.114273	0	4
5	0.137034	0.137034	0.385137	0.842786	0.508879	0.299895	0.224095	0.086567	0.134393	0.135168	0.115384	0	5
6	0.017375	0.712018	0.393986	0.851169	0.526749	0.299751	0.232316	0.088879	0.137602	0.137384	0.117334	0	6
7	0.017375	0.017375	0.392536	0.851182	0.518253	0.300009	0.232369	0.089082	0.137593	0.137345	0.117526	0	7
8	0.045556	0.045556	0.393446	0.851616	0.523495	0.299808	0.232322	0.088201	0.137434	0.137028	0.116974	0	8
9	0.035619	0.687702	0.398424	0.857225	0.506871	0.303449	0.248985	0.091565	0.140502	0.139172	0.118089	0	9
10	0.035619	0.035619	0.39391	0.85723	0.507856	0.302914	0.237729	0.09155	0.140498	0.139392	0.118003	0	10
11	0.048831	0.048831	0.398386	0.857229	0.511001	0.301445	0.24835	0.091672	0.140503	0.139027	0.118093	0	11
12	0.072005	0.785124	0.390087	0.844667	0.501195	0.316477	0.222418	0.088708	0.139634	0.139268	0.120036	0	12
13	0.022218	0.072005	0.389359	0.844768	0.500313	0.31435	0.222409	0.089236	0.139868	0.139187	0.120209	0	13
14	0.022218	0.022218	0.387109	0.844653	0.500768	0.305752	0.222466	0.089172	0.13962	0.139285	0.119866	0	14
15	0.02096	0.910197	0.390777	0.846712	0.500402	0.305278	0.228475	0.087031	0.136215	0.136614	0.116332	0	15
16	0.02096	0.02096	0.390861	0.846796	0.500409	0.30556	0.228539	0.086943	0.136416	0.136873	0.116623	0	16
17	0.083454	0.083454	0.391001	0.846996	0.500819	0.302408	0.23002	0.087676	0.136584	0.136742	0.116278	0	17
18	0.019466	0.79681	0.411219	0.846366	0.508639	0.319233	0.262137	0.089764	0.139203	0.139263	0.119511	0	18
19	0.019466	0.019466	0.401853	0.846308	0.507135	0.311857	0.243845	0.089826	0.139369	0.139653	0.119802	0	19
20	0.046556	0.046556	0.401241	0.846435	0.507333	0.310622	0.243029	0.088954	0.138988	0.139568	0.119444	0	20
21	0.030508	0.792108	0.400033	0.848325	0.503398	0.303894	0.242884	0.087971	0.138121	0.139312	0.11827	0	21
22	0.030508	0.030508	0.399568	0.84824	0.501831	0.303686	0.24264	0.087838	0.138064	0.139134	0.118636	0	22
23	0.041521	0.041521	0.396914	0.848351	0.498398	0.302204	0.238343	0.088176	0.138416	0.139296	0.117971	0	23
24	0.035277	0.80899	0.39875	0.846017	0.499742	0.301093	0.239792	0.084954	0.13607	0.137688	0.11817	0	24
25	0.012165	0.035277	0.395992	0.845986	0.498934	0.293136	0.239138	0.085295	0.136049	0.137788	0.118319	0	25
