frame	n	Y	U	V	All
0	1	0.624066	0.802128	0.837423	0.689302
1	2	0.624184	0.801948	0.837433	0.689353
2	3	0.624157	0.801968	0.837474	0.689345
3	4	0.632085	0.800342	0.836441	0.694187
4	5	0.631994	0.800298	0.836336	0.694102
5	6	0.634238	0.800338	0.836655	0.695658
6	7	0.63734	0.798709	0.836668	0.697456
7	8	0.637423	0.798695	0.836727	0.697519
8	9	0.63722	0.798755	0.836797	0.697405
9	10	0.640141	0.800431	0.836294	0.699548
10	11	0.640168	0.800512	0.836385	0.699595
11	12	0.640318	0.800352	0.836213	0.69964
12	13	0.638393	0.797241	0.834232	0.697508
13	14	0.638711	0.797198	0.834228	0.697712
14	15	0.638635	0.797205	0.834194	0.697657
15	16	0.634914	0.79848	0.834728	0.695477
16	17	0.634848	0.798444	0.834669	0.695418
17	18	0.635531	0.79857	0.834634	0.695888
18	19	0.638677	0.795942	0.834192	0.697473
19	20	0.638691	0.795976	0.834236	0.697496
20	21	0.638416	0.796024	0.834217	0.697318
21	22	0.633546	0.797041	0.833472	0.694116
22	23	0.633494	0.797086	0.833442	0.694084
23	24	0.633324	0.797016	0.833452	0.693961
24	25	0.619251	0.791673	0.829548	0.683038
25	26	0.619244	0.791673	0.82972	0.683062
26	27	0.619194	0.791637	0.829665	0.683013
27	28	0.637602	0.798242	0.834475	0.697188
28	29	0.637545	0.798294	0.834428	0.697151
29	30	0.639369	0.798441	0.834655	0.698429
30	31	0.643021	0.794916	0.834695	0.700283
31	32	0.643071	0.794949	0.834753	0.700331
32	33	0.642867	0.795083	0.834651	0.700201
33	34	0.642228	0.799409	0.836136	0.700743
34	35	0.642164	0.799515	0.83615	0.70072
35	36	0.642131	0.799459	0.836218	0.7007
36	37	0.641026	0.796905	0.835202	0.699368
37	38	0.641144	0.796942	0.835231	0.699458
38	39	0.640884	0.796869	0.835245	0.699275
39	40	0.632442	0.799588	0.836148	0.69425
40	41	0.632334	0.799515	0.836123	0.694162
41	42	0.632809	0.799573	0.836274	0.694514
42	43	0.638186	0.798439	0.836656	0.697973
43	44	0.638186	0.798423	0.836688	0.697976
44	45	0.637822	0.798469	0.836595	0.697725
45	46	0.635493	0.800448	0.836815	0.696539
46	47	0.635572	0.800517	0.836852	0.696609
47	48	0.635582	0.80055	0.836868	0.696624
48	49	0.634391	0.799502	0.835159	0.695371
49	50	0.634582	0.799526	0.835217	0.695512
50	51	0.634535	0.799504	0.835306	0.695491
51	52	0.641133	0.801386	0.837531	0.700575
52	53	0.640911	0.801433	0.837483	0.700427
53	54	0.642437	0.801526	0.837651	0.701487
54	55	0.649016	0.800663	0.838302	0.705838
55	56	0.649076	0.800674	0.838308	0.705881
56	57	0.648422	0.800755	0.838291	0.705456
57	58	0.64655	0.803572	0.840583	0.705059
58	59	0.646667	0.803615	0.840534	0.705136
